station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
17.0, 0.0, 17.0, 2022-01-01 00:00:00, 34.0
19.0, 19.0, 0.0, 2022-01-02 00:00:00, 45.0
7.2, 4.2, 3.0, 2022-01-03 00:00:00, 29.0
7.2, 1.2, 6.0, 2022-01-04 00:00:00, 26.0
10.0, 0.0, 10.0, 2022-01-05 00:00:00, 30.0
28.0, 28.0, 0.0, 2022-01-06 00:00:00, 37.0
0.0, 0.0, 0.0, 2022-01-07 00:00:00, 27.0
13.2, 4.2, 9.0, 2022-01-08 00:00:00, 27.0
3.8, 3.8, 0.0, 2022-01-09 00:00:00, 35.0
42.2, 42.2, 0.0, 2022-01-11 00:00:00, None
16.8, 16.8, 0.0, 2022-01-12 00:00:00, 13.0
0.0, 0.0, 0.0, 2022-01-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-16 00:00:00, 0.0
1.0, 1.0, 0.0, 2022-01-17 00:00:00, 0.0
3.2, 3.2, 0.0, 2022-01-18 00:00:00, 0.0
27.0, 27.0, 0.0, 2022-01-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-01-26 00:00:00, 0.0
13.2, 13.2, 0.0, 2022-01-29 00:00:00, 0.0
12.0, 12.0, 0.0, 2022-01-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-02-01 00:00:00, 0.0
4.8, 4.8, 0.0, 2022-02-02 00:00:00, 0.0
13.4, 13.4, 0.0, 2022-02-03 00:00:00, 0.0
3.8, 3.8, 0.0, 2022-02-04 00:00:00, 0.0
10.6, 10.6, 0.0, 2022-02-08 00:00:00, None
5.2, 5.2, 0.0, 2022-02-09 00:00:00, 0.0
0.8, 0.8, 0.0, 2022-02-14 00:00:00, 0.0
11.0, 11.0, 0.0, 2022-02-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-02-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2022-02-25 00:00:00, 0.0
36.8, 36.8, 0.0, 2022-02-26 00:00:00, 0.0
18.8, 18.8, 0.0, 2022-02-27 00:00:00, 0.0
6.2, 6.2, 0.0, 2022-02-28 00:00:00, 0.0
11.8, 11.8, 0.0, 2022-03-01 00:00:00, 0.0
6.8, 6.8, 0.0, 2022-03-02 00:00:00, 0.0
4.0, 4.0, 0.0, 2022-03-03 00:00:00, 0.0
