wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
225.0, 11.8, None, -0.13, 5.0, 102.3, 1.2, None, None, 48.0,2017-04-16 00:00:00, None, None,16
202.5, 10.6, None, -0.11, 5.0, 102.3, -0.3, None, None, 47.0,2017-04-16 01:00:00, None, None,16
None, 11.3, None, -0.07, 0.0, 102.3, -1.8, None, None, 40.0,2017-04-16 02:00:00, None, None,16
0.0, 7.9, None, -0.07, 3.0, 102.3, 1.9, None, None, 66.0,2017-04-16 03:00:00, None, None,16
22.5, 6.4, None, -0.04, 5.0, 102.3, 2.0, None, None, 73.0,2017-04-16 04:00:00, None, None,16
0.0, 5.8, None, -0.04, 5.0, 102.2, 1.7, None, None, 75.0,2017-04-16 05:00:00, None, None,16
22.5, 5.3, None, -0.05, 4.0, 102.2, 1.5, None, None, 76.0,2017-04-16 06:00:00, None, None,16
0.0, 4.9, None, -0.1, 4.0, 102.2, 1.2, None, None, 77.0,2017-04-16 07:00:00, None, None,16
0.0, 4.7, None, -0.13, 4.0, 102.1, 0.9, None, None, 76.0,2017-04-16 08:00:00, None, None,16
45.0, 4.2, None, -0.1, 2.0, 102.1, 1.0, None, None, 80.0,2017-04-16 09:00:00, None, None,16
0.0, 4.4, None, -0.13, 4.0, 102.0, 0.7, None, None, 77.0,2017-04-16 10:00:00, None, None,16
0.0, 4.1, None, -0.17, 4.0, 101.9, 0.5, None, None, 77.0,2017-04-16 11:00:00, None, None,16
None, 3.7, None, -0.22, 0.0, 101.9, 0.5, None, None, 80.0,2017-04-16 12:00:00, None, None,16
22.5, 3.6, None, -0.2, 2.0, 101.8, 1.4, None, None, 85.0,2017-04-16 13:00:00, None, None,16
45.0, 3.9, None, -0.18, 2.0, 101.8, 1.4, None, None, 83.0,2017-04-16 14:00:00, None, None,16
None, 5.6, None, -0.19, 0.0, 101.7, 2.1, None, None, 78.0,2017-04-16 15:00:00, None, None,16
112.5, 7.0, None, -0.14, 2.0, 101.7, 2.6, None, None, 74.0,2017-04-16 16:00:00, None, None,16
270.0, 8.4, None, -0.17, 2.0, 101.6, 1.8, None, None, 63.0,2017-04-16 17:00:00, None, None,16
225.0, 9.0, None, -0.14, 2.0, 101.5, 2.1, None, None, 62.0,2017-04-16 18:00:00, None, None,16
292.5, 10.0, None, -0.21, 3.0, 101.5, 1.6, None, None, 56.0,2017-04-16 19:00:00, None, None,16
157.5, 10.7, None, -0.23, 3.0, 101.3, 2.7, None, None, 58.0,2017-04-16 20:00:00, None, None,16
225.0, 12.1, None, -0.29, 4.0, 101.2, 1.1, None, None, 47.0,2017-04-16 21:00:00, None, None,16
202.5, 12.5, None, -0.29, 3.0, 101.2, 2.1, None, None, 49.0,2017-04-16 22:00:00, None, None,16
270.0, 14.1, None, -0.29, 2.0, 101.0, 3.0, None, None, 47.0,2017-04-16 23:00:00, None, 0.0,16
247.5, 14.8, None, -0.28, 2.0, 100.9, 2.8, None, None, 44.0,2017-04-17 00:00:00, None, None,16
202.5, 14.7, None, -0.28, 3.0, 100.9, 4.1, None, None, 49.0,2017-04-17 01:00:00, None, None,16
0.0, 14.4, None, -0.2, 1.0, 100.8, 2.6, None, None, 45.0,2017-04-17 02:00:00, None, None,16
0.0, 11.6, None, -0.13, 3.0, 100.8, 2.1, None, None, 52.0,2017-04-17 03:00:00, None, None,16
None, 10.7, None, -0.06, 0.0, 100.8, 1.7, None, None, 54.0,2017-04-17 04:00:00, None, None,16
22.5, 10.1, None, -0.04, 1.0, 100.8, 2.1, None, None, 58.0,2017-04-17 05:00:00, None, None,16
22.5, 10.0, None, -0.01, 2.0, 100.8, 2.6, None, None, 60.0,2017-04-17 06:00:00, None, None,16
90.0, 9.6, None, 0.03, 2.0, 100.8, 3.2, None, None, 64.0,2017-04-17 07:00:00, None, None,16
202.5, 9.6, None, 0.05, 3.0, 100.8, 4.4, None, None, 70.0,2017-04-17 08:00:00, None, None,16
22.5, 9.0, None, -0.01, 5.0, 100.8, 6.0, None, None, 82.0,2017-04-17 09:00:00, None, None,16
0.0, 9.7, None, -0.09, 7.0, 100.7, 4.6, None, None, 71.0,2017-04-17 10:00:00, None, None,16
None, 9.0, None, -0.1, 0.0, 100.7, 4.8, None, None, 75.0,2017-04-17 11:00:00, None, None,16
22.5, 8.3, None, -0.03, 2.0, 100.8, 5.0, None, None, 80.0,2017-04-17 12:00:00, None, None,16
22.5, 8.4, None, 0.04, 1.0, 100.8, 5.1, None, None, 80.0,2017-04-17 13:00:00, None, None,16
None, 8.5, None, 0.08, 0.0, 100.8, 6.0, None, None, 85.0,2017-04-17 14:00:00, None, None,16
22.5, 8.5, None, 0.16, 4.0, 100.9, 6.7, None, None, 89.0,2017-04-17 15:00:00, None, None,16
22.5, 8.7, None, 0.14, 2.0, 100.9, 6.8, None, None, 88.0,2017-04-17 16:00:00, None, None,16
90.0, 9.3, None, 0.17, 9.0, 101.0, 6.3, None, None, 82.0,2017-04-17 17:00:00, None, None,16
90.0, 10.2, None, 0.09, 10.0, 101.0, 5.8, None, None, 74.0,2017-04-17 18:00:00, None, None,16
67.5, 10.2, None, 0.12, 7.0, 101.0, 5.6, None, None, 73.0,2017-04-17 19:00:00, None, None,16
90.0, 12.5, None, 0.01, 9.0, 101.0, 5.8, None, None, 64.0,2017-04-17 20:00:00, None, None,16
90.0, 11.9, None, 0.0, 3.0, 101.0, 5.6, None, None, 65.0,2017-04-17 21:00:00, None, None,16
90.0, 11.4, None, -0.04, 7.0, 101.0, 5.7, None, None, 68.0,2017-04-17 22:00:00, None, None,16
67.5, 12.2, None, -0.03, 7.0, 101.0, 5.3, None, None, 63.0,2017-04-17 23:00:00, None, 6.8,16
67.5, 10.5, None, -0.06, 3.0, 101.0, 7.8, None, None, 83.0,2017-04-18 00:00:00, None, None,16
45.0, 10.4, None, -0.04, 9.0, 101.0, 7.0, None, None, 80.0,2017-04-18 01:00:00, None, None,16
67.5, 9.9, None, 0.0, 7.0, 101.0, 7.1, None, None, 83.0,2017-04-18 02:00:00, None, None,16
67.5, 9.3, None, 0.04, 6.0, 101.0, 6.7, None, None, 84.0,2017-04-18 03:00:00, None, None,16
67.5, 9.2, None, 0.06, 5.0, 101.0, 6.9, None, None, 86.0,2017-04-18 04:00:00, None, None,16
90.0, 9.0, None, 0.07, 5.0, 101.0, 7.3, None, None, 89.0,2017-04-18 05:00:00, None, None,16
90.0, 9.0, None, 0.08, 5.0, 101.1, 7.4, None, None, 90.0,2017-04-18 06:00:00, None, None,16
