pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None, 0.082, 71.34, 0.7, 71.0, -5.0, 0.1, -0.6, -5.0, 0.0, 0.0,2020-03-11 00:00:00, -6999.0,11
None, -0.064, 71.44, 0.7, 71.0, -4.0, -0.1, -0.6, -4.0, 0.0, 0.0,2020-03-11 01:00:00, -6999.0,11
None, 0.251, 71.51, 0.7, 72.0, -4.0, 0.3, -0.6, -4.0, 0.0, 0.0,2020-03-11 02:00:00, -6999.0,11
None, 0.323, 71.57, 0.7, 72.0, -4.0, 0.3, -0.6, -4.0, 0.0, 0.0,2020-03-11 03:00:00, -6999.0,11
None, 0.417, 71.58, 0.7, 72.0, -4.0, 0.4, -0.6, -4.0, 0.0, 0.0,2020-03-11 04:00:00, -6999.0,11
None, 0.405, 71.7, 0.7, 72.0, -4.0, 0.4, -0.6, -4.0, 0.0, 0.0,2020-03-11 05:00:00, -6999.0,11
None, 0.852, 71.6, 0.9, 72.0, -4.0, 0.9, -0.6, -4.0, 0.0, 0.0,2020-03-11 06:00:00, -6999.0,11
None, 0.69, 71.58, 1.0, 72.0, -4.0, 0.7, 0.7, -4.0, 0.0, 0.0,2020-03-11 07:00:00, -6999.0,11
None, -0.202, 71.61, 1.0, 72.0, -4.0, -0.2, -0.4, -4.0, 0.0, 0.0,2020-03-11 08:00:00, -6999.0,11
None, -0.028, 72.1, 1.0, 72.0, -4.0, 0.0, -0.4, -4.0, 0.0, 0.0,2020-03-11 09:00:00, -6999.0,11
None, 3.759, 71.57, 4.0, 72.0, -1.0, 3.8, -0.4, -1.0, 0.0, 0.0,2020-03-11 10:00:00, -6999.0,11
