CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.002, 97.0, None, None, None, 0.0, 6.423, 0.0, 215.7, -6.0, 0.0, -6.0, -7.2, None, None, 216.0, -6.0, None, None, 97.0, None,2020-03-11 00:00:00, None, None,11
None, -5.832, 97.1, None, None, None, 0.0, 5.834, 0.0, 214.7, -6.0, 0.0, -5.8, -7.2, None, None, 215.0, -5.8, None, None, 97.0, None,2020-03-11 01:00:00, None, None,11
None, -5.759, 97.1, None, None, None, 0.0, 5.326, 0.0, 217.9, -6.0, 0.0, -5.8, -7.2, None, None, 218.0, -5.8, None, None, 97.0, None,2020-03-11 02:00:00, None, None,11
None, -5.686, 97.2, None, None, None, 0.0, 9.25, 0.0, 219.6, -6.0, 0.0, -5.7, -7.2, None, None, 220.0, -5.7, None, None, 97.0, None,2020-03-11 03:00:00, None, None,11
None, -5.613, 97.2, None, None, None, 0.0, 20.13, 0.0, 193.6, -6.0, 0.0, -5.6, -7.2, None, None, 194.0, -5.6, None, None, 97.0, None,2020-03-11 04:00:00, None, None,11
None, -5.527, 97.2, None, None, None, 0.0, 5.452, 0.0, 173.7, -6.0, 0.0, -5.5, -7.2, None, None, 174.0, -5.5, None, None, 97.0, None,2020-03-11 05:00:00, None, None,11
None, -5.516, 97.2, None, None, None, 35.0, 28.66, 4.92, 186.6, -6.0, 4.9, -5.5, -7.2, None, None, 187.0, -5.5, None, None, 97.0, None,2020-03-11 06:00:00, None, None,11
None, -5.615, 97.1, None, None, None, 39.5, 13.08, 26.25, 256.0, -6.0, 26.3, -5.6, -5.6, None, None, 256.0, -5.5, None, None, 97.0, None,2020-03-11 07:00:00, None, None,11
None, -5.738, 96.9, None, None, None, 40.9, 13.03, 25.13, 261.9, -6.0, 25.1, -5.7, -5.8, None, None, 262.0, -5.5, None, None, 97.0, None,2020-03-11 08:00:00, None, None,11
None, -5.828, 96.8, None, None, None, 41.7, 11.43, 26.65, 263.1, -6.0, 26.7, -5.8, -5.8, None, None, 263.0, -5.5, None, None, 97.0, None,2020-03-11 09:00:00, None, None,11
None, -5.897, 96.6, None, None, None, 38.7, 13.64, 24.72, 261.6, -6.0, 24.7, -5.9, -5.9, None, None, 262.0, -5.5, None, None, 97.0, None,2020-03-11 10:00:00, None, None,11
