AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-2.1, 11.1, -9.6, 409.5,2021-11-26 00:00:00, 189.0, -2.0,48
-2.0, None, None, 409.5,2021-11-26 00:15:00, 189.0, None,48
-2.0, None, None, 409.5,2021-11-26 00:30:00, 189.0, None,48
-2.1, None, None, 409.5,2021-11-26 00:45:00, 189.0, None,48
-2.2, None, None, 409.5,2021-11-26 01:00:00, 189.0, None,48
-2.2, None, None, 410.6,2021-11-26 01:15:00, 189.0, None,48
-2.2, None, None, 411.6,2021-11-26 01:30:00, 189.0, None,48
-2.3, None, None, 412.7,2021-11-26 01:45:00, 189.0, None,48
-2.3, None, None, 413.7,2021-11-26 02:00:00, 189.0, None,48
-2.3, None, None, 415.8,2021-11-26 02:15:00, 189.0, None,48
-2.3, None, None, 416.9,2021-11-26 02:30:00, 189.0, None,48
-2.4, None, None, 417.9,2021-11-26 02:45:00, 188.0, None,48
-2.5, None, None, 417.9,2021-11-26 03:00:00, 189.0, None,48
-2.5, None, None, 419.0,2021-11-26 03:15:00, 188.0, None,48
-2.7, None, None, 420.0,2021-11-26 03:30:00, 188.0, None,48
-3.1, None, None, 420.0,2021-11-26 03:45:00, 188.0, None,48
-3.5, None, None, 421.1,2021-11-26 04:00:00, 188.0, None,48
-4.1, None, None, 421.1,2021-11-26 04:15:00, 188.0, None,48
-4.7, None, None, 421.1,2021-11-26 04:30:00, 188.0, None,48
-5.2, None, None, 421.1,2021-11-26 04:45:00, 188.0, None,48
-5.6, None, None, 421.1,2021-11-26 05:00:00, 188.0, None,48
-5.9, None, None, 421.1,2021-11-26 05:15:00, 188.0, None,48
-6.1, None, None, 421.1,2021-11-26 05:30:00, 188.0, None,48
-6.2, None, None, 421.1,2021-11-26 05:45:00, 188.0, None,48
-6.3, None, None, 421.1,2021-11-26 06:00:00, 188.0, None,48
-6.5, None, None, 421.1,2021-11-26 06:15:00, 188.0, None,48
-6.5, None, None, 421.1,2021-11-26 06:30:00, 188.0, None,48
-6.6, None, None, 421.1,2021-11-26 06:45:00, 188.0, None,48
-6.8, None, None, 421.1,2021-11-26 07:00:00, 188.0, None,48
-6.9, None, None, 421.1,2021-11-26 07:15:00, 188.0, None,48
-7.0, None, None, 421.1,2021-11-26 07:30:00, 188.0, None,48
-7.1, None, None, 421.1,2021-11-26 07:45:00, 188.0, None,48
-7.2, None, None, 421.1,2021-11-26 08:00:00, 188.0, None,48
-7.2, None, None, 421.1,2021-11-26 08:15:00, 188.0, None,48
-7.2, None, None, 421.1,2021-11-26 08:30:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 08:45:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 09:00:00, 188.0, None,48
-7.4, None, None, 421.1,2021-11-26 09:15:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 09:30:00, 188.0, None,48
-7.2, None, None, 421.1,2021-11-26 09:45:00, 188.0, None,48
-7.1, None, None, 421.1,2021-11-26 10:00:00, 188.0, None,48
-7.0, None, None, 421.1,2021-11-26 10:15:00, 188.0, None,48
-6.9, None, None, 421.1,2021-11-26 10:30:00, 188.0, None,48
-6.7, None, None, 421.1,2021-11-26 10:45:00, 188.0, None,48
-5.5, None, None, 421.1,2021-11-26 11:00:00, 188.0, None,48
-5.4, None, None, 421.1,2021-11-26 11:15:00, 188.0, None,48
-6.1, None, None, 421.1,2021-11-26 11:30:00, 188.0, None,48
-6.7, None, None, 421.1,2021-11-26 11:45:00, 188.0, None,48
-6.8, None, None, 421.1,2021-11-26 12:00:00, 188.0, None,48
-6.7, None, None, 421.1,2021-11-26 12:15:00, 188.0, None,48
-7.0, None, None, 421.1,2021-11-26 12:30:00, 188.0, None,48
-7.4, None, None, 421.1,2021-11-26 12:45:00, 188.0, None,48
-7.5, None, None, 421.1,2021-11-26 13:00:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 13:15:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 13:30:00, 188.0, None,48
-7.2, None, None, 421.1,2021-11-26 13:45:00, 188.0, None,48
-7.1, None, None, 421.1,2021-11-26 14:00:00, 188.0, None,48
-7.3, None, None, 421.1,2021-11-26 14:15:00, 188.0, None,48
-7.5, None, None, 421.1,2021-11-26 14:30:00, 188.0, None,48
-7.8, None, None, 421.1,2021-11-26 14:45:00, 188.0, None,48
-7.8, None, None, 421.1,2021-11-26 15:00:00, 188.0, None,48
-7.7, None, None, 421.1,2021-11-26 15:15:00, 188.0, None,48
-7.6, None, None, 421.1,2021-11-26 15:30:00, 188.0, None,48
-7.6, None, None, 421.1,2021-11-26 15:45:00, 188.0, None,48
-7.6, None, None, 421.1,2021-11-26 16:00:00, 188.0, None,48
-7.7, None, None, 421.1,2021-11-26 16:15:00, 188.0, None,48
-7.7, None, None, 421.1,2021-11-26 16:30:00, 188.0, None,48
-7.7, None, None, 421.1,2021-11-26 16:45:00, 188.0, None,48
-7.9, None, None, 421.1,2021-11-26 17:00:00, 188.0, None,48
-8.1, None, None, 421.1,2021-11-26 17:15:00, 188.0, None,48
-8.2, None, None, 421.1,2021-11-26 17:30:00, 188.0, None,48
-8.3, None, None, 421.1,2021-11-26 17:45:00, 188.0, None,48
-8.5, None, None, 421.1,2021-11-26 18:00:00, 188.0, None,48
-8.4, None, None, 421.1,2021-11-26 18:15:00, 188.0, None,48
-8.5, None, None, 421.1,2021-11-26 18:30:00, 188.0, None,48
-8.8, None, None, 421.1,2021-11-26 18:45:00, 188.0, None,48
-9.0, None, None, 421.1,2021-11-26 19:00:00, 188.0, None,48
-9.3, None, None, 421.1,2021-11-26 19:15:00, 188.0, None,48
-9.3, None, None, 421.1,2021-11-26 19:30:00, 188.0, None,48
