AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,5.0, None,2020-01-15,-25.2,-12.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.2, None,2020-01-16,-12.4,-8.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-01-17,-17.1,-7.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.4, None,2020-01-18,-13.3,-7.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.7, None,2020-01-19,-7.0,-2.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0, None,2020-01-20,-3.4,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0, None,2020-01-21,-5.0,-1.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 00:00:00, None, None,3,679.0,457.0, None, None,-24.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 01:00:00, None, None,3,679.0,457.0, None, None,-24.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 02:00:00, None, None,3,679.0,457.0, None, None,-24.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 03:00:00, None, None,3,679.0,457.0, None, None,-25.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 04:00:00, None, None,3,679.0,457.0, None, None,-25.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 05:00:00, None, None,3,679.0,457.0, None, None,-25.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 06:00:00, None, None,3,679.0,457.0, None, None,-25.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 07:00:00, None, None,3,679.0,457.0, None, None,-26.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 08:00:00, None, None,3,679.0,457.0, None, None,-25.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 09:00:00, None, None,3,679.0,457.0, None, None,-23.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 10:00:00, None, None,3,679.0,457.0, None, None,-22.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 11:00:00, None, None,3,679.0,457.0, None, None,-21.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 12:00:00, None, None,3,679.0,458.0, None, None,-21.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 13:00:00, None, None,3,679.0,458.0, None, None,-21.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 14:00:00, None, None,3,679.0,459.0, None, None,-20.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 15:00:00, None, None,3,679.0,459.0, None, None,-20.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 16:00:00, None, None,3,679.0,459.0, 367.0, None,-21.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 17:00:00, None, None,3,679.0,459.0, None, None,-20.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 18:00:00, None, None,3,679.0,459.0, None, None,-17.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 19:00:00, None, None,3,679.0,459.0, None, None,-15.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-01-15 20:00:00, None, None,3,678.0,459.0, None, None,-13.5,,,,,,,,,,,,,,,,,,,,,
