WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
,3.3, 1.658,53.0,55.87,2018-03-26 00:00:00,2.592,13
,2.6, 1.363,55.9,58.58,2018-03-26 01:00:00,2.059,13
,2.1, 2.147,58.6,53.44,2018-03-26 02:00:00,2.752,13
,2.8, 1.882,53.4,55.29,2018-03-26 03:00:00,2.729,13
,2.7, 2.431,55.3,49.35,2018-03-26 04:00:00,3.491,13
,3.5, 2.458,49.4,47.45,2018-03-26 05:00:00,3.842,13
,3.8, 1.397,47.5,47.62,2018-03-26 06:00:00,4.054,13
,4.1, 1.117,47.6,46.32,2018-03-26 07:00:00,4.475,13
,4.5, 0.935,46.3,44.73,2018-03-26 08:00:00,4.83,13
,4.8, 1.115,44.7,45.11,2018-03-26 09:00:00,5.266,13
,5.3, 2.932,45.1,63.53,2018-03-26 10:00:00,4.11,13
,4.1, 1.684,63.5,89.4,2018-03-26 11:00:00,1.905,13
,1.9, 1.424,89.4,92.7,2018-03-26 12:00:00,1.85,13
,1.9, 1.837,92.7,88.5,2018-03-26 13:00:00,2.89,13
,2.9, 1.396,88.5,86.1,2018-03-26 14:00:00,4.142,13
,4.1, 1.118,86.1,74.27,2018-03-26 15:00:00,5.783,13
,5.8, 0.425,74.3,67.64,2018-03-26 16:00:00,6.413,13
,6.4, 0.358,67.6,66.29,2018-03-26 17:00:00,6.718,13
,6.7, 0.138999,66.3,68.48,2018-03-26 18:00:00,6.774,13
,6.8, 1.32,68.5,83.7,2018-03-26 19:00:00,5.76,13
,5.8, 2.115,83.7,90.6,2018-03-26 20:00:00,5.261,13
,5.3, 1.626,90.6,91.9,2018-03-26 21:00:00,5.134,13
,5.1, 0.192,91.9,93.4,2018-03-26 22:00:00,5.13,13
,5.1, 1.103,93.4,94.9,2018-03-26 23:00:00,5.001,13
,5.0, 0.61,94.9,94.9,2018-03-27 00:00:00,4.897,13
,4.9, 0.845,94.9,93.5,2018-03-27 01:00:00,4.791,13
,4.8, 0.686999,93.5,92.3,2018-03-27 02:00:00,4.808,13
,4.8, 1.765,92.3,89.6,2018-03-27 03:00:00,5.087,13
,5.1, 1.555,89.6,85.1,2018-03-27 04:00:00,5.606,13
,5.6, 1.645,85.1,88.8,2018-03-27 05:00:00,5.062,13
,5.1, 1.469,88.8,83.8,2018-03-27 06:00:00,5.311,13
,5.3, 0.531,83.8,73.9,2018-03-27 07:00:00,6.338,13
,6.3, 2.614,73.9,67.26,2018-03-27 08:00:00,6.97,13
,7.0, 2.84,67.3,63.88,2018-03-27 09:00:00,7.546,13
,7.5, 2.809,63.9,64.34,2018-03-27 10:00:00,8.12,13
,8.1, 2.705,64.3,52.93,2018-03-27 11:00:00,10.68,13
,10.7, 3.208,52.9,44.9,2018-03-27 12:00:00,12.88,13
,12.9, 5.036,44.9,43.35,2018-03-27 13:00:00,13.3,13
,13.3, 6.52,43.4,37.83,2018-03-27 14:00:00,14.42,13
,14.4, 6.812,37.8,35.52,2018-03-27 15:00:00,14.74,13
,14.7, 6.906,35.5,32.99,2018-03-27 16:00:00,14.94,13
,14.9, 6.441,33.0,31.6,2018-03-27 17:00:00,14.92,13
,14.9, 7.536,31.6,33.27,2018-03-27 18:00:00,13.82,13
,13.8, 7.044,33.3,38.29,2018-03-27 19:00:00,12.17,13
,12.2, 5.602,38.3,39.42,2018-03-27 20:00:00,11.47,13
,11.5, 4.07,39.4,43.7,2018-03-27 21:00:00,10.47,13
,10.5, 3.693,43.7,46.07,2018-03-27 22:00:00,9.88,13
,9.9, 5.152,46.1,45.8,2018-03-27 23:00:00,9.57,13
,9.6, 5.205,45.8,41.34,2018-03-28 00:00:00,10.04,13
,10.0, 3.468,41.3,45.88,2018-03-28 01:00:00,9.2,13
,9.2, 2.559,45.9,45.47,2018-03-28 02:00:00,9.13,13
,9.1, 2.35,45.5,47.84,2018-03-28 03:00:00,8.65,13
,8.6, 1.101,47.8,50.83,2018-03-28 04:00:00,8.03,13
,8.0, 0.929,50.8,55.74,2018-03-28 05:00:00,7.346,13
,7.3, 1.604,55.7,61.78,2018-03-28 06:00:00,6.572,13
,6.6, 1.867,61.8,59.55,2018-03-28 07:00:00,6.809,13
,6.8, 3.237,59.6,38.03,2018-03-28 08:00:00,8.09,13
,8.1, 2.876,38.0,37.35,2018-03-28 09:00:00,8.58,13
,8.6, 1.917,37.4,41.87,2018-03-28 10:00:00,9.12,13
,9.1, 1.073,41.9,34.1,2018-03-28 11:00:00,10.24,13
,10.2, 1.838,34.1,33.08,2018-03-28 12:00:00,10.38,13
,10.4, 1.822,33.1,30.16,2018-03-28 13:00:00,11.26,13
,11.3, 1.278,30.2,28.32,2018-03-28 14:00:00,12.36,13
,12.4, 1.539,28.3,27.55,2018-03-28 15:00:00,13.44,13
,13.4, 2.34,27.6,27.23,2018-03-28 16:00:00,13.26,13
,13.3, 4.433,27.2,32.2,2018-03-28 17:00:00,11.9,13
,11.9, 6.591,32.2,41.11,2018-03-28 18:00:00,9.98,13
,10.0, 7.003,41.1,43.97,2018-03-28 19:00:00,8.74,13
,8.7, 6.57,44.0,42.93,2018-03-28 20:00:00,8.3,13
,8.3, 6.054,42.9,47.39,2018-03-28 21:00:00,7.407,13
,7.4, 5.809,47.4,49.63,2018-03-28 22:00:00,6.926,13
,6.9, 4.37,49.6,48.7,2018-03-28 23:00:00,6.73,13
,6.7, 3.312,48.7,53.01,2018-03-29 00:00:00,5.981,13
,6.0, 1.77,53.0,54.01,2018-03-29 01:00:00,5.279,13
,5.3, 2.287,54.0,52.86,2018-03-29 02:00:00,4.981,13
,5.0, 0.939998,52.9,60.89,2018-03-29 03:00:00,3.458,13
,3.5, 1.291,60.9,60.3,2018-03-29 04:00:00,2.898,13
,2.9, 2.025,60.3,63.69,2018-03-29 05:00:00,2.141,13
,2.1, 1.818,63.7,65.33,2018-03-29 06:00:00,1.698,13
,1.7, 2.495,65.3,58.91,2018-03-29 07:00:00,3.172,13
,3.2, 1.527,58.9,61.18,2018-03-29 08:00:00,4.631,13
,4.6, 2.16,61.2,55.35,2018-03-29 09:00:00,5.357,13
,5.4, 1.905,55.4,44.45,2018-03-29 10:00:00,7.417,13
,7.4, 2.882,44.5,49.39,2018-03-29 11:00:00,7.483,13
,7.5, 2.521,49.4,47.8,2018-03-29 12:00:00,7.273,13
,7.3, 2.514,47.8,44.32,2018-03-29 13:00:00,8.18,13
,8.2, 2.327,44.3,44.17,2018-03-29 14:00:00,9.24,13
,9.2, 2.019,44.2,50.14,2018-03-29 15:00:00,10.06,13
,10.1, 0.722998,50.1,51.08,2018-03-29 16:00:00,9.94,13
,9.9, 0.186,51.1,57.73,2018-03-29 17:00:00,9.75,13
,9.8, 1.124,57.7,61.36,2018-03-29 18:00:00,9.49,13
,9.5, 1.004,61.4,72.44,2018-03-29 19:00:00,8.35,13
,8.4, 0.856,72.4,75.67,2018-03-29 20:00:00,7.947,13
,7.9, 0.291,75.7,75.92,2018-03-29 21:00:00,7.613,13
,7.6, 1.048,75.9,76.07,2018-03-29 22:00:00,7.287,13
,7.3, 2.04,76.1,74.32,2018-03-29 23:00:00,6.879,13
,6.9, 1.549,74.3,72.3,2018-03-30 00:00:00,7.092,13
,7.1, 2.093,72.3,69.35,2018-03-30 01:00:00,7.347,13
,7.3, 1.828,69.4,67.93,2018-03-30 02:00:00,7.503,13
,7.5, 2.161,67.9,66.27,2018-03-30 03:00:00,7.573,13
,7.6, 2.495,66.3,63.23,2018-03-30 04:00:00,7.742,13
,7.7, 2.124,63.2,62.1,2018-03-30 05:00:00,7.423,13
,7.4, 1.599,62.1,58.97,2018-03-30 06:00:00,7.569,13
,7.6, 3.596,59.0,51.41,2018-03-30 07:00:00,8.84,13
,8.8, 2.997,51.4,49.25,2018-03-30 08:00:00,9.51,13
,9.5, 4.431,49.3,47.7,2018-03-30 09:00:00,9.7,13
,9.7, 5.346,47.7,40.93,2018-03-30 10:00:00,10.81,13
,10.8, 6.791,40.9,35.61,2018-03-30 11:00:00,12.13,13
