AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2017-09-17,-1.7,12.3,38,,,,,
,2.0, None,2017-09-18,-3.3,8.1,38,,,,,
,0.0, None,2017-09-19,-3.6,7.3,38,,,,,
,3.0, None,2017-09-20,-2.9,5.4,38,,,,,
,0.0, None,2017-09-21,-0.9,4.7,38,,,,,
,0.0, None,2017-09-22,-1.6,8.5,38,,,,,
,0.0, None,2017-09-23,-1.6,6.3,38,,,,,
,,,2017-09-17 00:00:00, None, None,38,511.0, None, None, None,10.1
,,,2017-09-17 01:00:00, None, None,38,511.0, None, None, None,9.7
,,,2017-09-17 02:00:00, None, None,38,511.0, None, None, None,5.5
,,,2017-09-17 03:00:00, None, None,38,512.0, None, None, None,2.9
,,,2017-09-17 04:00:00, None, None,38,512.0, None, None, None,3.2
,,,2017-09-17 05:00:00, None, None,38,512.0, None, None, None,1.6
,,,2017-09-17 06:00:00, None, None,38,512.0, None, None, None,0.0
,,,2017-09-17 07:00:00, None, None,38,512.0, None, None, None,0.1
,,,2017-09-17 08:00:00, None, None,38,512.0, None, None, None,0.0
,,,2017-09-17 09:00:00, None, None,38,512.0, None, None, None,-0.5
,,,2017-09-17 10:00:00, None, None,38,512.0, None, None, None,-1.0
,,,2017-09-17 11:00:00, None, None,38,512.0, None, None, None,-1.1
,,,2017-09-17 12:00:00, None, None,38,512.0, None, None, None,-1.7
,,,2017-09-17 13:00:00, None, None,38,512.0, None, None, None,-1.1
,,,2017-09-17 14:00:00, None, None,38,512.0, None, None, None,-1.1
,,,2017-09-17 15:00:00, None, None,38,512.0, None, None, None,0.0
,,,2017-09-17 16:00:00, None, None,38,512.0, None, 135.0, None,3.3
,,,2017-09-17 17:00:00, None, None,38,512.0, None, None, None,7.3
,,,2017-09-17 18:00:00, None, None,38,512.0, None, None, None,9.3
,,,2017-09-17 19:00:00, None, None,38,511.0, None, None, None,11.5
,,,2017-09-17 20:00:00, None, None,38,511.0, None, None, None,10.9
,,,2017-09-17 21:00:00, None, None,38,511.0, None, None, None,12.0
,,,2017-09-17 22:00:00, None, None,38,511.0, None, None, None,11.9
,,,2017-09-17 23:00:00, None, None,38,511.0, None, None, None,11.1
,,,2017-09-18 00:00:00, None, None,38,511.0, None, None, None,10.0
,,,2017-09-18 01:00:00, None, None,38,511.0, None, None, None,9.5
,,,2017-09-18 02:00:00, None, None,38,511.0, None, None, None,8.5
,,,2017-09-18 03:00:00, None, None,38,511.0, None, None, None,7.1
,,,2017-09-18 04:00:00, None, None,38,511.0, None, None, None,5.9
,,,2017-09-18 05:00:00, None, None,38,511.0, None, None, None,5.6
,,,2017-09-18 06:00:00, None, None,38,511.0, None, None, None,5.5
,,,2017-09-18 07:00:00, None, None,38,511.0, None, None, None,4.9
,,,2017-09-18 08:00:00, None, None,38,512.0, None, None, None,4.5
,,,2017-09-18 09:00:00, None, None,38,512.0, None, None, None,4.5
,,,2017-09-18 10:00:00, None, None,38,512.0, None, None, None,5.2
,,,2017-09-18 11:00:00, None, None,38,512.0, None, None, None,4.0
,,,2017-09-18 12:00:00, None, None,38,512.0, None, None, None,4.1
,,,2017-09-18 13:00:00, None, None,38,512.0, None, None, None,1.1
,,,2017-09-18 14:00:00, None, None,38,514.0, None, None, None,0.0
,,,2017-09-18 15:00:00, None, None,38,514.0, None, None, None,0.1
,,,2017-09-18 16:00:00, None, None,38,514.0, None, 128.0, None,0.6
,,,2017-09-18 17:00:00, None, None,38,514.0, None, None, None,1.8
,,,2017-09-18 19:00:00, None, None,38,514.0, None, None, None,5.9
,,,2017-09-18 20:00:00, None, None,38,514.0, None, None, None,6.4
,,,2017-09-18 21:00:00, None, None,38,514.0, None, None, None,8.1
,,,2017-09-18 22:00:00, None, None,38,514.0, None, None, None,7.1
,,,2017-09-18 23:00:00, None, None,38,514.0, None, None, None,6.3
,,,2017-09-19 00:00:00, None, None,38,514.0, None, None, None,5.7
,,,2017-09-19 01:00:00, None, None,38,514.0, None, None, None,4.7
,,,2017-09-19 02:00:00, None, None,38,514.0, None, None, None,1.7
,,,2017-09-19 03:00:00, None, None,38,514.0, None, None, None,2.6
,,,2017-09-19 04:00:00, None, None,38,514.0, None, None, None,0.8
,,,2017-09-19 05:00:00, None, None,38,514.0, None, None, None,-1.7
,,,2017-09-19 06:00:00, None, None,38,514.0, None, None, None,-2.5
,,,2017-09-19 07:00:00, None, None,38,514.0, None, None, None,-3.3
,,,2017-09-19 08:00:00, None, None,38,514.0, None, None, None,-2.5
,,,2017-09-19 09:00:00, None, None,38,514.0, None, None, None,-1.8
,,,2017-09-19 10:00:00, None, None,38,514.0, None, None, None,-1.9
,,,2017-09-19 11:00:00, None, None,38,514.0, None, None, None,-2.9
,,,2017-09-19 12:00:00, None, None,38,515.0, None, None, None,-3.4
,,,2017-09-19 13:00:00, None, None,38,515.0, None, None, None,-3.5
,,,2017-09-19 14:00:00, None, None,38,515.0, None, None, None,-2.4
,,,2017-09-19 15:00:00, None, None,38,515.0, None, None, None,-1.9
,,,2017-09-19 16:00:00, None, None,38,515.0, None, 131.0, None,0.3
,,,2017-09-19 17:00:00, None, None,38,514.0, None, None, None,3.3
,,,2017-09-19 18:00:00, None, None,38,514.0, None, None, None,3.4
,,,2017-09-19 19:00:00, None, None,38,514.0, None, None, None,5.5
,,,2017-09-19 20:00:00, None, None,38,514.0, None, None, None,5.5
,,,2017-09-19 21:00:00, None, None,38,514.0, None, None, None,5.7
,,,2017-09-19 22:00:00, None, None,38,514.0, None, None, None,5.6
,,,2017-09-19 23:00:00, None, None,38,514.0, None, None, None,7.3
,,,2017-09-20 00:00:00, None, None,38,514.0, None, None, None,3.7
,,,2017-09-20 01:00:00, None, None,38,514.0, None, None, None,3.1
,,,2017-09-20 02:00:00, None, None,38,514.0, None, None, None,1.9
,,,2017-09-20 03:00:00, None, None,38,514.0, None, None, None,0.2
