wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
14.1,2016-07-01 00:00:00, None,96.0, None,0.0, None, None, None,0.0,27
19.9,2016-07-01 01:00:00, None,91.0, None,0.0, None, None, None,0.0,27
25.3,2016-07-01 02:00:00, None,107.0, None,0.0, None, None, None,0.0,27
23.6,2016-07-01 03:00:00, None,135.0, None,0.0, None, None, None,0.0,27
20.6,2016-07-01 04:00:00, None,127.0, None,0.0, None, None, None,0.0,27
24.6,2016-07-01 05:00:00, None,130.0, None,0.0, None, None, None,0.0,27
21.6,2016-07-01 06:00:00, None,123.0, None,0.0, None, None, None,0.0,27
21.1,2016-07-01 07:00:00, None,138.0, None,0.0, None, None, None,0.0,27
17.3,2016-07-01 08:00:00, None,150.0, None,0.0, None, None, None,0.0,27
23.0,2016-07-01 09:00:00, None,150.0, None,0.0, None, None, None,0.0,27
21.4,2016-07-01 10:00:00, None,149.0, None,0.0, None, None, None,0.0,27
26.2,2016-07-01 11:00:00, None,150.0, None,0.0, None, None, None,0.0,27
24.0,2016-07-01 12:00:00, None,122.0, None,0.0, None, None, None,0.0,27
25.9,2016-07-01 13:00:00, None,122.0, None,0.0, None, None, None,0.0,27
25.1,2016-07-01 14:00:00, None,126.0, None,0.0, None, None, None,0.0,27
26.6,2016-07-01 15:00:00, None,123.0, None,0.0, None, None, None,0.0,27
27.5,2016-07-01 16:00:00, None,125.0, None,0.0, None, None, None,0.0,27
31.1,2016-07-01 17:00:00, None,121.0, None,0.0, None, None, None,0.0,27
30.3,2016-07-01 18:00:00, None,96.0, None,0.0, None, None, None,0.0,27
19.5,2016-07-01 19:00:00, None,111.0, None,0.0, None, None, None,0.0,27
19.7,2016-07-01 20:00:00, None,115.0, None,0.0, None, None, None,0.0,27
18.5,2016-07-01 21:00:00, None,121.0, None,0.0, None, None, None,0.0,27
23.5,2016-07-01 22:00:00, None,106.0, None,0.0, None, None, None,0.0,27
23.1,2016-07-01 23:00:00, None,109.0, None,0.0, None, None, None,0.0,27
22.1,2016-07-02 00:00:00, None,134.0, None,0.0, None, None, None,0.0,27
20.9,2016-07-02 01:00:00, None,134.0, None,0.0, None, None, None,0.0,27
17.2,2016-07-02 02:00:00, None,147.0, None,0.0, None, None, None,0.0,27
16.0,2016-07-02 03:00:00, None,154.0, None,0.0, None, None, None,0.0,27
15.8,2016-07-02 04:00:00, None,157.0, None,0.0, None, None, None,0.0,27
16.3,2016-07-02 05:00:00, None,157.0, None,0.0, None, None, None,0.0,27
22.2,2016-07-02 06:00:00, None,144.0, None,0.0, None, None, None,0.0,27
24.5,2016-07-02 07:00:00, None,150.0, None,0.0, None, None, None,0.0,27
20.2,2016-07-02 08:00:00, None,153.0, None,0.0, None, None, None,0.0,27
22.2,2016-07-02 09:00:00, None,152.0, None,0.0, None, None, None,0.0,27
23.4,2016-07-02 10:00:00, None,156.0, None,0.0, None, None, None,0.0,27
9.4,2016-07-02 11:00:00, None,133.0, None,0.0, None, None, None,0.0,27
12.6,2016-07-02 12:00:00, None,125.0, None,0.0, None, None, None,0.0,27
22.9,2016-07-02 13:00:00, None,150.0, None,0.0, None, None, None,0.0,27
23.5,2016-07-02 14:00:00, None,150.0, None,0.0, None, None, None,0.0,27
20.5,2016-07-02 15:00:00, None,155.0, None,0.0, None, None, None,0.0,27
16.8,2016-07-02 16:00:00, None,119.0, None,0.0, None, None, None,0.0,27
28.9,2016-07-02 17:00:00, None,117.0, None,0.0, None, None, None,0.0,27
30.8,2016-07-02 18:00:00, None,124.0, None,0.0, None, None, None,0.0,27
34.1,2016-07-02 19:00:00, None,128.0, None,0.0, None, None, None,0.0,27
36.0,2016-07-02 20:00:00, None,122.0, None,0.0, None, None, None,0.0,27
43.5,2016-07-02 21:00:00, None,128.0, None,0.0, None, None, None,0.0,27
41.0,2016-07-02 22:00:00, None,144.0, None,0.0, None, None, None,0.0,27
34.6,2016-07-02 23:00:00, None,147.0, None,0.0, None, None, None,0.0,27
37.9,2016-07-03 00:00:00, None,139.0, None,0.0, None, None, None,0.0,27
35.5,2016-07-03 01:00:00, None,149.0, None,0.0, None, None, None,0.0,27
33.3,2016-07-03 02:00:00, None,154.0, None,0.0, None, None, None,0.0,27
28.6,2016-07-03 03:00:00, None,161.0, None,0.0, None, None, None,0.0,27
23.0,2016-07-03 04:00:00, None,167.0, None,0.0, None, None, None,0.0,27
28.1,2016-07-03 05:00:00, None,160.0, None,0.0, None, None, None,0.0,27
23.5,2016-07-03 06:00:00, None,178.0, None,0.0, None, None, None,0.0,27
12.0,2016-07-03 07:00:00, None,219.0, None,0.0, None, None, None,0.0,27
10.1,2016-07-03 08:00:00, None,194.0, None,0.0, None, None, None,0.0,27
12.1,2016-07-03 09:00:00, None,256.0, None,0.0, None, None, None,0.0,27
9.8,2016-07-03 10:00:00, None,210.0, None,0.0, None, None, None,0.0,27
13.1,2016-07-03 11:00:00, None,231.0, None,0.0, None, None, None,0.0,27
12.1,2016-07-03 12:00:00, None,181.0, None,0.0, None, None, None,0.0,27
12.8,2016-07-03 13:00:00, None,201.0, None,0.0, None, None, None,0.0,27
16.4,2016-07-03 14:00:00, None,189.0, None,0.0, None, None, None,0.0,27
8.3,2016-07-03 15:00:00, None,266.0, None,0.0, None, None, None,0.0,27
15.7,2016-07-03 16:00:00, None,199.0, None,0.0, None, None, None,0.0,27
11.6,2016-07-03 17:00:00, None,186.0, None,0.0, None, None, None,0.0,27
13.2,2016-07-03 18:00:00, None,224.0, None,0.0, None, None, None,0.0,27
22.9,2016-07-03 19:00:00, None,263.0, None,0.0, None, None, None,0.0,27
20.4,2016-07-03 20:00:00, None,259.0, None,0.0, None, None, None,0.0,27
18.0,2016-07-03 21:00:00, None,255.0, None,0.0, None, None, None,0.0,27
10.2,2016-07-03 22:00:00, None,259.0, None,0.0, None, None, None,0.0,27
15.3,2016-07-03 23:00:00, None,261.0, None,0.0, None, None, None,0.0,27
11.5,2016-07-04 00:00:00, None,251.0, None,0.0, None, None, None,0.0,27
7.5,2016-07-04 01:00:00, None,268.0, None,0.0, None, None, None,0.0,27
10.9,2016-07-04 02:00:00, None,216.0, None,0.0, None, None, None,0.0,27
7.6,2016-07-04 03:00:00, None,262.0, None,0.0, None, None, None,0.0,27
13.2,2016-07-04 04:00:00, None,200.0, None,0.0, None, None, None,0.0,27
