pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None, 985.0, None, -13.3,-13.3, 170.0, None, None, 0.0, 544.0, None,2021-01-22 00:00:00, None,4
1.0, None, 985.0, None, -13.1,-13.2, 170.0, None, None, 0.0, 544.0, None,2021-01-22 01:00:00, None,4
1.0, None, 985.0, None, -14.2,-14.1, 170.0, None, None, 0.0, 544.0, None,2021-01-22 02:00:00, None,4
1.0, None, 985.0, None, -14.7,-14.7, 170.0, None, None, 0.0, 544.0, None,2021-01-22 03:00:00, None,4
1.0, None, 985.0, None, -13.2,-12.9, 170.0, None, None, 0.0, 544.0, None,2021-01-22 04:00:00, None,4
1.0, None, 985.0, None, -12.5,-12.4, 170.0, None, None, 0.0, 544.0, None,2021-01-22 05:00:00, None,4
1.0, None, 985.0, None, -12.0,-12.0, 169.0, None, None, 0.0, 544.0, None,2021-01-22 06:00:00, None,4
1.0, None, 985.0, None, -13.3,-13.3, 169.0, None, None, 0.0, 544.0, None,2021-01-22 07:00:00, None,4
1.0, None, 985.0, None, -12.7,-12.6, 169.0, None, None, 0.0, 543.0, None,2021-01-22 08:00:00, None,4
1.0, None, 985.0, None, -12.2,-12.0, 169.0, None, None, 0.0, 543.0, None,2021-01-22 09:00:00, None,4
1.0, None, 985.0, None, -8.5,-9.4, 169.0, None, None, 0.0, 543.0, None,2021-01-22 10:00:00, None,4
1.0, None, 985.0, None, -6.6,-8.8, 168.0, None, None, 0.0, 543.0, None,2021-01-22 11:00:00, None,4
1.0, None, 985.0, None, -8.6,-7.7, 168.0, None, None, 0.0, 543.0, None,2021-01-22 12:00:00, None,4
0.0, None, 984.0, None, -8.0,-8.5, 169.0, None, None, None, 543.0, None,2021-01-22 13:00:00, None,4
0.0, None, 984.0, None, -7.6,-8.0, 168.0, None, None, 0.0, 543.0, None,2021-01-22 14:00:00, None,4
