RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.563, 68.17, None, None, None, None, None, None, None, None, 31.9, None, None,-1.922, None, None, None, 53.01, None, None, None, None, None,2018-11-05 00:00:00, None,45
None, None, None, None, 0.569, 74.81, None, None, None, None, None, None, None, None, 32.12, None, None,-1.8, None, None, None, 34.22, None, None, None, None, None,2018-11-05 01:00:00, None,45
None, None, None, None, 1.269, 72.78, None, None, None, None, None, None, None, None, 32.26, None, None,-1.77, None, None, None, 35.13, None, None, None, None, None,2018-11-05 02:00:00, None,45
None, None, None, None, 1.52, 73.01, None, None, None, None, None, None, None, None, 31.65, None, None,-1.86, None, None, None, 38.84, None, None, None, None, None,2018-11-05 03:00:00, None,45
None, None, None, None, 1.059, 78.07, None, None, None, None, None, None, None, None, 31.83, None, None,-1.958, None, None, None, 35.99, None, None, None, None, None,2018-11-05 04:00:00, None,45
None, None, None, None, 0.849, 76.78, None, None, None, None, None, None, None, None, 31.74, None, None,-2.03, None, None, None, 41.83, None, None, None, None, None,2018-11-05 05:00:00, None,45
None, None, None, None, 0.518, 94.8, None, None, None, None, None, None, None, None, 32.08, None, None,-2.1, None, None, None, 45.6, None, None, None, None, None,2018-11-05 06:00:00, None,45
None, None, None, None, 0.809, 79.58, None, None, None, None, None, None, None, None, 33.43, None, None,-2.21, None, None, None, 35.48, None, None, None, None, None,2018-11-05 07:00:00, None,45
None, None, None, None, 1.738, 67.28, None, None, None, None, None, None, None, None, 32.75, None, None,-1.971, None, None, None, 44.03, None, None, None, None, None,2018-11-05 08:00:00, None,45
None, None, None, None, 2.803, 64.83, None, None, None, None, None, None, None, None, 36.31, None, None,-1.526, None, None, None, 43.22, None, None, None, None, None,2018-11-05 09:00:00, None,45
None, None, None, None, 1.723, 63.95, None, None, None, None, None, None, None, None, 37.4, None, None,-1.052, None, None, None, 48.13, None, None, None, None, None,2018-11-05 10:00:00, None,45
None, None, None, None, 1.9, 69.55, None, None, None, None, None, None, None, None, 37.29, None, None,-1.527, None, None, None, 54.38, None, None, None, None, None,2018-11-05 11:00:00, None,45
None, None, None, None, 3.02, 59.55, None, None, None, None, None, None, None, None, 37.49, None, None,-1.667, None, None, None, 48.61, None, None, None, None, None,2018-11-05 12:00:00, None,45
None, None, None, None, 1.786, 61.64, None, None, None, None, None, None, None, None, 34.74, None, None,-1.535, None, None, None, 45.16, None, None, None, None, None,2018-11-05 13:00:00, None,45
None, None, None, None, 1.387, 60.32, None, None, None, None, None, None, None, None, 34.38, None, None,-1.658, None, None, None, 47.03, None, None, None, None, None,2018-11-05 14:00:00, None,45
None, None, None, None, 1.141, 65.36, None, None, None, None, None, None, None, None, None, None, None,-1.592, None, None, None, 48.26, None, None, None, None, None,2018-11-05 15:00:00, None,45
None, None, None, None, 1.135, 67.12, None, None, None, None, None, None, None, None, None, None, None,-1.647, None, None, None, 39.33, None, None, None, None, None,2018-11-05 16:00:00, None,45
None, None, None, None, 0.505, 63.09, None, None, None, None, None, None, None, None, None, None, None,-1.72, None, None, None, 45.16, None, None, None, None, None,2018-11-05 17:00:00, None,45
None, None, None, None, 1.26, 76.01, None, None, None, None, None, None, None, None, None, None, None,-1.61, None, None, None, 33.62, None, None, None, None, None,2018-11-05 18:00:00, None,45
None, None, None, None, 1.053, 79.14, None, None, None, None, None, None, None, None, 35.41, None, None,-1.61, None, None, None, 39.64, None, None, None, None, None,2018-11-05 19:00:00, None,45
None, None, None, None, 0.757, 75.4, None, None, None, None, None, None, None, None, None, None, None,-1.64, None, None, None, 39.66, None, None, None, None, None,2018-11-05 20:00:00, None,45
None, None, None, None, 0.427, 64.85, None, None, None, None, None, None, None, None, 35.18, None, None,-1.826, None, None, None, 50.66, None, None, None, None, None,2018-11-05 21:00:00, None,45
None, None, None, None, 0.162, 68.7, None, None, None, None, None, None, None, None, 36.09, None, None,-2.13, None, None, None, 42.78, None, None, None, None, None,2018-11-05 22:00:00, None,45
None, None, None, None, 0.066, 85.5, None, None, None, None, None, None, None, None, 36.09, None, None,-2.44, None, None, None, 40.04, None, None, None, None, None,2018-11-05 23:00:00, None,45
None, None, None, None, 0.0, 112.4, None, None, None, None, None, None, None, None, 36.4, None, None,-2.908, None, None, None, 26.26, None, None, None, None, None,2018-11-06 00:00:00, None,45
None, None, None, None, 0.212, 79.7, None, None, None, None, None, None, None, None, 36.31, None, None,-2.93, None, None, None, 25.08, None, None, None, None, None,2018-11-06 01:00:00, None,45
None, None, None, None, 0.058, 83.3, None, None, None, None, None, None, None, None, 36.39, None, None,-3.188, None, None, None, 22.58, None, None, None, None, None,2018-11-06 02:00:00, None,45
None, None, None, None, 0.185, 96.2, None, None, None, None, None, None, None, None, 36.26, None, None,-4.0, None, None, None, 20.14, None, None, None, None, None,2018-11-06 03:00:00, None,45
None, None, None, None, 0.059, 112.0, None, None, None, None, None, None, None, None, 36.67, None, None,-3.931, None, None, None, 17.37, None, None, None, None, None,2018-11-06 04:00:00, None,45
None, None, None, None, 0.07, 109.4, None, None, None, None, None, None, None, None, 36.3, None, None,-4.234, None, None, None, 17.1, None, None, None, None, None,2018-11-06 05:00:00, None,45
None, None, None, None, 0.0, 111.3, None, None, None, None, None, None, None, None, 36.4, None, None,-4.065, None, None, None, 12.46, None, None, None, None, None,2018-11-06 06:00:00, None,45
None, None, None, None, 0.198, 115.8, None, None, None, None, None, None, None, None, 36.49, None, None,-3.14, None, None, None, 34.97, None, None, None, None, None,2018-11-06 07:00:00, None,45
None, None, None, None, 0.11, 101.0, None, None, None, None, None, None, None, None, None, None, None,-2.175, None, None, None, 33.27, None, None, None, None, None,2018-11-06 08:00:00, None,45
None, None, None, None, 0.0, 89.5, None, None, None, None, None, None, None, None, 38.04, None, None,-2.082, None, None, None, 26.6, None, None, None, None, None,2018-11-06 09:00:00, None,45
None, None, None, None, 0.0, 102.6, None, None, None, None, None, None, None, None, 37.8, None, None,-2.08, None, None, None, 51.53, None, None, None, None, None,2018-11-06 10:00:00, None,45
None, None, None, None, 0.0, 130.5, None, None, None, None, None, None, None, None, 38.06, None, None,-1.953, None, None, None, 59.07, None, None, None, None, None,2018-11-06 11:00:00, None,45
None, None, None, None, 0.0, 16.44, None, None, None, None, None, None, None, None, 38.85, None, None,-1.389, None, None, None, 77.69, None, None, None, None, None,2018-11-06 12:00:00, None,45
None, None, None, None, 0.0, 346.1, None, None, None, None, None, None, None, None, 39.44, None, None,-1.485, None, None, None, 66.73, None, None, None, None, None,2018-11-06 13:00:00, None,45
None, None, None, None, 0.0, 47.55, None, None, None, None, None, None, None, None, 39.5, None, None,-1.807, None, None, None, 66.56, None, None, None, None, None,2018-11-06 14:00:00, None,45
None, None, None, None, 0.0, 87.4, None, None, None, None, None, None, None, None, None, None, None,-1.876, None, None, None, 40.56, None, None, None, None, None,2018-11-06 15:00:00, None,45
None, None, None, None, 0.046, 61.65, None, None, None, None, None, None, None, None, None, None, None,-2.244, None, None, None, 50.01, None, None, None, None, None,2018-11-06 16:00:00, None,45
None, None, None, None, 0.063, 69.15, None, None, None, None, None, None, None, None, None, None, None,-2.36, None, None, None, 40.58, None, None, None, None, None,2018-11-06 17:00:00, None,45
None, None, None, None, 0.401, 85.9, None, None, None, None, None, None, None, None, 37.37, None, None,-2.321, None, None, None, 31.6, None, None, None, None, None,2018-11-06 18:00:00, None,45
None, None, None, None, 0.86, 58.36, None, None, None, None, None, None, None, None, 36.34, None, None,-2.731, None, None, None, 39.66, None, None, None, None, None,2018-11-06 19:00:00, None,45
None, None, None, None, 0.245, 71.83, None, None, None, None, None, None, None, None, 36.72, None, None,-2.83, None, None, None, 57.84, None, None, None, None, None,2018-11-06 20:00:00, None,45
None, None, None, None, 0.01, 87.6, None, None, None, None, None, None, None, None, 38.91, None, None,-3.0, None, None, None, 64.19, None, None, None, None, None,2018-11-06 21:00:00, None,45
None, None, None, None, 0.0, 89.9, None, None, None, None, None, None, None, None, 37.84, None, None,-2.992, None, None, None, 35.59, None, None, None, None, None,2018-11-06 22:00:00, None,45
None, None, None, None, 0.0, 64.36, None, None, None, None, None, None, None, None, 37.53, None, None,-3.148, None, None, None, 47.59, None, None, None, None, None,2018-11-06 23:00:00, None,45
None, None, None, None, 0.0, 72.47, None, None, None, None, None, None, None, None, 36.96, None, None,-3.331, None, None, None, 51.18, None, None, None, None, None,2018-11-07 00:00:00, None,45
None, None, None, None, 0.0, 86.2, None, None, None, None, None, None, None, None, 36.83, None, None,-3.51, None, None, None, 60.12, None, None, None, None, None,2018-11-07 01:00:00, None,45
None, None, None, None, 0.0, 69.56, None, None, None, None, None, None, None, None, 36.53, None, None,-3.658, None, None, None, 37.06, None, None, None, None, None,2018-11-07 02:00:00, None,45
None, None, None, None, 0.0, 79.3, None, None, None, None, None, None, None, None, 36.45, None, None,-3.62, None, None, None, 31.31, None, None, None, None, None,2018-11-07 03:00:00, None,45
None, None, None, None, 0.0, 78.12, None, None, None, None, None, None, None, None, 36.11, None, None,-3.658, None, None, None, 55.55, None, None, None, None, None,2018-11-07 04:00:00, None,45
None, None, None, None, 0.0, 21.35, None, None, None, None, None, None, None, None, 36.01, None, None,-3.66, None, None, None, 62.9, None, None, None, None, None,2018-11-07 05:00:00, None,45
None, None, None, None, 0.0, 79.85, None, None, None, None, None, None, None, None, 36.49, None, None,-3.828, None, None, None, 63.04, None, None, None, None, None,2018-11-07 06:00:00, None,45
None, None, None, None, 0.0, 40.53, None, None, None, None, None, None, None, None, 37.89, None, None,-3.64, None, None, None, 61.04, None, None, None, None, None,2018-11-07 07:00:00, None,45
None, None, None, None, 0.0, 44.27, None, None, None, None, None, None, None, None, 36.55, None, None,-3.69, None, None, None, 73.0, None, None, None, None, None,2018-11-07 08:00:00, None,45
None, None, None, None, 0.0, 19.16, None, None, None, None, None, None, None, None, 36.2, None, None,-3.546, None, None, None, 72.56, None, None, None, None, None,2018-11-07 09:00:00, None,45
None, None, None, None, 0.0, 87.4, None, None, None, None, None, None, None, None, 35.43, None, None,-2.498, None, None, None, 73.93, None, None, None, None, None,2018-11-07 10:00:00, None,45
None, None, None, None, 0.0, 118.2, None, None, None, None, None, None, None, None, 34.92, None, None,-1.855, None, None, None, 72.97, None, None, None, None, None,2018-11-07 11:00:00, None,45
None, None, None, None, 0.0, 347.8, None, None, None, None, None, None, None, None, 35.58, None, None,-2.541, None, None, None, 77.21, None, None, None, None, None,2018-11-07 12:00:00, None,45
None, None, None, None, 0.0, 73.84, None, None, None, None, None, None, None, None, 36.64, None, None,-3.062, None, None, None, 49.44, None, None, None, None, None,2018-11-07 13:00:00, None,45
None, None, None, None, 0.0, 45.58, None, None, None, None, None, None, None, None, 37.13, None, None,-3.308, None, None, None, 56.95, None, None, None, None, None,2018-11-07 14:00:00, None,45
None, None, None, None, 0.0, 64.19, None, None, None, None, None, None, None, None, 37.46, None, None,-3.76, None, None, None, 52.93, None, None, None, None, None,2018-11-07 15:00:00, None,45
None, None, None, None, 0.0, 60.18, None, None, None, None, None, None, None, None, None, None, None,-4.68, None, None, None, 37.09, None, None, None, None, None,2018-11-07 16:00:00, None,45
None, None, None, None, 0.0, 66.85, None, None, None, None, None, None, None, None, None, None, None,-5.02, None, None, None, 35.66, None, None, None, None, None,2018-11-07 17:00:00, None,45
None, None, None, None, 0.0, 84.2, None, None, None, None, None, None, None, None, None, None, None,-5.425, None, None, None, 40.78, None, None, None, None, None,2018-11-07 18:00:00, None,45
None, None, None, None, 0.0, 78.85, None, None, None, None, None, None, None, None, None, None, None,-6.31, None, None, None, 55.81, None, None, None, None, None,2018-11-07 19:00:00, None,45
None, None, None, None, 0.0, 93.6, None, None, None, None, None, None, None, None, None, None, None,-8.29, None, None, None, 27.57, None, None, None, None, None,2018-11-07 20:00:00, None,45
None, None, None, None, 0.0, 95.5, None, None, None, None, None, None, None, None, 37.87, None, None,-8.96, None, None, None, 15.19, None, None, None, None, None,2018-11-07 21:00:00, None,45
None, None, None, None, 0.0, 95.3, None, None, None, None, None, None, None, None, 38.22, None, None,-9.36, None, None, None, 21.95, None, None, None, None, None,2018-11-07 22:00:00, None,45
None, None, None, None, 0.0, 101.6, None, None, None, None, None, None, None, None, 38.01, None, None,-9.54, None, None, None, 17.41, None, None, None, None, None,2018-11-07 23:00:00, None,45
None, None, None, None, 0.0, 107.7, None, None, None, None, None, None, None, None, 38.04, None, None,-9.83, None, None, None, 12.01, None, None, None, None, None,2018-11-08 00:00:00, None,45
None, None, None, None, 0.0, 102.7, None, None, None, None, None, None, None, None, 38.21, None, None,-9.87, None, None, None, 17.65, None, None, None, None, None,2018-11-08 01:00:00, None,45
None, None, None, None, 0.0, 107.0, None, None, None, None, None, None, None, None, 38.24, None, None,-10.29, None, None, None, 28.5, None, None, None, None, None,2018-11-08 02:00:00, None,45
None, None, None, None, 0.0, 107.2, None, None, None, None, None, None, None, None, 38.1, None, None,-10.34, None, None, None, 10.59, None, None, None, None, None,2018-11-08 03:00:00, None,45
None, None, None, None, 0.0, 108.3, None, None, None, None, None, None, None, None, 37.94, None, None,-10.15, None, None, None, 9.51, None, None, None, None, None,2018-11-08 04:00:00, None,45
None, None, None, None, 0.0, 103.5, None, None, None, None, None, None, None, None, 37.92, None, None,-10.09, None, None, None, 13.12, None, None, None, None, None,2018-11-08 05:00:00, None,45
None, None, None, None, 0.0, 98.6, None, None, None, None, None, None, None, None, 37.86, None, None,-10.42, None, None, None, 16.69, None, None, None, None, None,2018-11-08 06:00:00, None,45
