pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,2.578, None, None, None, None,36.32, None,0.452,330.7, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 00:00:00, None, None, None, None,45
None,2.549, None, None, None, None,41.39, None,0.648,306.8, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 01:00:00, None, None, None, None,45
None,2.663, None, None, None, None,60.36, None,0.163,297.2, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 02:00:00, None, None, None, None,45
None,2.672, None, None, None, None,28.66, None,0.483,304.7, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 03:00:00, None, None, None, None,45
None,2.453, None, None, None, None,32.18, None,0.891,322.9, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 04:00:00, None, None, None, None,45
None,2.681, None, None, None, None,26.56, None,0.743,325.8, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 05:00:00, None, None, None, None,45
None,2.718, None, None, None, None,51.77, None,0.691,310.5, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 06:00:00, None, None, None, None,45
None,2.044, None, None, None, None,26.03, None,0.818,325.2, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 07:00:00, None, None, None, None,45
None,1.77, None, None, None, None,13.21, None,1.244,331.1, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 08:00:00, None, None, None, None,45
None,2.226, None, None, None, None,18.51, None,0.761,317.7, None, None, None, None, None, None, None, None, None, None, None,2018-11-05 09:00:00, None, None, None, None,45
