CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-4.496, 99.9, None, None, None,6.468,6.03, None,270.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 00:00:00, None, None, None, None,45
None,-4.448, 99.9, None, None, None,2.839,5.67, None,267.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-11-05 01:00:00, None, None, None, None,45
None,-4.688, 99.5, None, None, None,5.36,5.477, None,268.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 02:00:00, None, None, None, None,45
None,-4.879, 99.4, None, None, None,6.273,5.848, None,270.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 03:00:00, None, None, None, None,45
None,-4.831, 99.3, None, None, None,3.59,4.717, None,269.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 04:00:00, None, None, None, None,45
None,-4.831, 99.7, None, None, None,5.285,4.642, None,269.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 05:00:00, None, None, None, None,45
None,-4.783, 99.4, None, None, None,8.41,4.403, None,276.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 06:00:00, None, None, None, None,45
None,-4.783, 99.5, None, None, None,8.53,3.832, None,278.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 07:00:00, None, None, None, None,45
None,-4.64, 99.8, None, None, None,9.36,3.556, None,282.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-05 08:00:00, None, None, None, None,45
None,-4.448, 100.4, None, None, None,9.0,3.671, None,284.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2018-11-05 09:00:00, None, None, None, None,45
