ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 1171.0, 833.0, None, None,2020-05-27 00:00:00,11.2, None, 139.0, None,22
None, 1171.0, 846.0, None, None,2020-05-27 01:00:00,10.8, None, 138.0, None,22
None, 1171.0, 847.0, None, None,2020-05-27 02:00:00,11.1, None, 139.0, None,22
None, 1171.0, 846.0, None, None,2020-05-27 03:00:00,5.5, None, 141.0, None,22
None, 1170.0, 849.0, None, None,2020-05-27 04:00:00,3.9, None, 140.0, None,22
None, 1170.0, 849.0, None, None,2020-05-27 05:00:00,2.9, None, 140.0, None,22
None, 1170.0, 856.0, None, None,2020-05-27 06:00:00,2.6, None, 140.0, None,22
None, 1169.0, 852.0, None, None,2020-05-27 07:00:00,3.0, None, 140.0, None,22
None, 1169.0, 832.0, None, None,2020-05-27 08:00:00,3.2, None, 141.0, None,22
None, 1169.0, 840.0, None, None,2020-05-27 09:00:00,2.6, None, 140.0, None,22
None, 1169.0, 840.0, None, None,2020-05-27 10:00:00,3.3, None, 140.0, None,22
None, 1169.0, 837.0, None, None,2020-05-27 11:00:00,2.0, None, 141.0, None,22
None, 1169.0, 839.0, None, None,2020-05-27 12:00:00,2.6, None, 141.0, None,22
None, 1169.0, 840.0, None, None,2020-05-27 13:00:00,2.2, None, 140.0, None,22
None, 1169.0, 842.0, None, None,2020-05-27 14:00:00,4.7, None, 140.0, None,22
None, 1168.0, 838.0, None, None,2020-05-27 15:00:00,6.6, None, 139.0, None,22
None, 1169.0, 849.0, None, None,2020-05-27 16:00:00,10.2, None, 139.0, None,22
None, 1169.0, 845.0, None, None,2020-05-27 17:00:00,13.3, None, 137.0, None,22
None, 1169.0, 845.0, None, None,2020-05-27 18:00:00,15.5, None, 136.0, None,22
None, 1169.0, 847.0, None, None,2020-05-27 19:00:00,17.1, None, 135.0, None,22
None, 1169.0, 840.0, None, None,2020-05-27 20:00:00,17.0, None, 134.0, None,22
None, 1169.0, 840.0, None, None,2020-05-27 21:00:00,18.2, None, 131.0, None,22
None, 1169.0, 838.0, None, None,2020-05-27 22:00:00,15.3, None, 133.0, None,22
None, 1169.0, 838.0, None, None,2020-05-27 23:00:00,17.0, None, 132.0, None,22
None, 1169.0, 835.0, None, None,2020-05-28 00:00:00,17.2, None, 130.0, None,22
None, 1169.0, 835.0, None, None,2020-05-28 01:00:00,15.8, None, 132.0, None,22
