ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,445.0, 699.0, None, None,2020-05-27 00:00:00,9.9, None, 111.0, None,22
None,444.0, 698.0, None, None,2020-05-27 01:00:00,9.1, None, 111.0, None,22
None,445.0, 695.0, None, None,2020-05-27 02:00:00,8.5, None, 110.0, None,22
None,447.0, 690.0, None, None,2020-05-27 03:00:00,6.6, None, 110.0, None,22
None,450.0, 686.0, None, None,2020-05-27 04:00:00,2.4, None, 111.0, None,22
None,451.0, 683.0, None, None,2020-05-27 05:00:00,1.3, None, 111.0, None,22
None,452.0, 681.0, None, None,2020-05-27 06:00:00,1.2, None, 112.0, None,22
None,453.0, 679.0, None, None,2020-05-27 07:00:00,0.8, None, 112.0, None,22
None,453.0, 676.0, None, None,2020-05-27 08:00:00,0.7, None, 112.0, None,22
None,453.0, 676.0, None, None,2020-05-27 09:00:00,0.2, None, 112.0, None,22
None,454.0, 675.0, None, None,2020-05-27 10:00:00,-0.2, None, 112.0, None,22
None,454.0, 675.0, None, None,2020-05-27 11:00:00,-0.4, None, 112.0, None,22
None,454.0, 675.0, None, None,2020-05-27 12:00:00,-0.7, None, 112.0, None,22
None,455.0, 675.0, None, None,2020-05-27 13:00:00,-0.5, None, 112.0, None,22
None,454.0, 676.0, None, None,2020-05-27 14:00:00,0.5, None, 111.0, None,22
None,453.0, 678.0, None, None,2020-05-27 15:00:00,2.1, None, 111.0, None,22
None,452.0, 680.0, None, None,2020-05-27 16:00:00,3.7, None, 110.0, None,22
None,450.0, 682.0, None, None,2020-05-27 17:00:00,6.3, None, 110.0, None,22
None,449.0, 690.0, None, None,2020-05-27 18:00:00,7.9, None, 110.0, None,22
None,446.0, 696.0, None, None,2020-05-27 19:00:00,9.2, None, 109.0, None,22
None,445.0, 699.0, None, None,2020-05-27 20:00:00,9.7, None, 109.0, None,22
None,445.0, 702.0, None, None,2020-05-27 21:00:00,9.5, None, 109.0, None,22
None,443.0, 703.0, None, None,2020-05-27 22:00:00,11.3, None, 107.0, None,22
None,442.0, 705.0, None, None,2020-05-27 23:00:00,12.4, None, 107.0, None,22
None,442.0, 705.0, None, None,2020-05-28 00:00:00,12.8, None, 105.0, None,22
None,441.0, 702.0, None, None,2020-05-28 01:00:00,13.1, None, 104.0, None,22
None,442.0, 697.0, None, None,2020-05-28 02:00:00,12.7, None, 103.0, None,22
None,446.0, 691.0, None, None,2020-05-28 03:00:00,8.7, None, 105.0, None,22
None,448.0, 684.0, None, None,2020-05-28 04:00:00,5.7, None, 106.0, None,22
None,449.0, 680.0, None, None,2020-05-28 05:00:00,4.7, None, 105.0, None,22
None,450.0, 676.0, None, None,2020-05-28 06:00:00,4.9, None, 105.0, None,22
None,450.0, 672.0, None, None,2020-05-28 07:00:00,4.6, None, 105.0, None,22
None,450.0, 670.0, None, None,2020-05-28 08:00:00,4.7, None, 105.0, None,22
None,450.0, 669.0, None, None,2020-05-28 09:00:00,4.4, None, 106.0, None,22
None,450.0, 668.0, None, None,2020-05-28 10:00:00,4.6, None, 106.0, None,22
None,451.0, 668.0, None, None,2020-05-28 11:00:00,4.9, None, 106.0, None,22
None,451.0, 668.0, None, None,2020-05-28 12:00:00,5.2, None, 105.0, None,22
None,450.0, 668.0, None, None,2020-05-28 13:00:00,5.2, None, 106.0, None,22
None,450.0, 668.0, None, None,2020-05-28 14:00:00,7.2, None, 105.0, None,22
None,449.0, 668.0, None, None,2020-05-28 15:00:00,8.0, None, 105.0, None,22
None,448.0, 670.0, None, None,2020-05-28 16:00:00,9.3, None, 105.0, None,22
None,446.0, 676.0, None, None,2020-05-28 17:00:00,11.3, None, 106.0, None,22
None,444.0, 680.0, None, None,2020-05-28 18:00:00,12.6, None, 103.0, None,22
None,442.0, 684.0, None, None,2020-05-28 19:00:00,14.3, None, 104.0, None,22
None,442.0, 686.0, None, None,2020-05-28 20:00:00,14.4, None, 101.0, None,22
None,442.0, 687.0, None, None,2020-05-28 21:00:00,13.4, None, 101.0, None,22
None,442.0, 687.0, None, None,2020-05-28 22:00:00,13.1, None, 102.0, None,22
None,443.0, 685.0, None, None,2020-05-28 23:00:00,12.8, None, 101.0, None,22
None,442.0, 682.0, None, None,2020-05-29 00:00:00,13.3, None, 99.0, None,22
None,442.0, 679.0, None, None,2020-05-29 01:00:00,12.5, None, 100.0, None,22
None,444.0, 675.0, None, None,2020-05-29 02:00:00,12.6, None, 100.0, None,22
None,445.0, 670.0, None, None,2020-05-29 03:00:00,9.9, None, 101.0, None,22
None,447.0, 665.0, None, None,2020-05-29 04:00:00,7.9, None, 102.0, None,22
None,447.0, 661.0, None, None,2020-05-29 05:00:00,8.5, None, 100.0, None,22
None,447.0, 657.0, None, None,2020-05-29 06:00:00,8.0, None, 101.0, None,22
None,447.0, 654.0, None, None,2020-05-29 07:00:00,8.1, None, 100.0, None,22
None,448.0, 653.0, None, None,2020-05-29 08:00:00,8.0, None, 100.0, None,22
None,448.0, 651.0, None, None,2020-05-29 09:00:00,7.9, None, 100.0, None,22
None,448.0, 649.0, None, None,2020-05-29 10:00:00,8.0, None, 99.0, None,22
None,448.0, 648.0, None, None,2020-05-29 11:00:00,8.2, None, 100.0, None,22
None,448.0, 647.0, None, None,2020-05-29 12:00:00,8.7, None, 100.0, None,22
None,448.0, 647.0, None, None,2020-05-29 13:00:00,8.7, None, 100.0, None,22
None,446.0, 647.0, None, None,2020-05-29 14:00:00,10.8, None, 100.0, None,22
None,446.0, 647.0, None, None,2020-05-29 15:00:00,11.0, None, 100.0, None,22
None,444.0, 649.0, None, None,2020-05-29 16:00:00,12.6, None, 100.0, None,22
None,443.0, 653.0, None, None,2020-05-29 17:00:00,15.0, None, 97.0, None,22
None,442.0, 656.0, None, None,2020-05-29 18:00:00,16.2, None, 97.0, None,22
None,440.0, 660.0, None, None,2020-05-29 19:00:00,16.7, None, 99.0, None,22
None,438.0, 662.0, None, None,2020-05-29 20:00:00,17.9, None, 96.0, None,22
None,438.0, 662.0, None, None,2020-05-29 21:00:00,18.8, None, 94.0, None,22
None,437.0, 661.0, None, None,2020-05-29 22:00:00,19.4, None, 95.0, None,22
None,440.0, 654.0, None, None,2020-05-29 23:00:00,15.7, None, 94.0, None,22
None,440.0, 650.0, None, None,2020-05-30 00:00:00,16.8, None, 95.0, None,22
None,439.0, 646.0, None, None,2020-05-30 01:00:00,17.3, None, 93.0, None,22
None,440.0, 641.0, None, None,2020-05-30 02:00:00,16.0, None, 92.0, None,22
None,442.0, 636.0, None, None,2020-05-30 03:00:00,14.3, None, 93.0, None,22
None,443.0, 632.0, None, None,2020-05-30 04:00:00,13.1, None, 93.0, None,22
None,444.0, 627.0, None, None,2020-05-30 05:00:00,11.8, None, 93.0, None,22
None,444.0, 623.0, None, None,2020-05-30 06:00:00,11.8, None, 92.0, None,22
None,445.0, 620.0, None, None,2020-05-30 07:00:00,11.6, None, 92.0, None,22
None,445.0, 618.0, None, None,2020-05-30 08:00:00,11.9, None, 92.0, None,22
None,445.0, 616.0, None, None,2020-05-30 09:00:00,11.9, None, 93.0, None,22
None,445.0, 615.0, None, None,2020-05-30 10:00:00,10.6, None, 93.0, None,22
None,445.0, 614.0, None, None,2020-05-30 11:00:00,11.3, None, 92.0, None,22
None,445.0, 613.0, None, None,2020-05-30 12:00:00,11.1, None, 92.0, None,22
None,445.0, 613.0, None, None,2020-05-30 13:00:00,11.7, None, 92.0, None,22
None,444.0, 613.0, None, None,2020-05-30 14:00:00,12.6, None, 91.0, None,22
None,444.0, 614.0, None, None,2020-05-30 15:00:00,13.5, None, 93.0, None,22
None,444.0, 614.0, None, None,2020-05-30 16:00:00,12.2, None, 94.0, None,22
None,443.0, 614.0, None, None,2020-05-30 17:00:00,14.0, None, 93.0, None,22
None,443.0, 614.0, None, None,2020-05-30 18:00:00,12.6, None, 91.0, None,22
None,443.0, 614.0, None, None,2020-05-30 19:00:00,13.0, None, 91.0, None,22
None,442.0, 613.0, None, None,2020-05-30 20:00:00,12.6, None, 92.0, None,22
None,442.0, 613.0, None, None,2020-05-30 21:00:00,13.6, None, 90.0, None,22
None,442.0, 612.0, None, None,2020-05-30 22:00:00,14.1, None, 89.0, None,22
None,440.0, 612.0, None, None,2020-05-30 23:00:00,16.0, None, 90.0, None,22
None,441.0, 610.0, None, None,2020-05-31 00:00:00,15.3, None, 87.0, None,22
None,440.0, 609.0, None, None,2020-05-31 01:00:00,16.0, None, 87.0, None,22
None,442.0, 606.0, None, None,2020-05-31 02:00:00,13.5, None, 89.0, None,22
None,443.0, 602.0, None, None,2020-05-31 03:00:00,12.6, None, 89.0, None,22
None,444.0, 597.0, None, None,2020-05-31 04:00:00,10.9, None, 89.0, None,22
None,453.0, 598.0, None, None,2020-05-31 05:00:00,8.6, None, 87.0, None,22
None,452.0, 594.0, None, None,2020-05-31 06:00:00,9.4, None, 88.0, None,22
None,453.0, 594.0, None, None,2020-05-31 07:00:00,7.8, None, 87.0, None,22
None,454.0, 591.0, None, None,2020-05-31 08:00:00,7.4, None, 87.0, None,22
None,454.0, 587.0, None, None,2020-05-31 09:00:00,7.4, None, 87.0, None,22
None,455.0, 585.0, None, None,2020-05-31 10:00:00,7.6, None, 87.0, None,22
None,455.0, 585.0, None, None,2020-05-31 11:00:00,6.3, None, 87.0, None,22
None,457.0, 586.0, None, None,2020-05-31 12:00:00,6.0, None, 86.0, None,22
None,461.0, 593.0, None, None,2020-05-31 13:00:00,6.2, None, 87.0, None,22
None,463.0, 594.0, None, None,2020-05-31 14:00:00,5.1, None, 87.0, None,22
None,467.0, 597.0, None, None,2020-05-31 15:00:00,4.6, None, 88.0, None,22
None,468.0, 597.0, None, None,2020-05-31 16:00:00,4.1, None, 88.0, None,22
None,472.0, 599.0, None, None,2020-05-31 17:00:00,3.8, None, 86.0, None,22
None,476.0, 601.0, None, None,2020-05-31 18:00:00,3.5, None, 87.0, None,22
None,481.0, 601.0, None, None,2020-05-31 19:00:00,2.5, None, 87.0, None,22
None,486.0, 603.0, None, None,2020-05-31 20:00:00,0.6, None, 88.0, None,22
None,490.0, 611.0, None, None,2020-05-31 21:00:00,0.5, None, 87.0, None,22
None,492.0, 612.0, None, None,2020-05-31 22:00:00,1.4, None, 90.0, None,22
None,493.0, 612.0, None, None,2020-05-31 23:00:00,2.1, None, 90.0, None,22
None,493.0, 608.0, None, None,2020-06-01 00:00:00,2.2, None, 89.0, None,22
None,493.0, 606.0, None, None,2020-06-01 01:00:00,2.4, None, 89.0, None,22
None,493.0, 606.0, None, None,2020-06-01 02:00:00,2.6, None, 88.0, None,22
None,493.0, 608.0, None, None,2020-06-01 03:00:00,2.5, None, 88.0, None,22
None,494.0, 612.0, None, None,2020-06-01 04:00:00,2.1, None, 89.0, None,22
None,495.0, 618.0, None, None,2020-06-01 05:00:00,1.1, None, 89.0, None,22
None,495.0, 623.0, None, None,2020-06-01 06:00:00,1.3, None, 89.0, None,22
None,495.0, 628.0, None, None,2020-06-01 07:00:00,1.1, None, 89.0, None,22
None,495.0, 633.0, None, None,2020-06-01 08:00:00,0.5, None, 89.0, None,22
None,495.0, 638.0, None, None,2020-06-01 09:00:00,1.5, None, 89.0, None,22
None,495.0, 642.0, None, None,2020-06-01 10:00:00,0.9, None, 89.0, None,22
None,495.0, 645.0, None, None,2020-06-01 11:00:00,1.4, None, 89.0, None,22
None,495.0, 650.0, None, None,2020-06-01 12:00:00,0.9, None, 89.0, None,22
None,496.0, 653.0, None, None,2020-06-01 13:00:00,0.8, None, 89.0, None,22
None,495.0, 655.0, None, None,2020-06-01 14:00:00,2.0, None, 88.0, None,22
None,494.0, 655.0, None, None,2020-06-01 15:00:00,2.9, None, 88.0, None,22
None,492.0, 655.0, None, None,2020-06-01 16:00:00,4.6, None, 88.0, None,22
None,491.0, 655.0, None, None,2020-06-01 17:00:00,4.3, None, 88.0, None,22
None,491.0, 653.0, None, None,2020-06-01 18:00:00,4.6, None, 88.0, None,22
None,490.0, 653.0, None, None,2020-06-01 19:00:00,6.8, None, 87.0, None,22
None,490.0, 652.0, None, None,2020-06-01 20:00:00,6.5, None, 87.0, None,22
None,489.0, 650.0, None, None,2020-06-01 21:00:00,5.9, None, 87.0, None,22
None,488.0, 647.0, None, None,2020-06-01 22:00:00,7.3, None, 87.0, None,22
None,490.0, 641.0, None, None,2020-06-01 23:00:00,6.8, None, 85.0, None,22
None,489.0, 637.0, None, None,2020-06-02 00:00:00,8.3, None, 85.0, None,22
None,486.0, 633.0, None, None,2020-06-02 01:00:00,8.9, None, 83.0, None,22
None,487.0, 628.0, None, None,2020-06-02 02:00:00,9.3, None, 83.0, None,22
None,489.0, 622.0, None, None,2020-06-02 03:00:00,7.3, None, 84.0, None,22
None,491.0, 617.0, None, None,2020-06-02 04:00:00,4.5, None, 84.0, None,22
None,493.0, 613.0, None, None,2020-06-02 05:00:00,2.0, None, 85.0, None,22
None,494.0, 609.0, None, None,2020-06-02 06:00:00,2.0, None, 84.0, None,22
None,495.0, 609.0, None, None,2020-06-02 07:00:00,0.6, None, 85.0, None,22
None,495.0, 609.0, None, None,2020-06-02 08:00:00,0.3, None, 85.0, None,22
None,496.0, 613.0, None, None,2020-06-02 09:00:00,-0.1, None, 85.0, None,22
None,496.0, 616.0, None, None,2020-06-02 10:00:00,-0.2, None, 85.0, None,22
None,496.0, 620.0, None, None,2020-06-02 11:00:00,-0.4, None, 85.0, None,22
None,497.0, 623.0, None, None,2020-06-02 12:00:00,-0.5, None, 85.0, None,22
None,497.0, 626.0, None, None,2020-06-02 13:00:00,0.0, None, 85.0, None,22
None,496.0, 628.0, None, None,2020-06-02 14:00:00,2.2, None, 84.0, None,22
None,494.0, 629.0, None, None,2020-06-02 15:00:00,5.3, None, 83.0, None,22
None,491.0, 630.0, None, None,2020-06-02 16:00:00,6.9, None, 84.0, None,22
None,490.0, 634.0, None, None,2020-06-02 17:00:00,7.8, None, 83.0, None,22
None,489.0, 636.0, None, None,2020-06-02 18:00:00,8.8, None, 83.0, None,22
None,489.0, 636.0, None, None,2020-06-02 19:00:00,9.2, None, 83.0, None,22
None,487.0, 636.0, None, None,2020-06-02 20:00:00,9.6, None, 83.0, None,22
None,487.0, 634.0, None, None,2020-06-02 21:00:00,10.4, None, 83.0, None,22
None,487.0, 629.0, None, None,2020-06-02 22:00:00,10.3, None, 82.0, None,22
None,487.0, 623.0, None, None,2020-06-02 23:00:00,10.3, None, 82.0, None,22
