RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.217,92.4, None, None, None, 992.0, None, None, None, None, None, None, None, None, 4.72, None, None, None, None,70.9, None, None, None, None, None,2016-10-14 00:00:00, None,42
None, None, None, None,0.53,8.99, None, None, None, 991.0, None, None, None, None, None, None, None, None, 4.371, None, None, None, None,58.91, None, None, None, None, None,2016-10-14 01:00:00, None,42
None, None, None, None,0.692,9.4, None, None, None, 989.0, None, None, None, None, None, None, None, None, 3.145, None, None, None, None,48.41, None, None, None, None, None,2016-10-14 02:00:00, None,42
None, None, None, None,0.191,303.0, None, None, None, 989.0, None, None, None, None, None, None, None, None, 2.49, None, None, None, None,75.3, None, None, None, None, None,2016-10-14 03:00:00, None,42
None, None, None, None,0.232,62.55, None, None, None, 989.0, None, None, None, None, None, None, None, None, 2.587, None, None, None, None,75.9, None, None, None, None, None,2016-10-14 04:00:00, None,42
None, None, None, None,0.658,94.3, None, None, None, 988.0, None, None, None, None, None, None, None, None, 2.24, None, None, None, None,65.92, None, None, None, None, None,2016-10-14 05:00:00, None,42
None, None, None, None,0.609,117.1, None, None, None, 987.0, None, None, None, None, None, None, None, None, 1.99, None, None, None, None,59.27, None, None, None, None, None,2016-10-14 06:00:00, None,42
None, None, None, None,0.267,41.12, None, None, None, 987.0, None, None, None, None, None, None, None, None, 1.086, None, None, None, None,74.5, None, None, None, None, None,2016-10-14 07:00:00, None,42
None, None, None, None,0.596,109.9, None, None, None, 987.0, None, None, None, None, None, None, None, None, 1.202, None, None, None, None,63.16, None, None, None, None, None,2016-10-14 08:00:00, None,42
None, None, None, None,0.592,99.7, None, None, None, 987.0, None, None, None, None, None, None, None, None, 1.192, None, None, None, None,66.68, None, None, None, None, None,2016-10-14 09:00:00, None,42
None, None, None, None,0.577,121.9, None, None, None, 987.0, None, None, None, None, None, None, None, None, 2.289, None, None, None, None,64.56, None, None, None, None, None,2016-10-14 10:00:00, None,42
None, None, None, None,0.419,83.6, None, None, None, 987.0, None, None, None, None, None, None, None, None, 4.586, None, None, None, None,72.6, None, None, None, None, None,2016-10-14 11:00:00, None,42
None, None, None, None,0.297,62.46, None, None, None, 987.0, None, None, None, None, None, None, None, None, 6.178, None, None, None, None,74.9, None, None, None, None, None,2016-10-14 12:00:00, None,42
None, None, None, None,1.731,127.3, None, None, None, 987.0, None, None, None, None, None, None, None, None, 7.67, None, None, None, None,59.08, None, None, None, None, None,2016-10-14 13:00:00, None,42
None, None, None, None,3.599,138.1, None, None, None, 988.0, None, None, None, None, None, None, None, None, 8.25, None, None, None, None,47.33, None, None, None, None, None,2016-10-14 14:00:00, None,42
None, None, None, None,3.695,130.9, None, None, None, 988.0, None, None, None, None, None, None, None, None, 8.52, None, None, None, None,43.92, None, None, None, None, None,2016-10-14 15:00:00, None,42
None, None, None, None,1.213,75.5, None, None, None, 988.0, None, None, None, None, None, None, None, None, 8.09, None, None, None, None,62.65, None, None, None, None, None,2016-10-14 16:00:00, None,42
None, None, None, None,2.375,132.4, None, None, None, 989.0, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,51.92, None, None, None, None, None,2016-10-14 17:00:00, None,42
None, None, None, None,2.417,140.9, None, None, None, 989.0, None, None, None, None, None, None, None, None, 7.63, None, None, None, None,45.65, None, None, None, None, None,2016-10-14 18:00:00, None,42
None, None, None, None,0.037,73.2, None, None, None, 989.0, None, None, None, None, None, None, None, None, 6.047, None, None, None, None,80.3, None, None, None, None, None,2016-10-14 19:00:00, None,42
None, None, None, None,0.655,348.2, None, None, None, 991.0, None, None, None, None, None, None, None, None, 5.738, None, None, None, None,63.9, None, None, None, None, None,2016-10-14 20:00:00, None,42
None, None, None, None,0.904,356.8, None, None, None, 991.0, None, None, None, None, None, None, None, None, 6.108, None, None, None, None,59.84, None, None, None, None, None,2016-10-14 21:00:00, None,42
None, None, None, None,3.139,133.2, None, None, None, 992.0, None, None, None, None, None, None, None, None, 5.778, None, None, None, None,33.66, None, None, None, None, None,2016-10-14 22:00:00, None,42
None, None, None, None,1.103,78.2, None, None, None, 992.0, None, None, None, None, None, None, None, None, 5.243, None, None, None, None,57.88, None, None, None, None, None,2016-10-14 23:00:00, None,42
None, None, None, None,1.246,7.07, None, None, None, 992.0, None, None, None, None, None, None, None, None, 5.098, None, None, None, None,42.32, None, None, None, None, None,2016-10-15 00:00:00, None,42
None, None, None, None,1.1,12.51, None, None, None, 993.0, None, None, None, None, None, None, None, None, 4.865, None, None, None, None,14.72, None, None, None, None, None,2016-10-15 01:00:00, None,42
None, None, None, None,1.16,2.433, None, None, None, 993.0, None, None, None, None, None, None, None, None, 4.933, None, None, None, None,20.09, None, None, None, None, None,2016-10-15 02:00:00, None,42
None, None, None, None,1.087,17.61, None, None, None, 993.0, None, None, None, None, None, None, None, None, 4.982, None, None, None, None,35.82, None, None, None, None, None,2016-10-15 03:00:00, None,42
None, None, None, None,1.05,17.81, None, None, None, 993.0, None, None, None, None, None, None, None, None, 4.953, None, None, None, None,28.33, None, None, None, None, None,2016-10-15 04:00:00, None,42
None, None, None, None,1.047,4.648, None, None, None, 995.0, None, None, None, None, None, None, None, None, 4.866, None, None, None, None,37.61, None, None, None, None, None,2016-10-15 05:00:00, None,42
None, None, None, None,1.37,4.668, None, None, None, 995.0, None, None, None, None, None, None, None, None, 4.778, None, None, None, None,20.46, None, None, None, None, None,2016-10-15 06:00:00, None,42
None, None, None, None,0.797,30.5, None, None, None, 995.0, None, None, None, None, None, None, None, None, 4.478, None, None, None, None,42.06, None, None, None, None, None,2016-10-15 07:00:00, None,42
None, None, None, None,0.477,80.7, None, None, None, 995.0, None, None, None, None, None, None, None, None, 4.362, None, None, None, None,58.45, None, None, None, None, None,2016-10-15 08:00:00, None,42
None, None, None, None,0.141,74.3, None, None, None, 995.0, None, None, None, None, None, None, None, None, 4.478, None, None, None, None,65.0, None, None, None, None, None,2016-10-15 09:00:00, None,42
None, None, None, None,0.302,334.8, None, None, None, 995.0, None, None, None, None, None, None, None, None, 5.147, None, None, None, None,63.18, None, None, None, None, None,2016-10-15 10:00:00, None,42
None, None, None, None,0.492,302.6, None, None, None, 995.0, None, None, None, None, None, None, None, None, 6.538, None, None, None, None,41.19, None, None, None, None, None,2016-10-15 11:00:00, None,42
None, None, None, None,1.198,134.6, None, None, None, 993.0, None, None, None, None, None, None, None, None, 7.5, None, None, None, None,52.4, None, None, None, None, None,2016-10-15 12:00:00, None,42
None, None, None, None,2.925,132.2, None, None, None, 993.0, None, None, None, None, None, None, None, None, 7.8, None, None, None, None,43.02, None, None, None, None, None,2016-10-15 13:00:00, None,42
