RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
62.99, None, None, None,3.774,146.8, None, None, -7.0, None, None, None, None, None, None, None, None,-1.099, None, None, None, None,42.88, None, None, None, None,2016-10-14 00:00:00, None,42
61.13, None, None, None,2.468,319.2, None, None, -8.0, None, None, None, None, None, None, None, None,-2.086, None, None, None, None,57.33, None, None, None, None,2016-10-14 01:00:00, None,42
61.42, None, None, None,1.302,110.7, None, None, -8.0, None, None, None, None, None, None, None, None,-1.879, None, None, None, None,66.35, None, None, None, None,2016-10-14 02:00:00, None,42
61.34, None, None, None,4.296,152.5, None, None, -8.0, None, None, None, None, None, None, None, None,-2.202, None, None, None, None,30.14, None, None, None, None,2016-10-14 03:00:00, None,42
66.01, None, None, None,12.31,127.1, None, None, -5.0, None, None, None, None, None, None, None, None,-0.501, None, None, None, None,22.2, None, None, None, None,2016-10-14 04:00:00, None,42
67.24, None, None, None,12.14,121.8, None, None, -5.0, None, None, None, None, None, None, None, None,-0.377, None, None, None, None,17.76, None, None, None, None,2016-10-14 05:00:00, None,42
65.93, None, None, None,6.066,134.8, None, None, -7.0, None, None, None, None, None, None, None, None,-1.774, None, None, None, None,52.26, None, None, None, None,2016-10-14 06:00:00, None,42
68.75, None, None, None,11.01,99.3, None, None, -5.0, None, None, None, None, None, None, None, None,-0.093, None, None, None, None,30.34, None, None, None, None,2016-10-14 07:00:00, None,42
69.69, None, None, None,2.516,112.4, None, None, -4.0, None, None, None, None, None, None, None, None,-0.007, None, None, None, None,52.03, None, None, None, None,2016-10-14 08:00:00, None,42
69.45, None, None, None,3.316,139.8, None, None, -5.0, None, None, None, None, None, None, None, None,0.145, None, None, None, None,53.3, None, None, None, None,2016-10-14 09:00:00, None,42
