pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.08, 79.33, None,2022-06-11 00:00:00, 12.0, None, 6.0, 9.1, 8.2, 0.0, None, 79.0, None, None, None, None,24
None, None, 8.01, 80.1, None,2022-06-11 01:00:00, 12.0, None, 5.0, 8.0, 8.1, 0.0, None, 80.0, None, None, None, None,24
None, None, 7.681, 84.0, None,2022-06-11 02:00:00, 12.0, None, 5.0, 7.7, 7.7, 0.1, None, 84.0, None, None, None, None,24
None, None, 6.992, 88.0, None,2022-06-11 03:00:00, 12.0, None, 5.0, 7.0, 6.9, 0.1, None, 88.0, None, None, None, None,24
None, None, 6.502, 95.1, None,2022-06-11 04:00:00, 12.0, None, 6.0, 6.5, 6.5, 0.0, None, 95.0, None, None, None, None,24
None, None, 6.391, 96.0, None,2022-06-11 05:00:00, 12.0, None, 6.0, 6.4, 6.4, 0.1, None, 96.0, None, None, None, None,24
None, None, 6.3, 97.0, None,2022-06-11 06:00:00, 12.0, None, 6.0, 6.3, 6.2, 0.6, None, 97.0, None, None, None, None,24
None, None, 6.596, 93.7, None,2022-06-11 07:00:00, 6.6, None, 6.0, 6.6, 6.3, 0.5, None, 94.0, None, None, None, None,24
None, None, 7.148, 90.8, None,2022-06-11 08:00:00, 7.1, None, 6.0, 7.1, 6.3, 0.1, None, 91.0, None, None, None, None,24
None, None, 7.044, 92.7, None,2022-06-11 09:00:00, 7.8, None, 6.0, 7.0, 6.3, 0.4, None, 93.0, None, None, None, None,24
None, None, 6.349, 93.8, None,2022-06-11 10:00:00, 7.8, None, 5.0, 6.3, 6.3, 0.5, None, 94.0, None, None, None, None,24
None, None, 6.043, 93.4, None,2022-06-11 11:00:00, 7.8, None, 5.0, 6.0, 5.5, 1.4, None, 93.0, None, None, None, None,24
None, None, 8.4, 80.2, None,2022-06-11 12:00:00, 8.4, None, 6.0, 8.4, 5.5, -0.4, None, 80.0, None, None, None, None,24
None, None, 9.57, 76.04, None,2022-06-11 13:00:00, 9.9, None, 5.0, 9.6, 5.5, -0.2, None, 76.0, None, None, None, None,24
None, None, 10.21, 68.82, None,2022-06-11 14:00:00, 11.4, None, 5.0, 10.2, 5.5, -0.1, None, 69.0, None, None, None, None,24
None, None, 10.52, 69.86, None,2022-06-11 15:00:00, 11.4, None, 5.0, 10.5, 5.5, 0.0, None, 70.0, None, None, None, None,24
