RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
48.6, None, None, None, 2.538, 222.0, -4.0, 5.5, -4.0, None, None, None, None, None, None, None, None, 5.472, None, 11.6, 49.0, None, 40.61, None, 5.5, 0.9, None,2022-06-11 00:00:00, None,24
48.28, None, None, None, 2.027, 252.6, -5.0, 4.9, -5.0, None, None, None, None, None, None, None, None, 4.943, None, 11.6, 48.0, None, 44.92, None, 4.9, 0.3, None,2022-06-11 01:00:00, None,24
48.86, None, None, None, 2.274, 208.6, -5.0, 4.7, -5.0, None, None, None, None, None, None, None, None, 4.732, None, 11.6, 49.0, None, 42.04, None, 4.7, 0.4, None,2022-06-11 02:00:00, None,24
48.76, None, None, None, 3.365, 215.1, -6.0, 4.2, -6.0, None, None, None, None, None, None, None, None, 4.254, None, 11.6, 49.0, None, 35.26, None, 4.3, 0.9, None,2022-06-11 03:00:00, None,24
48.39, None, None, None, 2.625, 168.9, -6.0, 4.2, -6.0, None, None, None, None, None, None, None, None, 4.311, None, 11.6, 48.0, None, 34.25, None, 4.3, 0.5, None,2022-06-11 04:00:00, None,24
49.02, None, None, None, 1.651, 146.6, -5.0, 4.2, -5.0, None, None, None, None, None, None, None, None, 4.377, None, 11.6, 49.0, None, 45.39, None, 4.4, 0.2, None,2022-06-11 05:00:00, None,24
50.3, None, None, None, 4.411, 249.0, -5.0, 4.2, -5.0, None, None, None, None, None, None, None, None, 4.211, None, 11.6, 50.0, None, 23.73, None, 4.2, 0.2, None,2022-06-11 06:00:00, None,24
52.47, None, None, None, 5.188, 244.8, -4.0, 3.9, -4.0, None, None, None, None, None, None, None, None, 4.711, None, 4.7, 52.0, None, 36.1, None, 4.7, 0.0, None,2022-06-11 07:00:00, None,24
53.83, None, None, None, 1.094, 193.1, -3.0, 3.9, -3.0, None, None, None, None, None, None, None, None, 5.43, None, 5.5, 54.0, None, 60.71, None, 5.4, -0.3, None,2022-06-11 08:00:00, None,24
47.62, None, None, None, 2.671, 215.4, -3.0, 3.9, -3.0, None, None, None, None, None, None, None, None, 7.42, None, 7.4, 48.0, None, 32.04, None, 7.4, -0.3, None,2022-06-11 09:00:00, None,24
23.64, None, None, None, 1.137, 127.4, -12.0, 3.9, -12.0, None, None, None, None, None, None, None, None, 7.35, None, 8.0, 24.0, None, 52.58, None, 7.4, -0.4, None,2022-06-11 10:00:00, None,24
19.25, None, None, None, 2.658, 132.9, -14.0, 3.9, -14.0, None, None, None, None, None, None, None, None, 8.15, None, 8.7, 19.0, None, 34.19, None, 8.2, -0.3, None,2022-06-11 11:00:00, None,24
19.44, None, None, None, 3.969, 85.2, -14.0, 3.9, -14.0, None, None, None, None, None, None, None, None, 8.31, None, 8.7, 19.0, None, 44.71, None, 8.3, 0.7, None,2022-06-11 12:00:00, None,24
17.47, None, None, None, 3.178, 140.0, -12.0, 3.9, -12.0, None, None, None, None, None, None, None, None, 12.23, None, 12.2, 17.0, None, 46.81, None, 12.2, -0.4, None,2022-06-11 13:00:00, None,24
16.1, None, None, None, 2.937, 172.9, -10.0, 3.9, -10.0, None, None, None, None, None, None, None, None, 15.77, None, 16.0, 16.0, None, 51.17, None, 15.8, 0.0, None,2022-06-11 14:00:00, None,24
23.36, None, None, None, 2.043, 333.2, -8.0, 3.9, -8.0, None, None, None, None, None, None, None, None, 12.57, None, 16.0, 23.0, None, 66.4, None, 12.6, 1.2, None,2022-06-11 15:00:00, None,24
17.21, None, None, None, 0.551, 340.5, -12.0, 3.9, -12.0, None, None, None, None, None, None, None, None, 12.67, None, 16.0, 17.0, None, 73.4, None, 12.7, -0.6, None,2022-06-11 16:00:00, None,24
21.09, None, None, None, 7.06, 341.4, -14.0, 3.9, -14.0, None, None, None, None, None, None, None, None, 6.205, None, 16.0, 21.0, None, 40.11, None, 6.2, 0.9, None,2022-06-11 17:00:00, None,24
19.18, None, None, None, 6.643, 65.55, -15.0, 3.9, -15.0, None, None, None, None, None, None, None, None, 7.34, None, 16.0, 19.0, None, 28.12, None, 7.3, 0.6, None,2022-06-11 18:00:00, None,24
28.1, None, None, None, 13.95, 4.239, -12.0, 4.8, -12.0, None, None, None, None, None, None, None, None, 4.968, None, 7.3, 28.0, None, 30.7, None, 5.0, 2.0, None,2022-06-11 19:00:00, None,24
25.96, None, None, None, 3.469, 71.7, -13.0, 4.8, -13.0, None, None, None, None, None, None, None, None, 4.941, None, 7.3, 26.0, None, 46.95, None, 4.9, 0.2, None,2022-06-11 20:00:00, None,24
31.66, None, None, None, 13.13, 3.965, -11.0, 4.6, -11.0, None, None, None, None, None, None, None, None, 4.872, None, 7.3, 32.0, None, 17.78, None, 4.9, 0.2, None,2022-06-11 21:00:00, None,24
31.4, None, None, None, 1.964, 54.19, -11.0, 4.4, -11.0, None, None, None, None, None, None, None, None, 4.438, None, 7.3, 31.0, None, 55.72, None, 4.4, 0.0, None,2022-06-11 22:00:00, None,24
28.1, None, None, None, 2.727, 23.66, -13.0, 3.8, -13.0, None, None, None, None, None, None, None, None, 3.825, None, 7.3, 28.0, None, 44.89, None, 3.8, 0.2, None,2022-06-11 23:00:00, None,24
31.42, None, None, None, 2.317, 84.5, -12.0, 3.1, -12.0, None, None, None, None, None, None, None, None, 3.091, None, 7.3, 31.0, None, 49.1, None, 3.1, 0.0, None,2022-06-12 00:00:00, None,24
47.99, None, None, None, 1.932, 153.1, -7.0, 2.4, -7.0, None, None, None, None, None, None, None, None, 2.462, None, 7.3, 48.0, None, 46.17, None, 2.5, 0.1, None,2022-06-12 01:00:00, None,24
49.64, None, None, None, 3.953, 338.2, -7.0, 2.1, -7.0, None, None, None, None, None, None, None, None, 2.112, None, 7.3, 50.0, None, 15.87, None, 2.1, 0.3, None,2022-06-12 02:00:00, None,24
49.04, None, None, None, 1.941, 0.98, -6.0, 2.1, -6.0, None, None, None, None, None, None, None, None, 3.156, None, 7.3, 49.0, None, 59.45, None, 3.2, 0.0, None,2022-06-12 03:00:00, None,24
49.38, None, None, None, 3.156, 9.06, -7.0, 2.1, -7.0, None, None, None, None, None, None, None, None, 2.814, None, 7.3, 49.0, None, 44.37, None, 2.8, 0.1, None,2022-06-12 04:00:00, None,24
