pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 3.952, 97.1, 10.7, 97.0, 3.0, 4.0, 3.9, 3.0, -0.1, None,2022-06-11 00:00:00, None, None,24
None, 3.667, 97.8, 10.7, 98.0, 3.0, 3.7, 3.5, 3.0, -0.1, None,2022-06-11 01:00:00, None, None,24
None, 2.4, 97.3, 10.7, 97.0, 2.0, 2.4, 2.4, 2.0, 0.0, None,2022-06-11 02:00:00, None, None,24
None, 1.861, 97.9, 10.7, 98.0, 1.0, 1.9, 1.8, 1.0, 0.0, None,2022-06-11 03:00:00, None, None,24
None, 1.877, 97.5, 10.7, 98.0, 2.0, 1.9, 1.8, 2.0, 0.1, None,2022-06-11 04:00:00, None, None,24
None, None, None, 10.7, 98.0, 2.0, 1.9, 1.2, None, 0.0, None,2022-06-11 05:00:00, None, None,24
None, 2.51, 98.3, 10.7, 98.0, 2.0, 2.5, 1.2, 2.0, 0.1, None,2022-06-11 06:00:00, None, None,24
None, 4.412, 98.8, 4.4, 99.0, 4.0, 4.4, 2.4, 4.0, 0.2, None,2022-06-11 07:00:00, None, None,24
None, 7.581, 74.21, 7.5, 74.0, 2.0, 7.6, 2.4, 2.0, 0.3, None,2022-06-11 08:00:00, None, None,24
None, 10.17, 63.9, 10.2, 64.0, 3.0, 10.2, 2.4, 3.0, 0.2, None,2022-06-11 09:00:00, None, None,24
None, 10.91, 51.81, 12.5, 52.0, 2.0, 10.9, 2.4, 2.0, 0.2, None,2022-06-11 10:00:00, None, None,24
None, 12.03, 46.29, 12.5, 46.0, 1.0, 12.0, 2.4, 1.0, -0.2, None,2022-06-11 11:00:00, None, None,24
None, 14.05, 39.03, 14.1, 39.0, 1.0, 14.1, 2.4, 1.0, -0.1, None,2022-06-11 12:00:00, None, None,24
None, 13.25, 45.49, 14.6, 45.0, 1.0, 13.3, 2.4, 1.0, -0.2, None,2022-06-11 13:00:00, None, None,24
None, 15.52, 37.95, 15.6, 38.0, 2.0, 15.5, 2.4, 2.0, -0.1, None,2022-06-11 14:00:00, None, None,24
None, 14.89, 37.05, 16.4, 37.0, 0.0, 14.9, 2.4, 0.0, -0.1, None,2022-06-11 15:00:00, None, None,24
None, 13.89, 40.07, 16.4, 40.0, 0.0, 13.9, 2.4, 0.0, -0.3, None,2022-06-11 16:00:00, None, None,24
None, 11.5, 58.65, 16.4, 59.0, 4.0, 11.5, 2.4, 4.0, -0.5, None,2022-06-11 17:00:00, None, None,24
None, 10.32, 64.85, 16.4, 65.0, 4.0, 10.3, 2.4, 4.0, -0.1, None,2022-06-11 18:00:00, None, None,24
None, 9.49, 67.83, 11.1, 68.0, 4.0, 9.5, 9.6, 4.0, 0.0, None,2022-06-11 19:00:00, None, None,24
None, 6.914, 90.7, 11.1, 91.0, 6.0, 6.9, 6.9, 6.0, 0.0, None,2022-06-11 20:00:00, None, None,24
None, 6.856, 89.6, 11.1, 90.0, 5.0, 6.9, 6.8, 5.0, 0.0, None,2022-06-11 21:00:00, None, None,24
None, 6.215, 93.7, 11.1, 94.0, 5.0, 6.2, 6.2, 5.0, 0.2, None,2022-06-11 22:00:00, None, None,24
None, 4.127, 93.4, 11.1, 93.0, 3.0, 4.1, 4.2, 3.0, -0.1, None,2022-06-11 23:00:00, None, None,24
None, 1.988, 95.3, 11.1, 95.0, 1.0, 2.0, 2.0, 1.0, -0.1, None,2022-06-12 00:00:00, None, None,24
None, 1.179, 96.9, 11.1, 97.0, 1.0, 1.2, 1.1, 1.0, None, None,2022-06-12 01:00:00, None, None,24
None, 0.45, 97.8, 11.1, 98.0, 0.0, 0.5, 0.1, 0.0, 0.0, None,2022-06-12 02:00:00, None, None,24
None, 0.435, 97.2, 11.1, 97.0, 0.0, 0.4, 0.1, 0.0, 0.1, None,2022-06-12 03:00:00, None, None,24
None, 1.068, 96.8, 11.1, 97.0, 0.0, 1.1, 0.1, 0.0, 0.0, None,2022-06-12 04:00:00, None, None,24
None, 0.546, 97.5, 11.1, 98.0, 0.0, 0.5, 0.1, 0.0, 0.0, None,2022-06-12 05:00:00, None, None,24
None, 1.797, 98.3, 11.1, 98.0, 1.0, 1.8, 0.1, 1.0, 0.2, None,2022-06-12 06:00:00, None, None,24
None, 2.368, 96.4, 2.6, 96.0, 2.0, 2.4, 1.8, 2.0, 0.3, None,2022-06-12 07:00:00, None, None,24
None, 3.651, 96.8, 3.7, 97.0, 3.0, 3.7, 1.8, 3.0, 0.0, None,2022-06-12 08:00:00, None, None,24
None, 7.359, 69.12, 7.3, 69.0, 2.0, 7.4, 1.8, 2.0, 0.3, None,2022-06-12 09:00:00, None, None,24
None, 9.55, 57.03, 9.8, 57.0, 1.0, 9.6, 1.8, 1.0, 0.2, None,2022-06-12 10:00:00, None, None,24
None, 10.48, 59.15, 11.6, 59.0, 3.0, 10.5, 1.8, 3.0, 0.0, None,2022-06-12 11:00:00, None, None,24
None, 10.5, 64.07, 12.2, 64.0, 4.0, 10.5, 1.8, 4.0, -0.1, None,2022-06-12 12:00:00, None, None,24
None, None, None, 12.2, 66.0, 6.0, 11.5, 1.8, None, 0.7, None,2022-06-12 13:00:00, None, None,24
None, 13.87, 46.7, 13.9, 47.0, 2.0, 13.9, 1.8, 2.0, -0.2, None,2022-06-12 14:00:00, None, None,24
None, 12.3, 54.33, 14.4, 54.0, 3.0, 12.3, 1.8, 3.0, -0.6, None,2022-06-12 15:00:00, None, None,24
None, 8.11, 89.6, 14.4, 90.0, 7.0, 8.1, 1.8, 7.0, 2.0, None,2022-06-12 16:00:00, None, None,24
None, 7.031, 91.6, 14.4, 92.0, 6.0, 7.0, 1.8, 6.0, 0.7, None,2022-06-12 17:00:00, None, None,24
None, 6.897, 94.4, 14.4, 94.0, 6.0, 6.9, 1.8, 6.0, 1.7, None,2022-06-12 18:00:00, None, None,24
