pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
0.0, 12.83, 62.27, None, None, None, None, None, None, None, 6.0, 12.8, 12.9, 0.0, None, 22.6, None, 62.0, None,2022-06-11 00:00:00, None,24
0.0, 11.48, 67.98, None, None, None, None, None, None, None, 6.0, 11.5, 11.5, 0.0, None, 22.6, None, 68.0, None,2022-06-11 01:00:00, None,24
0.0, 12.29, 66.53, None, None, None, None, None, None, None, 6.0, 12.3, 11.4, 0.0, None, 22.6, None, 67.0, None,2022-06-11 02:00:00, None,24
0.0, 13.45, 60.9, None, None, None, None, None, None, None, 6.0, 13.5, 11.4, 0.0, None, 22.6, None, 61.0, None,2022-06-11 03:00:00, None,24
0.0, 13.29, 62.87, None, None, None, None, None, None, None, 6.0, 13.3, 11.4, 0.0, None, 22.6, None, 63.0, None,2022-06-11 04:00:00, None,24
0.0, 12.73, 65.0, None, None, None, None, None, None, None, 6.0, 12.7, 11.4, 0.0, None, 22.6, None, 65.0, None,2022-06-11 05:00:00, None,24
0.0, 11.65, 71.26, None, None, None, None, None, None, None, 7.0, 11.7, 11.4, 0.0, None, 22.6, None, 71.0, None,2022-06-11 06:00:00, None,24
0.0, 11.06, 74.65, None, None, None, None, None, None, None, 7.0, 11.1, 10.9, 0.0, None, 12.1, None, 75.0, None,2022-06-11 07:00:00, None,24
0.0, 13.9, 64.79, None, None, None, None, None, None, None, 7.0, 13.9, 10.9, 0.0, None, 13.9, None, 65.0, None,2022-06-11 08:00:00, None,24
0.0, 17.35, 44.62, None, None, None, None, None, None, None, 5.0, 17.4, 10.9, 0.0, None, 17.5, None, 45.0, None,2022-06-11 09:00:00, None,24
