CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
12.08,47.39,2022-06-11 00:00:00,1.0,24
9.07,60.31,2022-06-11 01:00:00,2.0,24
6.402,72.87,2022-06-11 02:00:00,2.0,24
6.886,70.29,2022-06-11 03:00:00,2.0,24
3.302,86.8,2022-06-11 04:00:00,1.0,24
2.304,90.1,2022-06-11 05:00:00,1.0,24
4.611,88.0,2022-06-11 06:00:00,3.0,24
10.24,66.57,2022-06-11 07:00:00,4.0,24
11.95,58.17,2022-06-11 08:00:00,3.0,24
13.25,43.64,2022-06-11 09:00:00,1.0,24
14.48,39.51,2022-06-11 10:00:00,1.0,24
16.08,33.83,2022-06-11 11:00:00,0.0,24
15.77,34.79,2022-06-11 12:00:00,0.0,24
17.62,33.03,2022-06-11 13:00:00,1.0,24
18.41,28.99,2022-06-11 14:00:00,0.0,24
17.08,26.96,2022-06-11 15:00:00,-2.0,24
17.14,28.72,2022-06-11 16:00:00,-1.0,24
18.57,25.86,2022-06-11 17:00:00,-1.0,24
17.99,27.11,2022-06-11 18:00:00,-1.0,24
17.35,28.99,2022-06-11 19:00:00,0.0,24
16.49,32.99,2022-06-11 20:00:00,0.0,24
13.94,41.49,2022-06-11 21:00:00,1.0,24
11.9,44.98,2022-06-11 22:00:00,1.0,24
10.72,49.29,2022-06-11 23:00:00,1.0,24
8.32,62.22,2022-06-12 00:00:00,1.0,24
6.795,69.61,2022-06-12 01:00:00,2.0,24
6.596,73.19,2022-06-12 02:00:00,2.0,24
5.731,78.38,2022-06-12 03:00:00,3.0,24
7.086,79.14,2022-06-12 04:00:00,4.0,24
5.687,89.1,2022-06-12 05:00:00,4.0,24
7.112,83.7,2022-06-12 06:00:00,5.0,24
8.67,73.74,2022-06-12 07:00:00,4.0,24
8.89,76.99,2022-06-12 08:00:00,5.0,24
7.741,84.9,2022-06-12 09:00:00,5.0,24
7.794,85.9,2022-06-12 10:00:00,6.0,24
8.26,85.4,2022-06-12 11:00:00,6.0,24
10.35,65.87,2022-06-12 12:00:00,4.0,24
11.59,64.02,2022-06-12 13:00:00,5.0,24
12.97,53.1,2022-06-12 14:00:00,4.0,24
14.1,50.26,2022-06-12 15:00:00,4.0,24
14.25,45.34,2022-06-12 16:00:00,2.0,24
14.6,41.78,2022-06-12 17:00:00,2.0,24
12.35,60.99,2022-06-12 18:00:00,5.0,24
9.39,79.43,2022-06-12 19:00:00,6.0,24
8.29,82.2,2022-06-12 20:00:00,6.0,24
7.504,90.8,2022-06-12 21:00:00,6.0,24
7.454,91.9,2022-06-12 22:00:00,6.0,24
6.9,89.5,2022-06-12 23:00:00,6.0,24
6.97,85.1,2022-06-13 00:00:00,5.0,24
6.67,88.6,2022-06-13 01:00:00,5.0,24
6.163,91.2,2022-06-13 02:00:00,5.0,24
6.108,90.3,2022-06-13 03:00:00,5.0,24
5.987,89.9,2022-06-13 04:00:00,5.0,24
6.103,89.7,2022-06-13 05:00:00,4.0,24
6.288,87.7,2022-06-13 06:00:00,4.0,24
6.771,81.6,2022-06-13 07:00:00,4.0,24
7.771,74.68,2022-06-13 08:00:00,4.0,24
8.56,68.67,2022-06-13 09:00:00,3.0,24
9.15,66.09,2022-06-13 10:00:00,3.0,24
10.32,60.95,2022-06-13 11:00:00,3.0,24
11.16,56.28,2022-06-13 12:00:00,3.0,24
11.37,54.99,2022-06-13 13:00:00,3.0,24
12.2,51.26,2022-06-13 14:00:00,2.0,24
12.89,49.86,2022-06-13 15:00:00,3.0,24
13.37,47.48,2022-06-13 16:00:00,2.0,24
12.79,47.63,2022-06-13 17:00:00,2.0,24
11.54,53.52,2022-06-13 18:00:00,3.0,24
10.43,59.02,2022-06-13 19:00:00,3.0,24
9.18,61.68,2022-06-13 20:00:00,2.0,24
8.68,63.76,2022-06-13 21:00:00,2.0,24
8.05,67.07,2022-06-13 22:00:00,2.0,24
7.884,71.69,2022-06-13 23:00:00,3.0,24
7.149,78.79,2022-06-14 00:00:00,4.0,24
6.606,80.7,2022-06-14 01:00:00,4.0,24
6.251,84.4,2022-06-14 02:00:00,4.0,24
6.459,82.4,2022-06-14 03:00:00,3.0,24
6.258,83.8,2022-06-14 04:00:00,4.0,24
6.353,81.0,2022-06-14 05:00:00,4.0,24
6.028,84.5,2022-06-14 06:00:00,3.0,24
6.346,81.1,2022-06-14 07:00:00,3.0,24
7.163,72.95,2022-06-14 08:00:00,3.0,24
8.17,66.89,2022-06-14 09:00:00,3.0,24
8.8,61.98,2022-06-14 10:00:00,2.0,24
10.74,52.06,2022-06-14 11:00:00,1.0,24
12.02,50.11,2022-06-14 12:00:00,2.0,24
13.58,45.99,2022-06-14 13:00:00,2.0,24
14.0,42.53,2022-06-14 14:00:00,1.0,24
15.46,39.47,2022-06-14 15:00:00,2.0,24
16.3,37.82,2022-06-14 16:00:00,2.0,24
17.26,35.95,2022-06-14 17:00:00,2.0,24
17.0,36.91,2022-06-14 18:00:00,2.0,24
17.31,33.87,2022-06-14 19:00:00,1.0,24
16.65,34.88,2022-06-14 20:00:00,1.0,24
14.64,38.86,2022-06-14 21:00:00,1.0,24
9.58,59.11,2022-06-14 22:00:00,2.0,24
6.87,69.45,2022-06-14 23:00:00,2.0,24
5.353,74.63,2022-06-15 00:00:00,1.0,24
3.886,77.57,2022-06-15 01:00:00,1.0,24
2.748,81.6,2022-06-15 02:00:00,0.0,24
1.466,85.8,2022-06-15 03:00:00,0.0,24
0.422,88.0,2022-06-15 04:00:00,-2.0,24
-0.011,86.6,2022-06-15 05:00:00,-2.0,24
0.775,85.2,2022-06-15 06:00:00,-1.0,24
8.95,62.72,2022-06-15 07:00:00,2.0,24
13.11,45.65,2022-06-15 08:00:00,2.0,24
14.51,42.03,2022-06-15 09:00:00,2.0,24
15.6,39.38,2022-06-15 10:00:00,2.0,24
16.92,34.87,2022-06-15 11:00:00,1.0,24
17.72,34.88,2022-06-15 12:00:00,2.0,24
18.37,33.25,2022-06-15 13:00:00,2.0,24
19.05,31.6,2022-06-15 14:00:00,2.0,24
19.64,32.19,2022-06-15 15:00:00,3.0,24
20.03,30.66,2022-06-15 16:00:00,2.0,24
18.32,25.85,2022-06-15 17:00:00,-2.0,24
18.48,35.89,2022-06-15 18:00:00,3.0,24
16.46,44.89,2022-06-15 19:00:00,4.0,24
13.76,60.35,2022-06-15 20:00:00,6.0,24
11.42,81.1,2022-06-15 21:00:00,8.0,24
10.43,88.6,2022-06-15 22:00:00,9.0,24
10.1,86.8,2022-06-15 23:00:00,8.0,24
9.34,86.6,2022-06-16 00:00:00,7.0,24
8.67,88.7,2022-06-16 01:00:00,7.0,24
6.981,92.6,2022-06-16 02:00:00,6.0,24
6.494,94.8,2022-06-16 03:00:00,6.0,24
6.174,95.2,2022-06-16 04:00:00,5.0,24
6.315,94.1,2022-06-16 05:00:00,6.0,24
6.534,94.1,2022-06-16 06:00:00,5.0,24
7.685,91.7,2022-06-16 07:00:00,6.0,24
9.86,69.62,2022-06-16 08:00:00,5.0,24
10.28,67.51,2022-06-16 09:00:00,4.0,24
9.85,69.97,2022-06-16 10:00:00,5.0,24
8.92,79.29,2022-06-16 11:00:00,5.0,24
8.05,92.2,2022-06-16 12:00:00,7.0,24
11.63,71.25,2022-06-16 13:00:00,6.0,24
13.8,53.54,2022-06-16 14:00:00,4.0,24
15.58,45.88,2022-06-16 15:00:00,4.0,24
16.41,43.27,2022-06-16 16:00:00,4.0,24
15.95,41.27,2022-06-16 17:00:00,3.0,24
14.89,49.0,2022-06-16 18:00:00,4.0,24
14.48,44.89,2022-06-16 19:00:00,2.0,24
13.99,44.03,2022-06-16 20:00:00,2.0,24
11.32,59.37,2022-06-16 21:00:00,4.0,24
9.56,68.96,2022-06-16 22:00:00,4.0,24
7.908,77.44,2022-06-16 23:00:00,4.0,24
6.925,92.0,2022-06-17 00:00:00,6.0,24
4.587,95.3,2022-06-17 01:00:00,4.0,24
2.681,96.0,2022-06-17 02:00:00,2.0,24
1.493,96.8,2022-06-17 03:00:00,1.0,24
0.371,96.7,2022-06-17 04:00:00,0.0,24
-0.511,96.4,2022-06-17 05:00:00,-1.0,24
0.58,96.2,2022-06-17 06:00:00,0.0,24
2.912,94.8,2022-06-17 07:00:00,2.0,24
7.19,84.9,2022-06-17 08:00:00,5.0,24
9.11,74.9,2022-06-17 09:00:00,5.0,24
11.03,66.3,2022-06-17 10:00:00,5.0,24
12.19,60.0,2022-06-17 11:00:00,5.0,24
14.24,46.79,2022-06-17 12:00:00,3.0,24
14.79,45.81,2022-06-17 13:00:00,3.0,24
14.71,50.35,2022-06-17 14:00:00,5.0,24
14.9,46.89,2022-06-17 15:00:00,3.0,24
15.08,42.29,2022-06-17 16:00:00,2.0,24
13.21,57.21,2022-06-17 17:00:00,5.0,24
12.73,64.92,2022-06-17 18:00:00,6.0,24
11.99,69.72,2022-06-17 19:00:00,7.0,24
11.51,75.12,2022-06-17 20:00:00,7.0,24
10.69,82.6,2022-06-17 21:00:00,8.0,24
9.67,86.5,2022-06-17 22:00:00,8.0,24
9.09,90.9,2022-06-17 23:00:00,8.0,24
