pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, None, 143.0, None, None,815.0, 358.0, None,2016-01-22 00:00:00, None,4
None, None, None, None, None, None, 143.0, None, None,816.0, 359.0, None,2016-01-22 01:00:00, None,4
None, None, None, None, None, None, 142.0, None, None,816.0, 360.0, None,2016-01-22 02:00:00, None,4
None, None, None, None, None, None, 141.0, None, None,818.0, 361.0, None,2016-01-22 03:00:00, None,4
None, None, None, None, None, None, 144.0, None, None,820.0, 361.0, None,2016-01-22 04:00:00, None,4
None, None, None, None, None, None, 145.0, None, None,824.0, 364.0, None,2016-01-22 05:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,827.0, 366.0, None,2016-01-22 06:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,829.0, 367.0, None,2016-01-22 07:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,829.0, 368.0, None,2016-01-22 08:00:00, None,4
None, None, None, None, None, None, 144.0, None, None,831.0, 369.0, None,2016-01-22 09:00:00, None,4
None, None, None, None, None, None, 147.0, None, None,831.0, 370.0, None,2016-01-22 10:00:00, None,4
None, None, None, None, None, None, 145.0, None, None,833.0, 372.0, None,2016-01-22 11:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,834.0, 372.0, None,2016-01-22 12:00:00, None,4
None, None, None, None, None, None, 147.0, None, None,835.0, 373.0, None,2016-01-22 13:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,835.0, 374.0, None,2016-01-22 14:00:00, None,4
None, None, None, None, None, None, 146.0, None, None,835.0, 374.0, None,2016-01-22 15:00:00, None,4
None, 596.0, None, None, None, None, 147.0, None, None,837.0, 375.0, None,2016-01-22 16:00:00, None,4
None, None, None, None, None, None, 148.0, None, None,839.0, 377.0, None,2016-01-22 17:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,842.0, 380.0, None,2016-01-22 18:00:00, None,4
None, None, None, None, None, None, 148.0, None, None,845.0, 382.0, None,2016-01-22 19:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,846.0, 383.0, None,2016-01-22 20:00:00, None,4
None, None, None, None, None, None, 150.0, None, None,847.0, 383.0, None,2016-01-22 21:00:00, None,4
None, None, None, None, None, None, None, None, None,849.0, 385.0, None,2016-01-22 22:00:00, None,4
None, None, None, None, None, None, 157.0, None, None,851.0, 387.0, None,2016-01-22 23:00:00, None,4
None, None, None, None, None, None, 159.0, None, None,852.0, 388.0, None,2016-01-23 00:00:00, None,4
None, None, None, None, None, None, 159.0, None, None,852.0, 389.0, None,2016-01-23 01:00:00, None,4
None, None, None, None, None, None, 158.0, None, None,853.0, 389.0, None,2016-01-23 02:00:00, None,4
None, None, None, None, None, None, None, None, None,853.0, 389.0, None,2016-01-23 03:00:00, None,4
None, None, None, None, None, None, 158.0, None, None,853.0, 389.0, None,2016-01-23 04:00:00, None,4
None, None, None, None, None, None, 159.0, None, None,853.0, 391.0, None,2016-01-23 05:00:00, None,4
None, None, None, None, None, None, 157.0, None, None,853.0, 391.0, None,2016-01-23 06:00:00, None,4
None, None, None, None, None, None, 158.0, None, None,854.0, 392.0, None,2016-01-23 07:00:00, None,4
None, None, None, None, None, None, 158.0, None, None,854.0, 393.0, None,2016-01-23 08:00:00, None,4
None, None, None, None, None, None, 157.0, None, None,854.0, 393.0, None,2016-01-23 09:00:00, None,4
None, None, None, None, None, None, 157.0, None, None,854.0, 393.0, None,2016-01-23 10:00:00, None,4
None, None, None, None, None, None, 157.0, None, None,854.0, 393.0, None,2016-01-23 11:00:00, None,4
None, None, None, None, None, None, 156.0, None, None,854.0, 393.0, None,2016-01-23 12:00:00, None,4
None, None, None, None, None, None, 154.0, None, None,854.0, 394.0, None,2016-01-23 13:00:00, None,4
None, None, None, None, None, None, 153.0, None, None,854.0, 394.0, None,2016-01-23 14:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,854.0, 395.0, None,2016-01-23 15:00:00, None,4
None, 585.0, None, None, None, None, None, None, None,854.0, 395.0, None,2016-01-23 16:00:00, None,4
None, None, None, None, None, None, 154.0, None, None,854.0, 395.0, None,2016-01-23 17:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,854.0, 395.0, None,2016-01-23 18:00:00, None,4
None, None, None, None, None, None, 152.0, None, None,854.0, 395.0, None,2016-01-23 19:00:00, None,4
None, None, None, None, None, None, 150.0, None, None,853.0, 396.0, None,2016-01-23 20:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,853.0, 396.0, None,2016-01-23 21:00:00, None,4
None, None, None, None, None, None, 149.0, None, None,853.0, 397.0, None,2016-01-23 22:00:00, None,4
None, None, None, None, None, None, 151.0, None, None,852.0, 397.0, None,2016-01-23 23:00:00, None,4
None, None, None, None, None, None, 152.0, None, None,853.0, 397.0, None,2016-01-24 00:00:00, None,4
None, None, None, None, None, None, 153.0, None, None,853.0, 396.0, None,2016-01-24 01:00:00, None,4
None, None, None, None, None, None, 153.0, None, None,853.0, 396.0, None,2016-01-24 02:00:00, None,4
None, None, None, None, None, None, 153.0, None, None,853.0, 396.0, None,2016-01-24 03:00:00, None,4
