pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None,-5.392,70.26, None, None, None, None, None,-9.0, None, None,2019-11-26 00:00:00, None,48
None,-6.344,75.58, None, None, None, None, None,-9.0, None, None,2019-11-26 01:00:00, None,48
None,-6.972,77.39, None, None, None, None, None,-10.0, None, None,2019-11-26 02:00:00, None,48
None,-7.489,78.3, None, None, None, None, None,-10.0, None, None,2019-11-26 03:00:00, None,48
None,-7.334,80.3, None, None, None, None, None,-10.0, None, None,2019-11-26 04:00:00, None,48
None,-7.692,82.7, None, None, None, None, None,-10.0, None, None,2019-11-26 05:00:00, None,48
None,-7.415,81.4, None, None, None, None, None,-10.0, None, None,2019-11-26 06:00:00, None,48
None,-7.999,82.3, None, None, None, None, None,-10.0, None, None,2019-11-26 07:00:00, None,48
None,-7.947,83.5, None, None, None, None, None,-10.0, None, None,2019-11-26 08:00:00, None,48
None,-7.812,83.2, None, None, None, None, None,-10.0, None, None,2019-11-26 09:00:00, None,48
None,-6.089,77.33, None, None, None, None, None,-9.0, None, None,2019-11-26 10:00:00, None,48
None,-4.133,66.51, None, None, None, None, None,-9.0, None, None,2019-11-26 11:00:00, None,48
None,-2.1,58.53, None, None, None, None, None,-8.0, None, None,2019-11-26 12:00:00, None,48
None,-3.01,66.39, None, None, None, None, None,-8.0, None, None,2019-11-26 13:00:00, None,48
None,-1.177,59.86, None, None, None, None, None,-7.0, None, None,2019-11-26 14:00:00, None,48
None,-1.424,61.43, None, None, None, None, None,-7.0, None, None,2019-11-26 15:00:00, None,48
None,-1.933,65.7, None, None, None, None, None,-7.0, None, None,2019-11-26 16:00:00, None,48
None,-2.579,70.09, None, None, None, None, None,-7.0, None, None,2019-11-26 17:00:00, None,48
None,-2.511,69.8, None, None, None, None, None,-7.0, None, None,2019-11-26 18:00:00, None,48
None,-2.893,72.75, None, None, None, None, None,-7.0, None, None,2019-11-26 19:00:00, None,48
None,-3.123,74.68, None, None, None, None, None,-7.0, None, None,2019-11-26 20:00:00, None,48
None,-2.839,72.82, None, None, None, None, None,-7.0, None, None,2019-11-26 21:00:00, None,48
None,-3.231,74.72, None, None, None, None, None,-7.0, None, None,2019-11-26 22:00:00, None,48
None,-2.463,67.56, None, None, None, None, None,-7.0, None, None,2019-11-26 23:00:00, None,48
None,-2.56,69.74, None, None, None, None, None,-7.0, None, None,2019-11-27 00:00:00, None,48
None,-2.89,67.51, None, None, None, None, None,-8.0, None, None,2019-11-27 01:00:00, None,48
None,-2.56,61.49, None, None, None, None, None,-8.0, None, None,2019-11-27 02:00:00, None,48
None,-2.4,57.88, None, None, None, None, None,-9.0, None, None,2019-11-27 03:00:00, None,48
None,-2.571,55.13, None, None, None, None, None,-10.0, None, None,2019-11-27 04:00:00, None,48
None,-2.606,53.62, None, None, None, None, None,-10.0, None, None,2019-11-27 05:00:00, None,48
None,-2.71,51.68, None, None, None, None, None,-10.0, None, None,2019-11-27 06:00:00, None,48
None,-2.821,50.36, None, None, None, None, None,-11.0, None, None,2019-11-27 07:00:00, None,48
None,-2.72,47.58, None, None, None, None, None,-11.0, None, None,2019-11-27 08:00:00, None,48
None,-2.52,47.17, None, None, None, None, None,-11.0, None, None,2019-11-27 09:00:00, None,48
None,-2.233,45.81, None, None, None, None, None,-11.0, None, None,2019-11-27 10:00:00, None,48
None,-1.918,44.55, None, None, None, None, None,-11.0, None, None,2019-11-27 11:00:00, None,48
None,-1.892,44.0, None, None, None, None, None,-11.0, None, None,2019-11-27 12:00:00, None,48
None,-1.402,44.72, None, None, None, None, None,-11.0, None, None,2019-11-27 13:00:00, None,48
