pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,2.382,95.7, None, None, None, None, None, None, None, 2.0, None, None, None,2019-11-26 00:00:00, None, -0.586, None,48
None,2.285,96.0, None, None, None, None, None, None, None, 2.0, None, None, None,2019-11-26 01:00:00, None, -0.565, None,48
None,1.754,96.6, None, None, None, None, None, None, None, 1.0, None, None, None,2019-11-26 02:00:00, None, -0.535, None,48
None,1.754,96.4, None, None, None, None, None, None, None, 1.0, None, None, None,2019-11-26 03:00:00, None, -0.536, None,48
None,1.368,95.4, None, None, None, None, None, None, None, 1.0, None, None, None,2019-11-26 04:00:00, None, -0.552, None,48
None,1.175,93.9, None, None, None, None, None, None, None, 0.0, None, None, None,2019-11-26 05:00:00, None, -0.5, None,48
None,1.081,88.1, None, None, None, None, None, None, None, -1.0, None, None, None,2019-11-26 06:00:00, None, -0.58, None,48
None,0.947,86.3, None, None, None, None, None, None, None, -1.0, None, None, None,2019-11-26 07:00:00, None, -0.617, None,48
None,0.995,83.2, None, None, None, None, None, None, None, -2.0, None, None, None,2019-11-26 08:00:00, None, -0.62, None,48
None,1.14,81.1, None, None, None, None, None, None, None, -2.0, None, None, None,2019-11-26 09:00:00, None, -0.695, None,48
None,1.526,78.9, None, None, None, None, None, None, None, -2.0, None, None, None,2019-11-26 10:00:00, None, -0.654, None,48
None,1.851,74.4, None, None, None, None, None, None, None, -2.0, None, None, None,2019-11-26 11:00:00, None, -0.675, None,48
None,2.333,70.2, None, None, None, None, None, None, None, -3.0, None, None, None,2019-11-26 12:00:00, None, -0.652, None,48
None,2.285,76.1, None, None, None, None, None, None, None, -1.0, None, None, None,2019-11-26 13:00:00, None, -0.747, None,48
None,2.623,76.7, None, None, None, None, None, None, None, -1.0, None, None, None,2019-11-26 14:00:00, None, -0.75, None,48
None,1.803,87.1, None, None, None, None, None, None, None, 0.0, None, None, None,2019-11-26 15:00:00, None, -0.669, None,48
None,1.658,89.8, None, None, None, None, None, None, None, 0.0, None, None, None,2019-11-26 16:00:00, None, -0.588, None,48
None,1.899,85.6, None, None, None, None, None, None, None, 0.0, None, None, None,2019-11-26 17:00:00, None, -0.593, None,48
None,3.25,54.22, None, None, None, None, None, None, None, -5.0, None, None, None,2019-11-26 18:00:00, None, -0.532, None,48
None,3.733,45.12, None, None, None, None, None, None, None, -7.0, None, None, None,2019-11-26 19:00:00, None, -0.681, None,48
None,3.298,40.87, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-26 20:00:00, None, -0.725, None,48
None,2.575,40.74, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-26 21:00:00, None, -0.74, None,48
None,2.044,42.29, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-26 22:00:00, None, -0.714, None,48
None,1.272,40.2, None, None, None, None, None, None, None, -11.0, None, None, None,2019-11-26 23:00:00, None, -0.708, None,48
None,0.741,40.6, None, None, None, None, None, None, None, -11.0, None, None, None,2019-11-27 00:00:00, None, -0.713, None,48
None,0.232,38.59, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 01:00:00, None, -0.702, None,48
None,-0.301,38.59, None, None, None, None, None, None, None, -11.0, None, None, None,2019-11-27 02:00:00, None, -0.705, None,48
None,-0.972,39.47, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 03:00:00, None, -0.727, None,48
None,-1.502,40.88, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 04:00:00, None, -0.723, None,48
None,-1.792,39.2, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 05:00:00, None, -0.732, None,48
None,-1.84,41.02, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 06:00:00, None, -0.703, None,48
None,-1.792,41.02, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 07:00:00, None, -0.73, None,48
None,-1.84,37.04, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 08:00:00, None, -0.649, None,48
None,-1.889,36.3, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 09:00:00, None, -0.73, None,48
None,-1.695,35.55, None, None, None, None, None, None, None, -14.0, None, None, None,2019-11-27 10:00:00, None, -0.664, None,48
None,-1.551,34.2, None, None, None, None, None, None, None, -14.0, None, None, None,2019-11-27 11:00:00, None, -0.68, None,48
None,-1.599,37.31, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 12:00:00, None, -0.695, None,48
None,-1.406,35.08, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 13:00:00, None, -0.738, None,48
None,-1.261,36.3, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 14:00:00, None, -0.687, None,48
None,-1.309,36.97, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 15:00:00, None, -0.688, None,48
None,-1.213,37.51, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 16:00:00, None, -0.689, None,48
None,-1.068,36.97, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-27 18:00:00, None, -0.712, None,48
None,-1.165,37.92, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 19:00:00, None, -0.717, None,48
None,-1.02,37.58, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 20:00:00, None, -0.724, None,48
None,-1.261,37.78, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 22:00:00, None, -0.731, None,48
None,-1.213,39.4, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-27 23:00:00, None, -0.729, None,48
None,-1.213,37.44, None, None, None, None, None, None, None, -13.0, None, None, None,2019-11-28 00:00:00, None, -0.681, None,48
None,-1.261,37.71, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 01:00:00, None, -0.716, None,48
None,-1.406,38.66, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 02:00:00, None, -0.755, None,48
None,-1.792,42.64, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 03:00:00, None, -0.755, None,48
None,-2.082,43.58, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 04:00:00, None, -0.704, None,48
None,-2.371,45.2, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 05:00:00, None, -0.722, None,48
None,-2.564,45.88, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 06:00:00, None, -0.72, None,48
None,-2.806,46.08, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 07:00:00, None, -0.731, None,48
None,-3.047,46.35, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 08:00:00, None, -0.682, None,48
None,-2.95,46.69, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 09:00:00, None, -0.682, None,48
None,-2.902,44.46, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 10:00:00, None, -0.703, None,48
None,-2.661,43.72, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 11:00:00, None, -0.677, None,48
None,-1.985,40.82, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 12:00:00, None, -0.719, None,48
None,-1.357,39.8, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 13:00:00, None, -0.696, None,48
None,-0.875,39.33, None, None, None, None, None, None, None, -12.0, None, None, None,2019-11-28 14:00:00, None, -0.713, None,48
None,-0.296,38.25, None, None, None, None, None, None, None, -11.0, None, None, None,2019-11-28 15:00:00, None, -0.682, None,48
None,-0.344,41.42, None, None, None, None, None, None, None, -11.0, None, None, None,2019-11-28 16:00:00, None, -0.715, None,48
None,-0.392,43.11, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-28 17:00:00, None, -0.755, None,48
None,-0.634,44.86, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-28 18:00:00, None, -0.72, None,48
None,-1.165,49.18, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-28 19:00:00, None, -0.708, None,48
None,-1.02,48.3, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-28 20:00:00, None, -0.707, None,48
None,-1.02,49.18, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-28 21:00:00, None, -0.763, None,48
None,-1.454,50.26, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-28 22:00:00, None, -0.734, None,48
None,-1.358,49.25, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-28 23:00:00, None, -0.742, None,48
None,-1.551,49.25, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 00:00:00, None, -0.717, None,48
None,-1.792,50.33, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 01:00:00, None, -0.709, None,48
None,-2.273,51.95, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 02:00:00, None, -0.668, None,48
None,-2.172,51.82, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 03:00:00, None, -0.727, None,48
None,-2.462,51.07, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 04:00:00, None, -0.684, None,48
None,-3.088,55.33, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 05:00:00, None, -0.731, None,48
None,-3.138,55.8, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 06:00:00, None, -0.66, None,48
None,-2.996,53.57, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 07:00:00, None, -0.733, None,48
None,-3.186,56.68, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 08:00:00, None, -0.667, None,48
None,-2.848,54.85, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 09:00:00, None, -0.716, None,48
None,-2.561,51.28, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 10:00:00, None, -0.689, None,48
None,-2.612,54.85, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 11:00:00, None, -0.657, None,48
None,-2.033,50.87, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 12:00:00, None, -0.698, None,48
None,-0.73,46.48, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 13:00:00, None, -0.732, None,48
None,-0.392,47.43, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-29 14:00:00, None, -0.786, None,48
None,-0.199,49.18, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-29 15:00:00, None, -0.65, None,48
None,0.38,48.71, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-29 16:00:00, None, -0.752, None,48
None,0.621,47.7, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-29 17:00:00, None, -0.715, None,48
None,1.968,42.84, None, None, None, None, None, None, None, -9.0, None, None, None,2019-11-29 21:00:00, None, -0.754, None,48
None,1.901,41.14, None, None, None, None, None, None, None, -10.0, None, None, None,2019-11-29 22:00:00, None, -0.661, None,48
