pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None,-7.726,87.3, None, None,30.1,1.574,316.2, None, None, None, None,-9.0, None, None, None, None,2019-11-26 00:00:00, None, None,48
None,-8.81,89.7, None, None,60.74,0.691,211.3, None, None, None, None,-10.0, None, None, None, None,2019-11-26 01:00:00, None, None,48
None,-8.9,85.6, None, None,48.31,0.564,277.4, None, None, None, None,-11.0, None, None, None, None,2019-11-26 02:00:00, None, None,48
None,-9.11,78.97, None, None,27.57,1.627,304.9, None, None, None, None,-12.0, None, None, None, None,2019-11-26 03:00:00, None, None,48
None,-9.33,85.8, None, None,31.69,0.364,226.0, None, None, None, None,-11.0, None, None, None, None,2019-11-26 04:00:00, None, None,48
None,-9.71,81.6, None, None,34.14,0.983,309.3, None, None, None, None,-12.0, None, None, None, None,2019-11-26 05:00:00, None, None,48
None,-10.0,80.8, None, None,40.29,0.926,301.1, None, None, None, None,-12.0, None, None, None, None,2019-11-26 06:00:00, None, None,48
None,-10.31,82.2, None, None,48.98,1.03,292.6, None, None, None, None,-12.0, None, None, None, None,2019-11-26 07:00:00, None, None,48
None,-11.61,84.0, None, None,70.15,1.306,281.8, None, None, None, None,-14.0, None, None, None, None,2019-11-26 08:00:00, None, None,48
None,-11.12,86.4, None, None,28.51,0.894,174.4, None, None, None, None,-13.0, None, None, None, None,2019-11-26 09:00:00, None, None,48
None,-10.59,86.0, None, None,46.34,0.832,173.5, None, None, None, None,-12.0, None, None, None, None,2019-11-26 10:00:00, None, None,48
None,-8.56,78.5, None, None,20.19,2.212,191.1, None, None, None, None,-11.0, None, None, None, None,2019-11-26 11:00:00, None, None,48
None,-7.978,78.63, None, None,32.39,1.209,195.4, None, None, None, None,-11.0, None, None, None, None,2019-11-26 12:00:00, None, None,48
None,-6.687,73.95, None, None,33.23,2.896,180.0, None, None, None, None,-10.0, None, None, None, None,2019-11-26 13:00:00, None, None,48
None,-6.116,79.15, None, None,43.29,1.249,189.7, None, None, None, None,-9.0, None, None, None, None,2019-11-26 14:00:00, None, None,48
None,-5.878,79.45, None, None,54.95,0.372,231.2, None, None, None, None,-8.0, None, None, None, None,2019-11-26 15:00:00, None, None,48
None,-6.834,84.3, None, None,35.66,1.331,197.9, None, None, None, None,-8.0, None, None, None, None,2019-11-26 16:00:00, None, None,48
None,-7.6,74.74, None, None,34.8,2.624,195.1, None, None, None, None,-11.0, None, None, None, None,2019-11-26 17:00:00, None, None,48
None,-8.31,70.29, None, None,27.04,4.164,176.7, None, None, None, None,-12.0, None, None, None, None,2019-11-26 18:00:00, None, None,48
None,-8.86,61.58, None, None,37.36,4.637,170.4, None, None, None, None,-14.0, None, None, None, None,2019-11-26 19:00:00, None, None,48
None,-10.79,76.61, None, None,23.75,3.787,177.0, None, None, None, None,-14.0, None, None, None, None,2019-11-26 20:00:00, None, None,48
None,-12.15,81.9, None, None,27.84,1.558,174.5, None, None, None, None,-14.0, None, None, None, None,2019-11-26 21:00:00, None, None,48
None,-12.62,83.7, None, None,19.71,1.129,164.7, None, None, None, None,-15.0, None, None, None, None,2019-11-26 22:00:00, None, None,48
None,-13.71,84.3, None, None,36.72,0.528,157.5, None, None, None, None,-16.0, None, None, None, None,2019-11-26 23:00:00, None, None,48
None,-14.8,85.6, None, None,78.39,0.143,183.5, None, None, None, None,-17.0, None, None, None, None,2019-11-27 00:00:00, None, None,48
None,-15.42,84.9, None, None,15.98,1.869,168.7, None, None, None, None,-17.0, None, None, None, None,2019-11-27 01:00:00, None, None,48
None,-16.21,83.2, None, None,15.85,3.509,169.0, None, None, None, None,-18.0, None, None, None, None,2019-11-27 02:00:00, None, None,48
None,-16.82,83.9, None, None,14.1,3.607,166.0, None, None, None, None,-19.0, None, None, None, None,2019-11-27 03:00:00, None, None,48
None,-17.35,83.3, None, None,13.87,4.117,170.7, None, None, None, None,-19.0, None, None, None, None,2019-11-27 04:00:00, None, None,48
None,-17.36,82.3, None, None,8.67,4.822,168.3, None, None, None, None,-20.0, None, None, None, None,2019-11-27 05:00:00, None, None,48
None,-17.13,82.8, None, None,10.4,4.125,163.1, None, None, None, None,-19.0, None, None, None, None,2019-11-27 06:00:00, None, None,48
None,-16.86,82.7, None, None,13.3,3.177,168.2, None, None, None, None,-19.0, None, None, None, None,2019-11-27 07:00:00, None, None,48
None,-16.17,81.8, None, None,17.82,2.829,169.2, None, None, None, None,-18.0, None, None, None, None,2019-11-27 08:00:00, None, None,48
None,-14.12,74.3, None, None,22.98,3.695,175.7, None, None, None, None,-17.0, None, None, None, None,2019-11-27 09:00:00, None, None,48
None,-12.1,58.23, None, None,33.63,3.817,182.1, None, None, None, None,-18.0, None, None, None, None,2019-11-27 10:00:00, None, None,48
None,-11.7,55.87, None, None,32.76,7.411,171.4, None, None, None, None,-18.0, None, None, None, None,2019-11-27 11:00:00, None, None,48
None,-11.47,56.35, None, None,23.85,7.778,175.9, None, None, None, None,-18.0, None, None, None, None,2019-11-27 12:00:00, None, None,48
None,-12.4,62.13, None, None,19.99,8.07,180.6, None, None, None, None,-17.0, None, None, None, None,2019-11-27 13:00:00, None, None,48
None,-12.65,62.51, None, None,18.79,6.399,178.8, None, None, None, None,-18.0, None, None, None, None,2019-11-27 14:00:00, None, None,48
None,-14.11,75.76, None, None,28.07,2.465,191.9, None, None, None, None,-17.0, None, None, None, None,2019-11-27 15:00:00, None, None,48
None,-15.18,78.38, None, None,19.88,2.249,169.4, None, None, None, None,-18.0, None, None, None, None,2019-11-27 16:00:00, None, None,48
None,-16.12,82.2, None, None,14.61,2.421,170.6, None, None, None, None,-18.0, None, None, None, None,2019-11-27 18:00:00, None, None,48
None,-16.1,82.8, None, None,58.76,0.837,147.8, None, None, None, None,-18.0, None, None, None, None,2019-11-27 19:00:00, None, None,48
None,-16.83,83.8, None, None,49.43,1.324,193.2, None, None, None, None,-19.0, None, None, None, None,2019-11-27 20:00:00, None, None,48
None,-18.59,83.2, None, None,57.41,0.55,159.6, None, None, None, None,-21.0, None, None, None, None,2019-11-27 22:00:00, None, None,48
None,-19.5,82.8, None, None,20.92,0.642,170.8, None, None, None, None,-21.0, None, None, None, None,2019-11-27 23:00:00, None, None,48
None,-19.96,82.4, None, None,38.67,0.947,179.3, None, None, None, None,-22.0, None, None, None, None,2019-11-28 00:00:00, None, None,48
None,-20.32,82.0, None, None,17.83,0.9,171.3, None, None, None, None,-22.0, None, None, None, None,2019-11-28 01:00:00, None, None,48
None,-20.81,81.2, None, None,11.79,0.837,171.7, None, None, None, None,-23.0, None, None, None, None,2019-11-28 02:00:00, None, None,48
None,-20.72,81.8, None, None,61.21,0.511,177.7, None, None, None, None,-23.0, None, None, None, None,2019-11-28 03:00:00, None, None,48
None,-19.96,82.1, None, None,27.29,0.674,169.9, None, None, None, None,-22.0, None, None, None, None,2019-11-28 04:00:00, None, None,48
None,-19.84,81.4, None, None,57.36,0.62,198.7, None, None, None, None,-22.0, None, None, None, None,2019-11-28 05:00:00, None, None,48
None,-20.57,81.2, None, None,25.86,1.078,195.7, None, None, None, None,-23.0, None, None, None, None,2019-11-28 06:00:00, None, None,48
