RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.011, 119.7, None, None, None, None, None, None, None, None, 78.75, None, None,-12.39, None, None, None, 2.21, None, None, None, None, None,2019-11-26 00:00:00, None,48
None, None, None, None, 0.006, 120.6, None, None, None, None, None, None, None, None, 78.64, None, None,-12.39, None, None, None, 2.41, None, None, None, None, None,2019-11-26 01:00:00, None,48
None, None, None, None, 0.0, 121.0, None, None, None, None, None, None, None, None, 78.46, None, None,-12.88, None, None, None, 0.257, None, None, None, None, None,2019-11-26 02:00:00, None,48
None, None, None, None, 0.0, 121.2, None, None, None, None, None, None, None, None, 78.25, None, None,-13.35, None, None, None, 0.171, None, None, None, None, None,2019-11-26 03:00:00, None,48
None, None, None, None, 0.0, 121.6, None, None, None, None, None, None, None, None, 78.47, None, None,-14.04, None, None, None, 0.0, None, None, None, None, None,2019-11-26 04:00:00, None,48
None, None, None, None, 0.0, 121.5, None, None, None, None, None, None, None, None, 78.59, None, None,-14.88, None, None, None, 0.0, None, None, None, None, None,2019-11-26 05:00:00, None,48
None, None, None, None, 0.0, 117.9, None, None, None, None, None, None, None, None, 78.8, None, None,-15.86, None, None, None, 0.957, None, None, None, None, None,2019-11-26 06:00:00, None,48
None, None, None, None, 0.0, 118.0, None, None, None, None, None, None, None, None, 78.13, None, None,-15.92, None, None, None, 1.66, None, None, None, None, None,2019-11-26 07:00:00, None,48
None, None, None, None, 0.0, 118.6, None, None, None, None, None, None, None, None, 78.18, None, None,-15.71, None, None, None, 4.287, None, None, None, None, None,2019-11-26 08:00:00, None,48
None, None, None, None, 0.348, 101.9, None, None, None, None, None, None, None, None, 78.04, None, None,-14.26, None, None, None, 32.4, None, None, None, None, None,2019-11-26 09:00:00, None,48
None, None, None, None, 0.229, 100.2, None, None, None, None, None, None, None, None, 78.2, None, None,-12.18, None, None, None, 28.5, None, None, None, None, None,2019-11-26 10:00:00, None,48
None, None, None, None, 0.198, 121.5, None, None, None, None, None, None, None, None, 78.29, None, None,-10.23, None, None, None, 52.12, None, None, None, None, None,2019-11-26 11:00:00, None,48
None, None, None, None, 0.774, 251.9, None, None, None, None, None, None, None, None, 77.96, None, None,-9.22, None, None, None, 71.14, None, None, None, None, None,2019-11-26 12:00:00, None,48
None, None, None, None, 1.053, 347.6, None, None, None, None, None, None, None, None, 77.88, None, None,-9.72, None, None, None, 66.79, None, None, None, None, None,2019-11-26 13:00:00, None,48
None, None, None, None, 0.889, 29.79, None, None, None, None, None, None, None, None, 78.19, None, None,-9.87, None, None, None, 66.08, None, None, None, None, None,2019-11-26 14:00:00, None,48
