pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.2,14.0,14.0, 0.1, None,17.1, None,2022-06-18 00:00:00, None, None,25
0.2,13.4,13.4, 0.1, None,17.1, None,2022-06-18 01:00:00, None, None,25
0.4,13.0,12.9, 0.2, None,17.1, None,2022-06-18 02:00:00, None, None,25
0.6,12.8,12.8, 0.2, None,17.1, None,2022-06-18 03:00:00, None, None,25
0.6,12.7,12.6, 0.1, None,17.1, None,2022-06-18 04:00:00, None, None,25
0.6,12.5,12.4, 0.1, None,17.1, None,2022-06-18 05:00:00, None, None,25
0.8,12.2,12.1, 0.2, None,17.1, None,2022-06-18 06:00:00, None, None,25
0.8,12.7,12.1, 0.1, None,12.7, None,2022-06-18 07:00:00, None, None,25
0.8,13.1,12.1, 0.0, None,13.1, None,2022-06-18 08:00:00, None, None,25
0.8,13.1,12.1, 0.0, None,13.2, None,2022-06-18 09:00:00, None, None,25
0.8,13.6,12.1, 0.1, None,13.6, None,2022-06-18 10:00:00, None, None,25
0.8,14.6,12.1, 0.1, None,14.6, None,2022-06-18 11:00:00, None, None,25
0.8,14.8,12.1, 0.0, None,14.9, None,2022-06-18 12:00:00, None, None,25
0.8,15.5,12.1, 0.0, None,15.6, None,2022-06-18 13:00:00, None, None,25
0.8,16.2,12.1, 0.0, None,16.3, None,2022-06-18 14:00:00, None, None,25
0.8,17.2,12.1, 0.0, None,17.3, None,2022-06-18 15:00:00, None, None,25
0.8,17.7,12.1, 0.0, None,18.0, None,2022-06-18 16:00:00, None, None,25
0.8,17.3,12.1, 0.0, None,18.4, None,2022-06-18 17:00:00, None, None,25
0.8,17.1,12.1, 0.0, None,18.4, None,2022-06-18 18:00:00, None, None,25
0.8,17.0,16.9, 0.0, None,18.0, None,2022-06-18 19:00:00, None, None,25
0.8,16.0,16.0, 0.0, None,18.0, None,2022-06-18 20:00:00, None, None,25
0.8,15.4,15.4, 0.0, None,18.0, None,2022-06-18 21:00:00, None, None,25
0.6,15.3,15.0, 0.0, None,18.0, None,2022-06-18 22:00:00, None, None,25
0.6,14.5,14.5, 0.0, None,18.0, None,2022-06-18 23:00:00, None, None,25
0.6,14.6,14.5, 0.0, None,18.0, None,2022-06-19 00:00:00, None, None,25
0.6,14.2,14.2, 0.0, None,18.0, None,2022-06-19 01:00:00, None, None,25
0.4,13.8,13.8, 0.0, None,18.0, None,2022-06-19 02:00:00, None, None,25
0.2,13.9,13.8, 0.0, None,18.0, None,2022-06-19 03:00:00, None, None,25
0.2,13.6,13.6, 0.0, None,18.0, None,2022-06-19 04:00:00, None, None,25
0.2,13.6,13.5, 0.0, None,18.0, None,2022-06-19 05:00:00, None, None,25
0.0,13.5,13.4, 0.0, None,18.0, None,2022-06-19 06:00:00, None, None,25
0.0,13.0,12.9, 0.1, None,13.5, None,2022-06-19 07:00:00, None, None,25
0.0,13.0,12.8, 0.0, None,13.5, None,2022-06-19 08:00:00, None, None,25
0.0,13.1,12.8, 0.0, None,13.5, None,2022-06-19 09:00:00, None, None,25
0.0,13.3,12.8, 0.0, None,13.7, None,2022-06-19 10:00:00, None, None,25
0.0,13.6,12.8, 0.0, None,13.7, None,2022-06-19 11:00:00, None, None,25
