pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,14.0,13.9, 1008.4, 0.0, 0.0, 22.4,82.0,2022-06-18 00:00:00, 11.0, 907.0,25
0.0,13.1,13.0, 1007.4, 0.0, 0.0, 22.4,90.0,2022-06-18 01:00:00, 11.0, 906.0,25
0.0,12.3,12.3, 1008.4, 0.0, 0.0, 22.4,92.0,2022-06-18 02:00:00, 11.0, 907.0,25
0.0,11.4,11.4, 1008.4, 0.0, 0.0, 22.4,93.0,2022-06-18 03:00:00, 10.0, 907.0,25
0.0,10.7,10.6, 1008.6, 0.0, 0.0, 22.4,95.0,2022-06-18 04:00:00, 10.0, 907.0,25
0.0,10.2,10.2, 1008.8, 0.0, 0.0, 22.4,95.0,2022-06-18 05:00:00, 10.0, 907.0,25
0.0,10.2,9.9, 1011.0, 0.0, 0.0, 22.4,95.0,2022-06-18 06:00:00, 10.0, 909.0,25
0.0,12.8,10.1, 1010.8, 0.0, 0.0, 12.7,85.0,2022-06-18 07:00:00, 10.0, 909.0,25
0.0,14.5,10.1, 1010.8, 0.0, 0.0, 14.4,75.0,2022-06-18 08:00:00, 10.0, 909.0,25
0.0,17.1,10.1, 1009.6, 0.0, 0.0, 17.1,63.0,2022-06-18 09:00:00, 10.0, 908.0,25
0.0,18.3,10.1, 1009.8, 0.0, 0.0, 18.5,54.0,2022-06-18 10:00:00, 9.0, 908.0,25
0.0,18.9,10.1, 1008.5, 0.0, 0.0, 19.4,46.0,2022-06-18 11:00:00, 8.0, 907.0,25
0.0,18.7,10.1, 1007.6, 0.0, 0.0, 19.4,49.0,2022-06-18 12:00:00, 7.0, 906.0,25
0.0,19.2,10.1, 1009.9, 0.0, 0.0, 19.5,49.0,2022-06-18 13:00:00, 8.0, 908.0,25
0.0,17.5,10.1, 1009.0, 0.1, 0.0, 19.6,60.0,2022-06-18 14:00:00, 9.0, 907.0,25
0.0,18.1,10.1, 1010.2, 0.0, 0.0, 19.6,51.0,2022-06-18 15:00:00, 8.0, 908.0,25
0.0,17.4,10.1, 1011.4, 0.0, 0.0, 19.6,53.0,2022-06-18 16:00:00, 8.0, 909.0,25
