pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 3.316, 99.2, None, None, None, None, 0.0, 0.0, 0.0, 0.01, 3.0, None, 3.3, 3.1, 0.2, None, None, 5.3, None, None, 99.0, None,2022-06-18 00:00:00, 18.0, None, 17.96,25
None, None, 3.006, 99.3, None, None, None, None, 0.0, 0.0, 0.0, 0.017, 3.0, None, 3.0, 2.9, 0.0, None, None, 5.3, None, None, 99.0, None,2022-06-18 01:00:00, 18.0, None, 17.85,25
None, None, 2.904, 99.5, None, None, None, None, 0.0, 0.0, 0.0, 0.018, 3.0, None, 2.9, 2.7, 0.0, None, None, 5.3, None, None, 100.0, None,2022-06-18 02:00:00, 18.0, None, 17.85,25
None, None, 2.745, 99.5, None, None, None, None, 0.0, 0.0, 0.0, 0.019, 2.0, None, 2.7, 2.5, -0.2, None, None, 5.3, None, None, 100.0, None,2022-06-18 03:00:00, 18.0, None, 17.71,25
None, None, 2.672, 99.5, None, None, None, None, 0.0, 0.0, 0.0, 0.019, 3.0, None, 2.7, 2.5, 0.0, None, None, 5.3, None, None, 100.0, None,2022-06-18 04:00:00, 18.0, None, 17.72,25
None, None, 2.654, 99.5, None, None, None, None, 0.0, 0.0, 0.0, 0.018, 2.0, None, 2.7, 2.5, -0.1, None, None, 5.3, None, None, 100.0, None,2022-06-18 05:00:00, 18.0, None, 17.65,25
None, None, 2.5, 99.6, None, None, None, None, 0.0, 0.0, 0.0, 0.02, 3.0, None, 2.5, 2.4, 0.0, None, None, 5.3, None, None, 100.0, None,2022-06-18 06:00:00, 18.0, None, 17.75,25
None, None, 2.618, 99.6, None, None, None, None, 0.0, 0.0, 0.0, 0.016, 3.0, None, 2.6, 2.4, 0.0, None, None, 5.3, None, None, 100.0, None,2022-06-18 07:00:00, 18.0, None, 17.58,25
None, None, 2.742, 99.6, None, None, None, None, 0.0, 0.0, 0.0, 0.017, 3.0, None, 2.7, 2.6, 0.0, None, None, 2.9, None, None, 100.0, None,2022-06-18 08:00:00, 18.0, None, 17.57,25
None, None, 3.226, 99.5, None, None, None, None, 0.0, 0.0, 0.0, 0.017, 3.0, None, 3.2, 2.6, 0.0, None, None, 3.8, None, None, 100.0, None,2022-06-18 09:00:00, 17.0, None, 16.9,25
None, None, 3.838, 99.1, None, None, None, None, 0.0, 0.0, 0.0, 0.02, 4.0, None, 3.8, 2.6, 0.2, None, None, 4.2, None, None, 99.0, None,2022-06-18 10:00:00, 15.0, None, 15.4,25
None, None, 4.021, 97.5, None, None, None, None, 0.0, 0.0, 0.0, 0.017, 4.0, None, 4.0, 2.6, 0.2, None, None, 4.5, None, None, 98.0, None,2022-06-18 11:00:00, 16.0, None, 16.07,25
None, None, 4.199, 96.0, None, None, None, None, 0.0, 0.0, 0.0, 0.018, 4.0, None, 4.2, 2.6, 0.1, None, None, 4.5, None, None, 96.0, None,2022-06-18 12:00:00, 16.0, None, 16.05,25
