pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.2, 12.54, 83.9, 20.4, 84.0, 10.0, 12.5, 12.4, 10.0, 0.0, 0.0,2022-06-18 00:00:00, None,25
0.7, 12.01, 92.5, 20.4, 93.0, 11.0, 12.0, 11.9, 11.0, 0.5, 0.0,2022-06-18 01:00:00, None,25
0.7, 11.41, 94.9, 20.4, 95.0, 11.0, 11.4, 11.5, 11.0, 0.0, 0.0,2022-06-18 02:00:00, None,25
0.7, 11.38, 95.8, 20.4, 96.0, 11.0, 11.4, 11.3, 11.0, 0.0, 0.0,2022-06-18 03:00:00, None,25
0.7, 10.94, 96.1, 20.4, 96.0, 10.0, 10.9, 10.9, 10.0, 0.0, 0.0,2022-06-18 04:00:00, None,25
0.7, 10.72, 96.5, 20.4, 97.0, 10.0, 10.7, 10.6, 10.0, 0.0, 0.0,2022-06-18 05:00:00, None,25
0.7, 10.86, 96.4, 20.4, 96.0, 10.0, 10.9, 10.6, 10.0, 0.0, 0.0,2022-06-18 06:00:00, None,25
0.7, 11.2, 95.7, 11.3, 96.0, 11.0, 11.2, 10.9, 11.0, 0.0, 0.0,2022-06-18 07:00:00, None,25
0.7, 12.77, 87.2, 12.9, 87.0, 11.0, 12.8, 10.9, 11.0, 0.0, 0.0,2022-06-18 08:00:00, None,25
0.7, 14.58, 74.78, 14.7, 75.0, 10.0, 14.6, 10.9, 10.0, 0.0, 0.0,2022-06-18 09:00:00, None,25
0.7, 16.15, 66.25, 16.2, 66.0, 10.0, 16.2, 10.9, 10.0, 0.0, 0.0,2022-06-18 10:00:00, None,25
0.7, 17.44, 58.89, 17.7, 59.0, 10.0, 17.4, 10.9, 10.0, 0.0, 0.0,2022-06-18 11:00:00, None,25
0.7, 18.24, 53.51, 18.8, 54.0, 9.0, 18.2, 10.9, 9.0, 0.0, 0.0,2022-06-18 12:00:00, None,25
0.7, 17.9, 59.68, 19.5, 60.0, 10.0, 17.9, 10.9, 10.0, 0.0, 0.0,2022-06-18 13:00:00, None,25
1.2, 17.07, 67.1, 19.5, 67.0, 10.0, 17.1, 10.9, 10.0, 0.5, 0.0,2022-06-18 14:00:00, None,25
1.2, 18.38, 53.12, 19.5, 53.0, 9.0, 18.4, 10.9, 9.0, 0.0, 0.0,2022-06-18 15:00:00, None,25
1.2, 17.13, 64.27, 19.5, 64.0, 10.0, 17.1, 10.9, 10.0, 0.0, 0.0,2022-06-18 16:00:00, None,25
1.0, 17.27, 61.22, 19.5, 61.0, 9.0, 17.3, 10.9, 9.0, 0.0, 0.0,2022-06-18 17:00:00, None,25
1.0, 17.12, 57.29, 19.5, 57.0, 9.0, 17.1, 10.9, 9.0, 0.0, 0.0,2022-06-18 18:00:00, None,25
1.0, 16.81, 51.56, 17.2, 52.0, 7.0, 16.8, 16.3, 7.0, 0.0, 0.0,2022-06-18 19:00:00, None,25
1.0, 14.69, 61.82, 17.2, 62.0, 8.0, 14.7, 14.7, 8.0, 0.0, 0.0,2022-06-18 20:00:00, None,25
1.0, 13.68, 68.61, 17.2, 69.0, 8.0, 13.7, 13.7, 8.0, 0.0, 0.0,2022-06-18 21:00:00, None,25
1.0, 13.22, 64.98, 17.2, 65.0, 7.0, 13.2, 13.2, 7.0, 0.0, 0.0,2022-06-18 22:00:00, None,25
1.0, 10.79, 77.1, 17.2, 77.0, 7.0, 10.8, 10.9, 7.0, 0.0, 0.0,2022-06-18 23:00:00, None,25
1.0, 12.12, 69.08, 17.2, 69.0, 6.0, 12.1, 10.6, 6.0, 0.0, 0.0,2022-06-19 00:00:00, None,25
0.5, 11.42, 69.58, 17.2, 70.0, 6.0, 11.4, 10.6, 6.0, 0.0, 0.0,2022-06-19 01:00:00, None,25
0.5, 10.76, 72.72, 17.2, 73.0, 6.0, 10.8, 10.6, 6.0, 0.0, 0.0,2022-06-19 02:00:00, None,25
0.5, 10.18, 76.16, 17.2, 76.0, 6.0, 10.2, 10.2, 6.0, 0.0, 0.0,2022-06-19 03:00:00, None,25
0.5, 10.54, 74.86, 17.2, 75.0, 6.0, 10.5, 10.0, 6.0, 0.0, 0.0,2022-06-19 04:00:00, None,25
0.5, 9.25, 80.7, 17.2, 81.0, 6.0, 9.3, 8.9, 6.0, 0.0, 0.0,2022-06-19 05:00:00, None,25
0.5, 10.23, 73.91, 17.2, 74.0, 6.0, 10.2, 8.9, 6.0, 0.0, 0.0,2022-06-19 06:00:00, None,25
0.5, 11.56, 66.14, 11.8, 66.0, 5.0, 11.6, 10.2, 5.0, 0.0, 0.0,2022-06-19 07:00:00, None,25
0.5, 13.56, 58.32, 13.5, 58.0, 6.0, 13.6, 10.2, 6.0, 0.0, 0.0,2022-06-19 08:00:00, None,25
0.5, 15.42, 48.41, 15.4, 48.0, 5.0, 15.4, 10.2, 5.0, 0.0, 0.0,2022-06-19 09:00:00, None,25
0.5, 16.16, 40.96, 16.4, 41.0, 3.0, 16.2, 10.2, 3.0, 0.0, 0.0,2022-06-19 10:00:00, None,25
0.5, 16.21, 42.28, 17.3, 42.0, 3.0, 16.2, 10.2, 3.0, 0.0, 0.0,2022-06-19 11:00:00, None,25
0.5, 16.78, 39.99, 17.3, 40.0, 3.0, 16.8, 10.2, 3.0, 0.0, 0.0,2022-06-19 12:00:00, None,25
0.5, 18.7, 40.48, 18.5, 40.0, 5.0, 18.7, 10.2, 5.0, 0.0, 0.0,2022-06-19 13:00:00, None,25
0.0, 18.68, 37.48, 18.8, 37.0, 4.0, 18.7, 10.2, 4.0, 0.0, 0.0,2022-06-19 14:00:00, None,25
0.0, 18.49, 36.56, 19.5, 37.0, 3.0, 18.5, 10.2, 3.0, 0.0, 0.0,2022-06-19 15:00:00, None,25
0.0, 18.2, 35.91, 19.5, 36.0, 3.0, 18.2, 10.2, 3.0, 0.0, 0.0,2022-06-19 16:00:00, None,25
0.0, 17.42, 41.07, 19.5, 41.0, 4.0, 17.4, 10.2, 4.0, 0.0, 0.0,2022-06-19 17:00:00, None,25
0.0, 17.1, 45.72, 19.5, 46.0, 5.0, 17.1, 10.2, 5.0, 0.0, 0.0,2022-06-19 18:00:00, None,25
0.0, 16.21, 47.44, 17.1, 47.0, 5.0, 16.2, 16.3, 5.0, 0.0, 0.0,2022-06-19 19:00:00, None,25
