AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
14.5, 0.0,0.0, 0.0,2020-09-16 00:00:00, 264.0, 99.0,38
14.4, None,0.0, 0.0,2020-09-16 00:15:00, 214.0, 99.0,38
14.4, None,0.0, 0.0,2020-09-16 00:30:00, 188.0, 99.0,38
14.5, None,0.0, 0.0,2020-09-16 00:45:00, 164.0, 99.0,38
14.4, 0.0,0.0, 0.0,2020-09-16 01:00:00, 213.0, 99.0,38
14.4, None,0.0, 0.0,2020-09-16 01:15:00, 219.0, 100.0,38
14.3, None,0.0, 0.0,2020-09-16 01:30:00, 199.0, 100.0,38
14.2, None,0.0, 0.0,2020-09-16 01:45:00, 178.0, 100.0,38
14.1, 0.0,0.0, 0.0,2020-09-16 02:00:00, 184.0, 100.0,38
14.2, None,0.0, 0.0,2020-09-16 02:15:00, 192.0, 100.0,38
14.2, None,0.0, 0.0,2020-09-16 02:30:00, 154.0, 100.0,38
14.2, None,0.0, 0.0,2020-09-16 02:45:00, 189.0, 100.0,38
14.2, 0.0,0.0, 0.0,2020-09-16 03:00:00, 166.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 03:15:00, 183.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 03:30:00, 126.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 03:45:00, 157.0, 100.0,38
14.1, 0.0,0.0, 0.0,2020-09-16 04:00:00, 158.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 04:15:00, 141.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 04:30:00, 202.0, 100.0,38
14.0, None,0.0, 0.0,2020-09-16 04:45:00, 175.0, 100.0,38
14.0, 0.0,0.0, 0.0,2020-09-16 05:00:00, 189.0, 100.0,38
14.0, None,0.0, 0.0,2020-09-16 05:15:00, 150.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 05:30:00, 108.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 05:45:00, 203.0, 100.0,38
14.0, 0.0,0.0, 0.0,2020-09-16 06:00:00, 180.0, 100.0,38
14.0, None,0.0, 0.0,2020-09-16 06:15:00, 206.0, 100.0,38
14.0, None,0.0, 0.0,2020-09-16 06:30:00, 180.0, 100.0,38
14.1, None,0.0, 0.0,2020-09-16 06:45:00, 186.0, 100.0,38
14.0, 0.0,0.0, 0.0,2020-09-16 07:00:00, 187.0, 100.0,38
14.2, None,0.0, 0.0,2020-09-16 07:15:00, 201.0, 100.0,38
