RelativeHumidity,AirTemperature,time,Rain,week_of_year
84.0,16.7,2020-09-16 00:00:00,0.0,38
84.0,16.6,2020-09-16 00:15:00,0.0,38
88.0,16.2,2020-09-16 00:30:00,0.0,38
88.0,16.0,2020-09-16 00:45:00,0.0,38
89.0,15.6,2020-09-16 01:00:00,0.0,38
84.0,16.0,2020-09-16 01:15:00,0.0,38
82.0,16.7,2020-09-16 01:30:00,0.0,38
80.0,17.1,2020-09-16 01:45:00,0.0,38
81.0,17.0,2020-09-16 02:00:00,0.0,38
82.0,17.0,2020-09-16 02:15:00,0.0,38
81.0,17.1,2020-09-16 02:30:00,0.0,38
82.0,17.1,2020-09-16 02:45:00,0.0,38
81.0,17.0,2020-09-16 03:00:00,0.0,38
82.0,17.0,2020-09-16 03:15:00,0.0,38
82.0,17.2,2020-09-16 03:30:00,0.0,38
82.0,17.2,2020-09-16 03:45:00,0.0,38
82.0,17.3,2020-09-16 04:00:00,0.0,38
84.0,17.2,2020-09-16 04:15:00,0.0,38
84.0,17.0,2020-09-16 04:30:00,0.0,38
84.0,16.9,2020-09-16 04:45:00,0.0,38
85.0,16.7,2020-09-16 05:00:00,0.0,38
85.0,16.5,2020-09-16 05:15:00,0.0,38
86.0,16.4,2020-09-16 05:30:00,0.0,38
85.0,16.7,2020-09-16 05:45:00,0.0,38
84.0,16.7,2020-09-16 06:00:00,0.0,38
84.0,16.6,2020-09-16 06:15:00,0.0,38
86.0,16.4,2020-09-16 06:30:00,0.0,38
87.0,16.1,2020-09-16 06:45:00,0.0,38
84.0,16.6,2020-09-16 07:00:00,0.0,38
84.0,16.7,2020-09-16 07:15:00,0.0,38
83.0,17.0,2020-09-16 07:30:00,0.0,38
85.0,17.4,2020-09-16 07:45:00,0.0,38
82.0,17.5,2020-09-16 08:00:00,0.0,38
81.0,17.5,2020-09-16 08:15:00,0.0,38
83.0,17.6,2020-09-16 08:30:00,0.0,38
80.0,18.0,2020-09-16 08:45:00,0.0,38
80.0,18.5,2020-09-16 09:00:00,0.0,38
83.0,17.9,2020-09-16 09:15:00,0.0,38
83.0,17.6,2020-09-16 09:30:00,0.0,38
83.0,18.1,2020-09-16 09:45:00,0.0,38
84.0,18.6,2020-09-16 10:00:00,0.0,38
81.0,18.5,2020-09-16 10:15:00,0.0,38
81.0,18.6,2020-09-16 10:30:00,0.0,38
82.0,19.0,2020-09-16 10:45:00,0.0,38
81.0,19.4,2020-09-16 11:00:00,0.0,38
80.0,19.4,2020-09-16 11:15:00,0.0,38
76.0,19.6,2020-09-16 11:30:00,0.0,38
76.0,19.9,2020-09-16 11:45:00,0.0,38
74.0,20.0,2020-09-16 12:00:00,0.0,38
67.0,20.4,2020-09-16 12:15:00,0.0,38
70.0,20.5,2020-09-16 12:30:00,0.0,38
68.0,20.6,2020-09-16 12:45:00,0.0,38
67.0,20.6,2020-09-16 13:00:00,0.0,38
69.0,20.7,2020-09-16 13:15:00,0.0,38
66.0,20.7,2020-09-16 13:30:00,0.0,38
