wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
183.0, None, None,0.0, None,8.1, None,0.3, None, None, None,94.0,2017-10-15 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0, None, None,0.0, None,5.7, None,-0.1, None, None, None,95.0,2017-10-15 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0, None, None,0.0, None,3.5, None,-0.5, None, None, None,93.0,2017-10-15 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,2.5, None,-0.3, None, None, None,93.0,2017-10-15 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0, None, None,0.0, None,2.8, None,-0.4, None, None, None,91.0,2017-10-15 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, None, None,0.0, None,7.6, None,-0.3, None, None, None,89.0,2017-10-15 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,2.8, None,-0.4, None, None, None,92.0,2017-10-15 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0, None, None,0.0, None,2.2, None,0.0, None, None, None,92.0,2017-10-15 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0, None, None,0.2, None,3.7, None,1.0, None, None, None,81.0,2017-10-15 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, None, None,0.4, None,5.2, None,2.0, None, None, None,75.0,2017-10-15 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None,0.6, None,3.7, None,4.1, None, None, None,71.0,2017-10-15 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.6, None,6.4, None,4.1, None, None, None,72.0,2017-10-15 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0, None, None,1.2, None,6.8, None,5.6, None, None, None,73.0,2017-10-15 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
