wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
202.5, 5.2, None, -0.01, 10.0, 100.4, -2.0, None, None, 60.0,2020-04-29 00:00:00, None, None,18
225.0, 4.9, None, 0.03, 7.0, 100.4, -1.8, None, None, 62.0,2020-04-29 01:00:00, None, None,18
247.5, 4.4, None, 0.09, 7.0, 100.5, -1.3, None, None, 66.0,2020-04-29 02:00:00, None, None,18
247.5, 3.4, None, 0.14, 6.0, 100.6, -1.4, None, None, 71.0,2020-04-29 03:00:00, None, None,18
0.0, 2.1, None, 0.13, 2.0, 100.6, -1.8, None, None, 76.0,2020-04-29 04:00:00, None, None,18
315.0, 0.6, None, 0.11, 4.0, 100.6, -1.8, None, None, 83.0,2020-04-29 05:00:00, None, None,18
180.0, 0.4, None, 0.08, 5.0, 100.7, -1.6, None, None, 86.0,2020-04-29 06:00:00, None, None,18
270.0, 0.4, None, 0.07, 4.0, 100.7, -2.0, None, None, 84.0,2020-04-29 07:00:00, None, None,18
247.5, 3.3, None, 0.08, 4.0, 100.7, -1.8, None, None, 69.0,2020-04-29 08:00:00, None, None,18
202.5, 3.8, None, 0.14, 8.0, 100.8, -1.8, None, None, 66.0,2020-04-29 09:00:00, None, None,18
225.0, 4.9, None, 0.13, 7.0, 100.8, -1.1, None, None, 65.0,2020-04-29 10:00:00, None, None,18
225.0, 7.9, 29.0, 0.06, 19.0, 100.7, -3.8, None, None, 43.0,2020-04-29 11:00:00, None, None,18
180.0, 8.2, 33.0, -0.01, 21.0, 100.7, -4.7, None, None, 39.0,2020-04-29 12:00:00, None, None,18
202.5, 9.4, 28.0, -0.06, 19.0, 100.7, -4.3, None, None, 37.0,2020-04-29 13:00:00, None, None,18
225.0, 8.0, None, 0.0, 11.0, 100.7, -2.6, None, None, 47.0,2020-04-29 14:00:00, None, None,18
202.5, 8.1, None, -0.02, 13.0, 100.7, -3.4, None, None, 44.0,2020-04-29 15:00:00, None, None,18
247.5, 7.9, 29.0, 0.0, 11.0, 100.7, -2.9, None, None, 46.0,2020-04-29 16:00:00, None, None,18
225.0, 8.4, 37.0, -0.03, 17.0, 100.7, -4.5, None, None, 40.0,2020-04-29 17:00:00, None, None,18
202.5, 7.0, 36.0, -0.01, 19.0, 100.8, -3.5, None, None, 47.0,2020-04-29 18:00:00, None, None,18
247.5, 7.4, None, -0.05, 14.0, 100.7, -3.6, None, None, 45.0,2020-04-29 19:00:00, None, None,18
225.0, 6.6, None, -0.05, 9.0, 100.7, -3.2, None, None, 50.0,2020-04-29 20:00:00, None, None,18
202.5, 5.6, None, -0.05, 8.0, 100.7, -4.2, None, None, 49.0,2020-04-29 21:00:00, None, None,18
180.0, 5.1, None, 0.04, 4.0, 100.7, -4.1, None, None, 51.0,2020-04-29 22:00:00, None, None,18
247.5, 1.5, 43.0, 0.08, 1.0, 100.8, -3.9, None, 9.7, 68.0,2020-04-29 23:00:00, -0.4, 0.0,18
292.5, 0.0, None, 0.06, 3.0, 100.8, -4.0, None, None, 74.0,2020-04-30 00:00:00, None, None,18
292.5, -1.2, None, 0.06, 3.0, 100.8, -4.3, None, None, 80.0,2020-04-30 01:00:00, None, None,18
None, -2.1, None, 0.07, 0.0, 100.9, -4.7, None, None, 82.0,2020-04-30 02:00:00, None, None,18
None, -2.7, None, 0.09, 0.0, 100.9, -4.5, None, None, 88.0,2020-04-30 03:00:00, None, None,18
337.5, -2.7, None, 0.09, 4.0, 100.9, -4.1, None, None, 90.0,2020-04-30 04:00:00, None, None,18
67.5, -2.5, None, 0.1, 3.0, 101.0, -3.8, None, None, 91.0,2020-04-30 05:00:00, None, None,18
22.5, -2.4, None, 0.1, 4.0, 101.0, -4.5, None, None, 85.0,2020-04-30 06:00:00, None, None,18
45.0, -1.2, None, 0.11, 6.0, 101.1, -5.4, None, None, 73.0,2020-04-30 07:00:00, None, None,18
90.0, 0.1, None, 0.11, 2.0, 101.1, -5.7, None, None, 65.0,2020-04-30 08:00:00, None, None,18
202.5, 1.2, None, 0.15, 3.0, 101.2, -3.6, None, None, 71.0,2020-04-30 09:00:00, None, None,18
180.0, 2.7, None, 0.13, 1.0, 101.2, -1.0, None, None, 77.0,2020-04-30 10:00:00, None, None,18
90.0, 4.0, None, 0.11, 4.0, 101.2, -1.3, None, None, 69.0,2020-04-30 11:00:00, None, None,18
225.0, 5.8, None, 0.05, 11.0, 101.2, -2.8, None, None, 54.0,2020-04-30 12:00:00, None, None,18
270.0, 7.4, None, 0.02, 12.0, 101.2, -3.4, None, None, 46.0,2020-04-30 13:00:00, None, None,18
225.0, 5.8, 28.0, 0.05, 19.0, 101.3, -2.3, None, None, 56.0,2020-04-30 14:00:00, None, None,18
202.5, 6.2, None, 0.08, 15.0, 101.3, -1.7, None, None, 57.0,2020-04-30 15:00:00, None, None,18
337.5, 6.1, None, 0.13, 11.0, 101.4, -1.7, None, None, 57.0,2020-04-30 16:00:00, None, None,18
22.5, 6.0, None, 0.14, 10.0, 101.5, -1.6, None, None, 58.0,2020-04-30 17:00:00, None, None,18
225.0, 7.3, None, 0.15, 18.0, 101.5, -3.4, None, None, 47.0,2020-04-30 18:00:00, None, None,18
180.0, 4.9, None, 0.16, 12.0, 101.6, -1.2, None, None, 65.0,2020-04-30 19:00:00, None, None,18
None, 3.6, None, 0.17, 0.0, 101.6, -0.3, None, None, 76.0,2020-04-30 20:00:00, None, None,18
22.5, 1.8, None, 0.15, 7.0, 101.7, -0.7, None, None, 84.0,2020-04-30 21:00:00, None, None,18
None, -0.3, None, 0.13, 0.0, 101.7, -1.8, None, None, 90.0,2020-04-30 22:00:00, None, None,18
225.0, -1.4, 33.0, 0.12, 0.0, 101.8, -2.5, None, 8.4, 92.0,2020-04-30 23:00:00, -3.5, 0.0,18
None, -1.5, None, 0.12, 0.0, 101.8, -2.3, None, None, 94.0,2020-05-01 00:00:00, None, None,18
292.5, -2.2, None, 0.12, 2.0, 101.8, -2.8, None, None, 96.0,2020-05-01 01:00:00, None, None,18
67.5, -2.8, None, 0.08, 5.0, 101.9, -3.5, None, None, 95.0,2020-05-01 02:00:00, None, None,18
None, -2.7, None, 0.07, 0.0, 101.9, -3.3, None, None, 96.0,2020-05-01 03:00:00, None, None,18
45.0, -3.0, None, 0.04, 1.0, 101.9, -3.7, None, None, 95.0,2020-05-01 04:00:00, None, None,18
337.5, -2.7, None, 0.04, 2.0, 101.9, -3.9, None, None, 91.0,2020-05-01 05:00:00, None, None,18
0.0, -2.5, None, 0.03, 2.0, 101.9, -3.8, None, None, 91.0,2020-05-01 06:00:00, None, None,18
45.0, -2.1, None, 0.02, 4.0, 101.9, -3.8, None, None, 88.0,2020-05-01 07:00:00, None, None,18
22.5, -0.1, None, 0.01, 3.0, 101.9, -4.0, None, None, 75.0,2020-05-01 08:00:00, None, None,18
