station_observations
time, tasmin, tasmax, pcp
2019-01-01 00:00:00, -2.5, 0.7, 0.0
2019-01-02 00:00:00, -1.6, 0.6, 0.0
2019-01-03 00:00:00, -4.3, -2.0, 0.0
2019-01-04 00:00:00, -5.5, -2.4, 0.0
2019-01-05 00:00:00, -5.1, -2.6, 0.0
2019-01-06 00:00:00, -7.7, -2.4, 91.1
2019-01-07 00:00:00, -13.1, -8.0, 58.0
2019-01-08 00:00:00, -12.8, -9.1, 6.3
2019-01-09 00:00:00, -11.8, -7.8, 18.3
2019-01-10 00:00:00, -8.5, 0.9, 14.5
2019-01-11 00:00:00, 0.1, 0.6, 13.2
2019-01-12 00:00:00, 0.0, 1.3, 0.0
2019-01-13 00:00:00, 0.0, 1.5, 0.0
2019-01-14 00:00:00, -1.4, 1.6, 19.1
2019-01-15 00:00:00, -6.3, -1.6, 57.1
2019-01-16 00:00:00, -8.5, -4.5, 0.6
2019-01-17 00:00:00, -10.8, -8.4, 2.8
2019-01-18 00:00:00, -10.6, -5.0, 4.0
2019-01-19 00:00:00, -6.0, -1.9, 25.6
2019-01-20 00:00:00, -4.4, -0.6, 15.5
2019-01-21 00:00:00, -5.8, -2.8, 3.7
2019-01-22 00:00:00, -4.4, 0.4, 8.5
2019-01-23 00:00:00, -6.4, 4.6, 8.2
2019-01-24 00:00:00, -3.6, 2.4, 5.9
2019-01-25 00:00:00, -0.8, 2.3, 11.8
2019-01-26 00:00:00, 0.4, 2.4, 14.9
2019-01-27 00:00:00, -5.5, 1.5, 0.4
2019-01-28 00:00:00, -8.9, 3.6, 0.0
2019-01-29 00:00:00, -10.6, 3.4, 0.0
2019-01-30 00:00:00, -1.1, 2.7, 6.3
2019-01-31 00:00:00, -1.0, 0.6, 8.6
2019-02-01 00:00:00, -10.9, -0.2, 6.9
2019-02-02 00:00:00, -26.9, -10.8, 0.8
2019-02-03 00:00:00, -27.6, -20.2, 2.7
2019-02-04 00:00:00, -23.1, -11.8, 0.0
2019-02-05 00:00:00, -21.7, -8.3, 0.0
2019-02-06 00:00:00, -16.3, -2.9, 0.2
2019-02-07 00:00:00, -7.7, 0.8, 1.3
2019-02-08 00:00:00, -19.7, -8.0, 0.1
2019-02-09 00:00:00, -20.1, -12.0, 0.1
2019-02-10 00:00:00, -19.8, -9.5, 1.1
2019-02-11 00:00:00, -16.2, -11.6, 0.2
2019-02-12 00:00:00, -19.1, -12.3, 0.2
2019-02-13 00:00:00, -21.8, -11.4, 0.0
2019-02-14 00:00:00, -15.2, -8.8, 0.0
2019-02-15 00:00:00, -14.3, -11.0, 1.6
2019-02-16 00:00:00, -16.0, -9.4, 0.7
2019-02-17 00:00:00, -18.1, -9.1, 0.0
2019-02-18 00:00:00, -18.2, 0.7, 0.0
2019-02-19 00:00:00, -6.7, 0.5, 3.2
2019-02-20 00:00:00, -11.6, -2.1, 0.0
2019-02-21 00:00:00, -12.9, -2.9, 0.9
2019-02-22 00:00:00, -9.0, -0.3, 5.6
2019-02-23 00:00:00, -14.9, -5.7, 0.9
2019-02-24 00:00:00, -16.9, -7.1, 0.0
2019-02-25 00:00:00, -22.2, -8.9, 0.0
2019-02-26 00:00:00, -11.9, -3.4, 0.0
2019-02-27 00:00:00, -13.3, -1.6, 0.1
2019-02-28 00:00:00, -10.8, 0.9, 0.0
2019-03-01 00:00:00, -13.6, -2.6, 1.0
2019-03-02 00:00:00, -20.1, -11.4, 0.1
2019-03-03 00:00:00, -22.2, -10.5, 0.1
2019-03-04 00:00:00, -18.3, -4.4, 0.1
2019-03-05 00:00:00, -15.3, -3.9, 0.1
2019-03-06 00:00:00, -12.5, -5.7, 0.0
2019-03-07 00:00:00, -15.0, -0.8, 0.0
2019-03-08 00:00:00, -12.1, -0.4, 0.2
2019-03-09 00:00:00, -12.6, -0.3, 0.2
2019-03-10 00:00:00, -8.9, -3.7, 1.9
2019-03-11 00:00:00, -6.1, -1.0, 13.0
2019-03-12 00:00:00, -8.5, 0.7, 0.1
2019-03-13 00:00:00, -7.0, -0.6, 0.0
2019-03-14 00:00:00, -4.3, -0.2, 10.2
2019-03-15 00:00:00, -6.4, 2.0, 0.7
2019-03-16 00:00:00, -4.0, 3.6, 4.9
2019-03-17 00:00:00, 0.0, 10.4, 0.0
2019-03-18 00:00:00, -2.4, 13.4, 0.1
2019-03-19 00:00:00, -1.8, 12.7, 0.1
2019-03-20 00:00:00, -0.9, 14.5, 0.1
2019-03-21 00:00:00, -0.4, 15.4, 0.1
2019-03-22 00:00:00, 1.0, 10.2, 0.8
2019-03-23 00:00:00, -2.6, 6.6, 0.4
2019-03-24 00:00:00, -4.6, 9.0, 0.1
2019-03-25 00:00:00, -4.8, 8.3, 0.0
2019-03-26 00:00:00, -3.3, 6.9, 0.0
2019-03-27 00:00:00, -4.9, 7.7, 0.0
2019-03-28 00:00:00, -2.8, 7.6, 0.0
2019-03-29 00:00:00, -3.0, 10.5, 0.1
2019-03-30 00:00:00, -3.4, 9.0, 0.0
2019-03-31 00:00:00, -4.3, 7.9, 0.0
2019-04-01 00:00:00, -2.9, 9.2, 0.1
2019-04-02 00:00:00, -1.8, 9.9, 0.0
2019-04-03 00:00:00, -0.5, 9.2, 0.0
2019-04-04 00:00:00, -0.9, 4.3, 0.4
2019-04-05 00:00:00, -1.3, 7.7, 2.4
2019-04-06 00:00:00, -3.0, 4.2, 5.7
2019-04-07 00:00:00, -1.6, 2.4, 9.9
2019-04-08 00:00:00, -3.5, 7.6, 0.0
2019-04-09 00:00:00, -3.4, 3.0, 1.3
2019-04-10 00:00:00, -3.2, 3.0, 4.0
2019-04-11 00:00:00, -6.7, 6.8, 0.0
2019-04-12 00:00:00, -2.3, 6.7, 0.0
2019-04-13 00:00:00, -2.2, 2.9, 17.3
2019-04-14 00:00:00, -3.4, 4.2, 1.6
2019-04-15 00:00:00, -6.3, 3.2, 0.2
2019-04-16 00:00:00, -1.6, 0.4, 12.7
2019-04-17 00:00:00, -1.9, 2.2, 5.3
2019-04-18 00:00:00, -0.8, 2.7, 2.9
2019-04-19 00:00:00, -2.7, 6.5, 0.6
2019-04-20 00:00:00, -8.3, 6.7, 0.0
2019-04-21 00:00:00, -1.0, 2.1, 5.0
2019-04-22 00:00:00, 0.0, 4.9, 22.1
2019-04-23 00:00:00, -3.1, 2.9, 1.9
2019-04-24 00:00:00, -7.6, 1.8, 0.0
2019-04-25 00:00:00, -7.8, 7.2, 0.0
2019-04-26 00:00:00, -4.3, 2.3, 3.7
2019-04-27 00:00:00, -5.1, 8.1, 0.0
2019-04-28 00:00:00, -4.8, 8.8, 0.0
2019-04-29 00:00:00, -3.5, 10.2, 0.0
2019-04-30 00:00:00, -2.7, 11.8, 0.0
2019-05-01 00:00:00, -2.0, 10.9, 0.0
2019-05-02 00:00:00, 0.0, 8.3, 0.0
2019-05-03 00:00:00, 0.8, 6.9, 0.0
2019-05-04 00:00:00, 0.6, 12.0, 0.0
2019-05-05 00:00:00, -1.2, 9.4, 0.0
2019-05-06 00:00:00, 1.0, 11.4, 0.0
2019-05-07 00:00:00, 1.2, 9.6, 0.0
2019-05-08 00:00:00, 0.9, 15.9, 0.2
2019-05-09 00:00:00, 3.4, 20.7, 0.0
2019-05-10 00:00:00, 4.1, 17.7, 0.0
2019-05-11 00:00:00, 2.0, 15.3, 0.0
2019-05-12 00:00:00, -2.4, 13.7, 0.1
2019-05-13 00:00:00, -0.2, 12.9, 0.0
2019-05-14 00:00:00, 1.7, 5.7, 11.0
2019-05-15 00:00:00, 0.7, 12.8, 0.0
2019-05-16 00:00:00, 3.2, 8.3, 4.3
2019-05-17 00:00:00, 1.8, 8.1, 4.2
2019-05-18 00:00:00, -1.3, 12.4, 0.5
2019-05-19 00:00:00, 3.5, 17.4, 0.3
2019-05-20 00:00:00, 3.2, 7.9, 11.8
2019-05-21 00:00:00, 2.6, 15.5, 0.3
2019-05-22 00:00:00, 3.2, 19.8, 0.1
2019-05-23 00:00:00, 4.1, 14.1, 2.5
2019-05-24 00:00:00, 2.9, 10.4, 0.3
2019-05-25 00:00:00, 1.6, 17.0, 0.7
2019-05-26 00:00:00, 4.0, 20.1, 0.0
2019-05-27 00:00:00, 6.0, 23.1, 0.0
2019-05-28 00:00:00, 6.6, 19.4, 0.0
2019-05-29 00:00:00, 5.4, 20.3, 0.0
2019-05-30 00:00:00, 5.1, 20.9, 0.0
2019-05-31 00:00:00, 4.9, 16.4, 0.3
2019-06-01 00:00:00, 1.9, 12.4, 2.0
2019-06-02 00:00:00, -0.6, 7.7, 1.5
2019-06-03 00:00:00, 0.5, 6.7, 6.8
2019-06-04 00:00:00, 0.7, 7.9, 2.8
2019-06-05 00:00:00, -0.9, 11.2, 0.2
2019-06-06 00:00:00, 1.6, 5.1, 6.8
2019-06-07 00:00:00, 1.1, 12.6, 0.0
2019-06-08 00:00:00, 3.2, 9.6, 0.1
2019-06-09 00:00:00, 3.1, 6.0, 6.4
2019-06-10 00:00:00, 4.6, 8.2, 7.2
2019-06-11 00:00:00, 7.9, 16.6, 0.7
2019-06-12 00:00:00, 6.1, 18.9, 0.4
2019-06-13 00:00:00, 6.1, 15.3, 0.0
2019-06-14 00:00:00, 2.9, 17.5, 0.1
2019-06-15 00:00:00, 4.6, 18.7, 0.6
2019-06-16 00:00:00, 7.2, 16.3, 0.0
2019-06-17 00:00:00, 5.6, 12.0, 5.6
2019-06-18 00:00:00, 2.1, 7.8, 3.4
2019-06-19 00:00:00, 1.9, 7.8, 0.4
2019-06-20 00:00:00, 1.1, 15.2, 0.0
2019-06-21 00:00:00, 4.2, 16.5, 0.0
2019-06-22 00:00:00, 4.9, 11.9, 3.7
2019-06-23 00:00:00, 3.6, 9.9, 0.5
2019-06-24 00:00:00, 4.3, 12.5, 0.3
2019-06-25 00:00:00, 2.1, 18.7, 0.0
2019-06-26 00:00:00, 8.1, 19.3, 5.4
2019-06-27 00:00:00, 6.5, 18.6, 0.6
2019-06-28 00:00:00, 8.3, 17.6, 0.8
2019-06-29 00:00:00, 8.7, 15.5, 9.3
2019-06-30 00:00:00, 7.1, 22.2, 0.0
2019-07-01 00:00:00, 9.6, 21.2, 0.0
2019-07-02 00:00:00, 9.1, 23.9, 0.1
2019-07-03 00:00:00, 9.8, 18.3, 0.0
2019-07-04 00:00:00, 7.1, 15.0, 1.5
2019-07-05 00:00:00, 7.9, 18.9, 0.7
2019-07-06 00:00:00, 7.5, 21.6, 0.1
2019-07-07 00:00:00, 9.6, 22.4, 2.9
2019-07-08 00:00:00, 9.0, 16.7, 3.4
2019-07-09 00:00:00, 9.1, 20.0, 2.7
2019-07-10 00:00:00, 9.1, 12.6, 19.1
2019-07-11 00:00:00, 8.8, 13.7, 2.4
2019-07-12 00:00:00, 7.7, 15.1, 0.2
2019-07-13 00:00:00, 6.4, 17.4, 0.4
2019-07-14 00:00:00, 7.7, 14.1, 0.1
2019-07-15 00:00:00, 6.2, 16.6, 0.1
2019-07-16 00:00:00, 6.9, 12.9, 5.4
2019-07-17 00:00:00, 4.6, 9.4, 25.2
2019-07-18 00:00:00, 3.6, 11.3, 1.3
2019-07-19 00:00:00, 5.1, 8.8, 0.2
2019-07-20 00:00:00, 6.5, 15.6, 0.0
2019-07-21 00:00:00, 6.3, 19.6, 0.1
2019-07-22 00:00:00, 6.1, 21.2, 3.1
2019-07-23 00:00:00, 7.9, 17.0, 0.0
2019-07-24 00:00:00, 4.8, 12.0, 0.2
2019-07-25 00:00:00, 6.1, 12.5, 4.0
2019-07-26 00:00:00, 8.1, 13.0, 23.9
2019-07-27 00:00:00, 7.2, 13.7, 3.9
2019-07-28 00:00:00, 7.5, 13.4, 0.0
2019-07-29 00:00:00, 3.5, 15.9, 1.3
2019-07-30 00:00:00, 5.8, 9.4, 3.2
2019-07-31 00:00:00, 5.4, 7.8, 11.1
2019-08-01 00:00:00, 1.5, 15.8, 0.1
2019-08-02 00:00:00, 6.7, 18.1, 0.0
2019-08-03 00:00:00, 7.3, 20.2, 0.0
2019-08-04 00:00:00, 7.9, 24.9, 0.1
2019-08-05 00:00:00, 11.6, 24.3, 0.0
2019-08-06 00:00:00, 10.6, 24.8, 0.0
2019-08-07 00:00:00, 10.9, 23.8, 0.0
2019-08-08 00:00:00, 10.0, 21.4, 0.0
2019-08-09 00:00:00, 7.3, 19.7, 0.0
2019-08-10 00:00:00, 8.9, 16.4, 0.0
2019-08-11 00:00:00, 8.4, 15.0, 0.0
2019-08-12 00:00:00, 7.3, 16.5, 0.2
2019-08-13 00:00:00, 6.3, 19.4, 16.3
2019-08-14 00:00:00, 8.0, 19.6, 0.0
2019-08-15 00:00:00, 8.6, 15.0, 0.0
2019-08-16 00:00:00, 6.3, 19.4, 0.0
2019-08-17 00:00:00, 8.7, 11.9, 0.0
2019-08-18 00:00:00, 7.4, 13.0, 0.8
2019-08-19 00:00:00, 1.6, 12.1, 8.6
2019-08-20 00:00:00, 6.9, 18.2, 9.2
2019-08-21 00:00:00, 4.9, 10.2, 9.2
2019-08-22 00:00:00, 5.0, 9.9, 3.1
2019-08-23 00:00:00, 4.0, 9.5, 7.6
2019-08-24 00:00:00, 6.4, 9.0, 8.2
2019-08-25 00:00:00, 4.5, 12.1, 0.0
2019-08-26 00:00:00, 3.0, 10.8, 2.6
2019-08-27 00:00:00, 5.7, 14.8, 17.1
2019-08-28 00:00:00, 2.1, 17.1, 0.0
2019-08-29 00:00:00, 6.0, 18.3, 0.0
2019-08-30 00:00:00, 5.6, 20.4, 0.1
2019-08-31 00:00:00, 8.8, 14.4, 0.0
2019-09-01 00:00:00, 7.5, 20.5, 0.0
2019-09-02 00:00:00, 7.1, 20.0, 0.1
2019-09-03 00:00:00, 8.3, 19.1, 0.1
2019-09-04 00:00:00, 6.2, 13.6, 0.1
2019-09-05 00:00:00, 4.0, 16.9, 0.1
2019-09-06 00:00:00, 7.5, 16.6, 0.2
2019-09-07 00:00:00, 8.7, 15.2, 6.0
2019-09-08 00:00:00, 7.6, 9.8, 3.1
2019-09-09 00:00:00, 6.4, 8.5, 0.0
2019-09-10 00:00:00, 5.2, 11.2, 0.0
2019-09-11 00:00:00, 6.6, 10.8, 6.7
2019-09-12 00:00:00, 7.3, 11.2, 13.5
2019-09-13 00:00:00, 5.9, 8.9, 16.3
2019-09-14 00:00:00, 3.9, 8.1, 5.5
2019-09-15 00:00:00, 2.6, 8.9, 2.0
2019-09-16 00:00:00, 2.1, 7.5, 1.8
2019-09-17 00:00:00, 4.1, 8.0, 7.9
2019-09-18 00:00:00, 1.9, 13.9, 0.0
2019-09-19 00:00:00, 6.7, 10.4, 0.8
2019-09-20 00:00:00, 4.1, 10.7, 0.0
2019-09-21 00:00:00, 7.2, 9.8, 7.6
2019-09-22 00:00:00, 1.9, 8.1, 0.4
2019-09-23 00:00:00, 1.3, 8.7, 7.7
2019-09-24 00:00:00, 3.5, 8.2, 3.6
2019-09-25 00:00:00, 2.1, 5.0, 8.4
2019-09-26 00:00:00, -0.7, 5.7, 0.4
2019-09-27 00:00:00, -1.8, 3.5, 1.5
2019-09-28 00:00:00, -3.1, 5.1, 0.0
2019-09-29 00:00:00, -3.4, 5.8, 0.0
2019-09-30 00:00:00, -3.8, 10.5, 0.5
2019-10-01 00:00:00, 3.6, 8.1, 0.0
2019-10-02 00:00:00, 0.6, 4.7, 10.4
2019-10-03 00:00:00, 1.1, 3.9, 7.2
2019-10-04 00:00:00, 0.6, 4.6, 1.0
2019-10-05 00:00:00, -1.0, 7.0, 0.0
2019-10-06 00:00:00, 1.4, 5.3, 13.7
2019-10-07 00:00:00, -3.0, 5.4, 12.6
2019-10-08 00:00:00, -7.0, 0.0, 1.9
2019-10-09 00:00:00, -9.0, 5.2, 0.2
2019-10-10 00:00:00, -2.5, 7.8, 0.0
2019-10-11 00:00:00, -0.9, 6.5, 4.8
2019-10-12 00:00:00, -1.6, 5.3, 2.0
2019-10-13 00:00:00, -2.8, 5.0, 0.5
2019-10-14 00:00:00, -4.1, 0.0, 9.1
2019-10-15 00:00:00, -0.6, 3.1, 35.0
2019-10-16 00:00:00, 0.7, 4.2, 10.0
2019-10-17 00:00:00, -0.6, 2.5, 6.3
2019-10-18 00:00:00, -1.5, 1.8, 16.1
2019-10-19 00:00:00, -1.7, 3.5, 1.7
