station_observations
time, tasmin, tasmax, pcp
2019-01-01 00:00:00, -3.5, 1.8, 4.2
2019-01-02 00:00:00, -1.8, 0.7, 10.8
2019-01-03 00:00:00, -3.6, 0.3, 7.4
2019-01-04 00:00:00, -5.1, -1.1, 5.5
2019-01-05 00:00:00, -4.8, -0.1, 6.3
2019-01-06 00:00:00, -9.7, -1.4, 7.4
2019-01-07 00:00:00, -13.7, -3.9, 0.0
2019-01-08 00:00:00, -14.6, -9.7, 2.3
2019-01-09 00:00:00, -11.8, -8.0, 9.4
2019-01-10 00:00:00, -9.3, 5.0, 9.1
2019-01-11 00:00:00, 0.0, 2.0, 11.1
2019-01-12 00:00:00, -0.3, 1.3, 4.8
2019-01-13 00:00:00, -0.5, 2.5, 4.2
2019-01-14 00:00:00, -4.7, 8.0, 2.4
2019-01-15 00:00:00, -7.9, -4.3, 1.2
2019-01-16 00:00:00, -10.1, -7.8, 0.8
2019-01-17 00:00:00, -11.3, -9.1, 4.4
2019-01-18 00:00:00, -11.4, -2.2, 3.9
2019-01-19 00:00:00, -7.0, -2.1, 10.4
2019-01-20 00:00:00, -7.1, -1.5, 1.7
2019-01-21 00:00:00, -8.4, 1.4, 0.7
2019-01-22 00:00:00, -6.1, 2.2, 4.6
2019-01-23 00:00:00, -6.7, 4.1, 0.0
2019-01-24 00:00:00, -3.9, 4.9, 1.1
2019-01-25 00:00:00, -1.7, 2.6, 0.1
2019-01-26 00:00:00, 0.4, 6.2, 0.7
2019-01-27 00:00:00, -7.0, 3.1, 0.0
2019-01-28 00:00:00, -8.9, 2.1, 3.3
2019-01-29 00:00:00, -10.6, 7.6, 4.1
2019-01-30 00:00:00, -0.6, 1.8, 11.0
2019-01-31 00:00:00, -1.2, 1.0, 22.5
2019-02-01 00:00:00, -10.3, -0.3, 5.0
2019-02-02 00:00:00, -28.2, -9.2, 1.9
2019-02-03 00:00:00, -30.1, -24.0, 3.1
2019-02-04 00:00:00, -25.8, -17.2, 0.1
2019-02-05 00:00:00, -21.9, -7.0, 0.0
2019-02-06 00:00:00, -15.5, -2.5, 0.0
2019-02-07 00:00:00, -6.5, 1.9, 0.0
2019-02-08 00:00:00, -22.2, -6.2, 0.0
2019-02-09 00:00:00, -24.4, -16.4, 0.0
2019-02-10 00:00:00, -20.7, -13.5, 0.8
2019-02-11 00:00:00, -16.1, -12.6, 0.0
2019-02-12 00:00:00, -21.2, -13.7, 0.0
2019-02-13 00:00:00, -23.4, -10.8, 0.0
2019-02-14 00:00:00, -18.1, -11.8, 0.0
2019-02-15 00:00:00, -16.0, -11.8, 0.0
2019-02-16 00:00:00, -16.7, -12.4, 0.0
2019-02-17 00:00:00, -19.7, -7.3, 0.0
2019-02-18 00:00:00, -18.1, 1.0, 0.0
2019-02-19 00:00:00, -7.1, -1.2, 0.8
2019-02-20 00:00:00, -9.9, -2.7, 0.0
2019-02-21 00:00:00, -14.0, -2.5, 0.0
2019-02-22 00:00:00, -9.0, 0.2, 0.9
2019-02-23 00:00:00, -16.5, -6.5, 0.0
2019-02-24 00:00:00, -20.4, -8.0, 0.0
2019-02-25 00:00:00, -22.6, -11.3, 0.3
2019-02-26 00:00:00, -15.1, -5.1, 0.0
2019-02-27 00:00:00, -14.8, -5.6, 0.3
2019-02-28 00:00:00, -12.4, 0.6, 0.0
2019-03-01 00:00:00, -14.5, -6.7, 0.0
2019-03-02 00:00:00, -23.6, -12.9, 0.0
2019-03-03 00:00:00, -23.0, -11.1, 0.0
2019-03-04 00:00:00, -18.2, -5.9, 0.0
2019-03-05 00:00:00, -16.3, -4.7, 1.4
2019-03-06 00:00:00, -12.9, -8.5, 3.7
2019-03-07 00:00:00, -16.3, -0.2, 0.0
2019-03-08 00:00:00, -12.0, 0.3, 0.0
2019-03-09 00:00:00, -12.5, 1.0, 0.0
2019-03-10 00:00:00, -10.7, -0.9, 0.3
2019-03-11 00:00:00, -6.2, -1.1, 8.3
2019-03-12 00:00:00, -8.3, 1.4, 0.0
2019-03-13 00:00:00, -10.7, 1.5, 0.0
2019-03-14 00:00:00, -5.4, 1.8, 3.5
2019-03-15 00:00:00, -6.9, 1.6, 0.0
2019-03-16 00:00:00, -4.6, 5.0, 4.6
2019-03-17 00:00:00, -3.1, 9.7, 0.0
2019-03-18 00:00:00, -1.9, 14.7, 3.4
2019-03-19 00:00:00, -1.5, 13.7, 5.4
2019-03-20 00:00:00, 0.5, 15.6, 0.6
2019-03-21 00:00:00, 0.6, 15.3, 6.5
