station_observations
time, tasmin, tasmax, pcp
2019-01-01 00:00:00, -0.2, 4.3, 0.0
2019-01-02 00:00:00, 0.3, 4.3, 0.0
2019-01-03 00:00:00, -2.2, 0.4, 0.0
2019-01-04 00:00:00, -2.7, -1.6, 0.0
2019-01-05 00:00:00, -3.0, -1.1, 0.0
2019-01-06 00:00:00, -5.6, 0.1, 108.0
2019-01-07 00:00:00, -10.4, -5.3, 68.7
2019-01-08 00:00:00, -12.6, -6.5, 7.5
2019-01-09 00:00:00, -9.0, -6.7, 21.7
2019-01-10 00:00:00, -6.2, 2.3, 17.2
2019-01-11 00:00:00, 1.1, 2.0, 15.6
2019-01-12 00:00:00, 0.6, 2.5, -0.5
2019-01-13 00:00:00, 1.0, 1.9, -0.4
2019-01-14 00:00:00, -0.2, 3.0, 22.6
2019-01-15 00:00:00, -4.3, -0.3, 67.7
2019-01-16 00:00:00, -6.2, -3.3, 0.7
2019-01-17 00:00:00, -8.1, -7.3, 11.1
2019-01-18 00:00:00, -8.0, -3.8, 7.9
2019-01-19 00:00:00, -4.1, -0.6, 12.4
2019-01-20 00:00:00, -2.7, 0.7, 11.6
2019-01-21 00:00:00, -3.9, -1.5, 13.9
2019-01-22 00:00:00, -2.7, 1.8, 7.8
2019-01-23 00:00:00, -4.4, 6.1, 9.6
2019-01-24 00:00:00, -2.0, 3.8, 6.8
2019-01-25 00:00:00, 0.3, 3.7, 13.8
2019-01-26 00:00:00, 1.4, 3.8, 17.4
2019-01-27 00:00:00, -3.6, 2.9, 0.5
2019-01-28 00:00:00, -6.5, 5.1, 0.0
2019-01-29 00:00:00, -8.0, 4.8, 0.0
2019-01-30 00:00:00, 0.1, 2.4, 7.4
2019-01-31 00:00:00, 0.2, 2.1, 8.9
2019-02-01 00:00:00, -8.2, 1.7, 8.0
2019-02-02 00:00:00, -21.8, -9.8, 0.9
2019-02-03 00:00:00, -22.4, -19.4, 3.2
2019-02-04 00:00:00, -18.6, -10.8, 0.0
2019-02-05 00:00:00, -17.4, -7.2, 0.0
2019-02-06 00:00:00, -12.8, -1.6, 0.3
2019-02-07 00:00:00, -5.5, 2.2, 1.5
2019-02-08 00:00:00, -15.7, -6.9, 0.1
2019-02-09 00:00:00, -16.0, -11.0, 0.1
2019-02-10 00:00:00, -15.8, -8.4, 1.3
2019-02-11 00:00:00, -12.7, -10.6, 0.2
2019-02-12 00:00:00, -15.2, -11.3, 0.3
2019-02-13 00:00:00, -17.5, -10.4, 0.0
2019-02-14 00:00:00, -11.9, -7.7, 0.0
2019-02-15 00:00:00, -11.1, -10.0, 1.9
2019-02-16 00:00:00, -12.6, -8.3, 0.8
2019-02-17 00:00:00, -14.3, -8.0, 0.0
2019-02-18 00:00:00, -14.4, 2.1, 0.0
2019-02-19 00:00:00, -4.7, 1.9, 3.7
2019-02-20 00:00:00, -8.8, -0.8, 0.0
2019-02-21 00:00:00, -9.9, -1.6, 1.1
2019-02-22 00:00:00, -6.6, 1.0, 6.5
2019-02-23 00:00:00, -11.6, -4.5, 1.0
2019-02-24 00:00:00, -13.3, -5.9, 0.0
2019-02-25 00:00:00, -23.0, -7.8, 0.0
2019-02-26 00:00:00, -9.1, -2.1, 0.0
2019-02-27 00:00:00, -10.3, 0.9, 0.1
2019-02-28 00:00:00, -9.6, 3.6, 0.0
2019-03-01 00:00:00, -14.2, -3.7, 0.6
2019-03-02 00:00:00, -15.7, -10.1, 0.0
2019-03-03 00:00:00, -16.0, -6.4, 0.0
2019-03-04 00:00:00, -19.4, -1.9, 0.1
2019-03-05 00:00:00, -18.1, -0.7, 0.1
2019-03-06 00:00:00, -9.8, -2.6, 0.0
2019-03-07 00:00:00, -17.1, -0.2, 0.0
2019-03-08 00:00:00, -13.7, -0.5, 0.0
2019-03-09 00:00:00, -16.2, -0.2, 0.0
2019-03-10 00:00:00, -11.0, -0.6, 2.2
2019-03-11 00:00:00, -2.7, 1.3, 15.2
2019-03-12 00:00:00, -4.2, 1.4, 0.2
2019-03-13 00:00:00, -3.9, 3.2, 0.0
2019-03-14 00:00:00, -2.4, 1.2, 10.5
2019-03-15 00:00:00, -4.6, 4.0, 0.4
2019-03-16 00:00:00, -2.9, 4.1, 3.6
2019-03-17 00:00:00, -1.5, 10.9, 0.0
2019-03-18 00:00:00, -4.1, 12.8, 0.0
2019-03-19 00:00:00, -6.7, 13.4, 0.1
2019-03-20 00:00:00, -5.4, 16.1, 0.1
2019-03-21 00:00:00, -5.1, 14.6, 0.0
2019-03-22 00:00:00, -2.0, 10.6, 0.3
2019-03-23 00:00:00, -2.6, 8.2, 0.5
2019-03-24 00:00:00, -6.3, 9.8, 0.0
2019-03-25 00:00:00, -5.3, 10.7, 0.0
2019-03-26 00:00:00, -4.5, 6.8, 0.0
2019-03-27 00:00:00, -4.4, 8.6, 0.0
2019-03-28 00:00:00, -3.9, 11.5, 0.1
2019-03-29 00:00:00, -5.5, 10.9, 0.0
2019-03-30 00:00:00, -4.8, 9.2, 0.0
2019-03-31 00:00:00, -5.3, 11.8, 0.1
2019-04-01 00:00:00, -5.9, 12.4, 0.0
2019-04-02 00:00:00, -5.1, 14.1, 0.0
2019-04-03 00:00:00, -2.6, 9.0, 0.0
2019-04-04 00:00:00, 0.3, 6.6, 0.3
2019-04-05 00:00:00, -1.2, 9.1, 4.6
2019-04-06 00:00:00, -0.1, 6.2, 3.9
2019-04-07 00:00:00, 0.2, 4.1, 5.8
2019-04-08 00:00:00, -2.0, 8.2, 0.0
2019-04-09 00:00:00, -2.9, 6.0, 1.2
2019-04-10 00:00:00, -0.8, 3.6, 4.3
2019-04-11 00:00:00, -2.9, 9.4, 0.1
2019-04-12 00:00:00, -2.7, 7.4, 0.0
2019-04-13 00:00:00, 0.1, 3.2, 14.1
2019-04-14 00:00:00, -1.4, 4.5, 2.5
2019-04-15 00:00:00, -4.0, 6.2, 0.0
2019-04-16 00:00:00, 0.0, 4.6, 10.9
2019-04-17 00:00:00, 0.4, 5.0, 7.4
2019-04-18 00:00:00, 0.3, 5.9, 14.8
2019-04-19 00:00:00, -0.6, 5.8, 0.8
2019-04-20 00:00:00, -5.4, 10.7, 0.1
