station_observations
time, tasmin, tasmax, pcp
2019-01-01 00:00:00, -4.2, 0.9, 2.2
2019-01-02 00:00:00, -2.9, 0.8, 3.7
2019-01-03 00:00:00, -6.5, -3.1, 7.5
2019-01-04 00:00:00, -7.9, -2.3, 2.7
2019-01-05 00:00:00, -7.0, -2.1, 1.6
2019-01-06 00:00:00, -8.7, -3.5, 5.3
2019-01-07 00:00:00, -14.0, -9.7, 1.4
2019-01-08 00:00:00, -13.9, -9.4, 0.7
2019-01-09 00:00:00, -13.6, -7.6, 8.4
2019-01-10 00:00:00, -8.6, 1.1, 2.0
2019-01-11 00:00:00, -1.4, 2.6, 0.0
2019-01-12 00:00:00, -0.1, 3.6, 0.0
2019-01-13 00:00:00, -3.2, 1.7, 0.0
2019-01-14 00:00:00, -2.7, 4.4, 0.4
2019-01-15 00:00:00, -12.9, -0.2, 2.8
2019-01-16 00:00:00, -13.3, -9.2, 0.5
2019-01-17 00:00:00, -13.0, -10.8, 0.0
2019-01-18 00:00:00, -13.7, -0.5, 0.8
2019-01-19 00:00:00, -6.9, -2.3, 12.5
2019-01-20 00:00:00, -6.4, -3.5, 0.5
2019-01-21 00:00:00, -7.4, -2.2, 0.0
2019-01-22 00:00:00, -6.2, -1.2, 1.2
2019-01-23 00:00:00, -9.4, 1.8, 0.5
2019-01-24 00:00:00, -2.2, 1.8, 0.0
2019-01-25 00:00:00, -2.2, 1.8, 0.4
2019-01-26 00:00:00, -0.5, 1.6, 0.3
2019-01-27 00:00:00, -9.5, -0.5, 0.1
2019-01-28 00:00:00, -11.4, -0.8, 0.0
2019-01-29 00:00:00, -12.6, 4.7, 2.7
2019-01-30 00:00:00, -2.4, 1.3, 5.3
2019-01-31 00:00:00, -1.7, 1.1, 4.8
2019-02-01 00:00:00, -19.7, -1.8, 6.3
2019-02-02 00:00:00, -29.8, -20.1, 3.0
2019-02-03 00:00:00, -31.2, -24.0, 0.0
2019-02-04 00:00:00, -27.7, -12.4, 0.0
2019-02-05 00:00:00, -22.2, -8.8, 0.0
2019-02-06 00:00:00, -18.0, 0.8, 0.0
2019-02-07 00:00:00, -7.8, -1.8, 0.7
2019-02-08 00:00:00, -24.4, -8.4, 2.0
2019-02-09 00:00:00, -27.3, -14.1, 2.7
2019-02-10 00:00:00, -20.4, -12.4, 9.9
2019-02-11 00:00:00, -17.5, -14.7, 1.3
2019-02-12 00:00:00, -23.9, -16.5, 0.4
2019-02-13 00:00:00, -24.5, -4.5, 1.9
2019-02-14 00:00:00, -17.4, -12.3, 1.3
2019-02-15 00:00:00, -17.7, -14.2, 0.0
2019-02-16 00:00:00, -18.7, -13.0, 0.0
2019-02-17 00:00:00, -21.1, -10.0, 0.0
2019-02-18 00:00:00, -19.5, -0.1, 0.2
2019-02-19 00:00:00, -7.7, -1.1, 8.1
2019-02-20 00:00:00, -15.4, -5.6, 2.2
2019-02-21 00:00:00, -18.3, -5.5, 2.0
2019-02-22 00:00:00, -9.1, -1.1, 7.2
2019-02-23 00:00:00, -18.5, -10.8, 0.6
2019-02-24 00:00:00, -24.0, -10.4, 0.7
2019-02-25 00:00:00, -24.9, -9.6, 1.2
2019-02-26 00:00:00, -18.1, -5.8, 1.2
2019-02-27 00:00:00, -17.5, -5.2, 1.5
2019-02-28 00:00:00, -15.3, -1.2, 2.9
2019-03-01 00:00:00, -19.7, -11.6, 0.0
2019-03-02 00:00:00, -25.9, -16.8, 0.0
2019-03-03 00:00:00, -27.1, -11.9, 0.1
2019-03-04 00:00:00, -19.6, -7.6, 0.8
2019-03-05 00:00:00, -17.7, -7.7, 6.6
2019-03-06 00:00:00, -18.1, -9.0, 8.2
2019-03-07 00:00:00, -15.4, -3.2, 1.2
2019-03-08 00:00:00, -13.8, -0.3, 0.0
2019-03-09 00:00:00, -17.4, 1.1, 0.0
2019-03-10 00:00:00, -14.7, -2.4, 0.0
2019-03-11 00:00:00, -6.7, -0.1, 8.2
2019-03-12 00:00:00, -7.9, 0.5, 3.0
2019-03-13 00:00:00, -9.9, 1.5, 0.0
2019-03-14 00:00:00, -6.9, 1.0, 0.0
2019-03-15 00:00:00, -7.6, 0.5, 0.0
2019-03-16 00:00:00, -7.2, 5.0, 0.1
2019-03-17 00:00:00, -2.6, 9.1, 0.0
2019-03-18 00:00:00, -3.9, 13.9, 0.4
2019-03-19 00:00:00, -1.2, 13.6, 2.8
2019-03-20 00:00:00, -3.1, 15.8, 3.2
2019-03-21 00:00:00, -1.6, 15.4, 2.6
2019-03-22 00:00:00, -0.5, 10.1, 3.2
2019-03-23 00:00:00, -4.2, 6.6, 1.1
2019-03-24 00:00:00, -6.7, 5.0, 0.0
2019-03-25 00:00:00, -6.7, 7.0, 2.0
