wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
76.0, 91.0, 2.9,0.0, -6.0,1.7, -4.8,-4.7, 126.0, 0.0, 0.2,92.0,2020-12-02 00:00:00, None,49,,,,,,,,,,,,
121.0, 92.0, 1.7,0.0, -5.8,3.7, -4.7,-5.2, 76.0, 0.0, 0.2,93.0,2020-12-02 01:00:00, None,49,,,,,,,,,,,,
61.0, 93.0, 3.7,0.0, -6.2,1.9, -5.2,-5.5, 121.0, 0.0, 0.2,93.0,2020-12-02 02:00:00, None,49,,,,,,,,,,,,
154.0, 93.0, 1.9,0.0, -6.5,3.1, -5.5,-5.6, 61.0, 0.0, 0.2,92.0,2020-12-02 03:00:00, None,49,,,,,,,,,,,,
78.0, 92.0, 3.1,0.0, -6.7,2.9, -5.6,-6.0, 154.0, 0.0, 0.2,93.0,2020-12-02 04:00:00, None,49,,,,,,,,,,,,
129.0, 93.0, 2.9,0.0, -6.9,2.6, -6.0,-5.9, 78.0, 0.0, 0.2,93.0,2020-12-02 05:00:00, None,49,,,,,,,,,,,,
89.0, 93.0, 2.6,0.0, -6.8,3.4, -5.9,-6.0, 129.0, 0.0, 0.2,93.0,2020-12-02 06:00:00, None,49,,,,,,,,,,,,
127.0, 93.0, 3.4,0.0, -6.9,3.7, -6.0,-5.4, 89.0, 0.0, 0.2,92.0,2020-12-02 07:00:00, None,49,,,,,,,,,,,,
130.0, 92.0, 3.7,0.0, -6.5,3.7, -5.4,-4.4, 127.0, 0.0, 0.2,91.0,2020-12-02 08:00:00, None,49,,,,,,,,,,,,
130.0, 91.0, 3.7,0.0, -5.6,5.1, -4.4,-3.9, 130.0, 0.0, 0.2,90.0,2020-12-02 09:00:00, None,49,,,,,,,,,,,,
146.0, 90.0, 5.1,0.0, -5.3,6.3, -3.9,-1.6, 130.0, 0.0, 0.2,82.0,2020-12-02 10:00:00, None,49,,,,,,,,,,,,
156.0, 82.0, 6.3,0.0, -4.3,3.3, -1.6,0.8, 146.0, 0.0, 0.0,68.0,2020-12-02 11:00:00, None,49,,,,,,,,,,,,
205.0, 68.0, 3.3,0.0, -4.4,3.4, 0.8,1.7, 156.0, 0.0, 0.0,70.0,2020-12-02 12:00:00, None,49,,,,,,,,,,,,
216.0, 70.0, 3.4,0.0, -3.2,3.6, 1.7,2.8, 205.0, 0.0, 0.0,66.0,2020-12-02 13:00:00, None,49,,,,,,,,,,,,
85.0, 66.0, 3.6,0.0, -2.9,4.0, 2.8,0.4, 216.0, 0.0, 0.0,78.0,2020-12-02 14:00:00, None,49,,,,,,,,,,,,
85.0, 78.0, 4.0,0.0, -3.0,3.6, 0.4,-2.4, 85.0, 0.0, 0.0,88.0,2020-12-02 15:00:00, None,49,,,,,,,,,,,,
99.0, None, None,0.0, None,4.3, None,-3.0, None, None, None,89.0,2020-12-02 16:00:00, None,49,,,,,,,,,,,,
127.0, 89.0, 4.3,0.0, -4.6,4.6, -3.0,-3.6, 99.0, 0.0, 0.0,91.0,2020-12-02 17:00:00, None,49,,,,,,,,,,,,
84.0, 91.0, 4.6,0.0, -4.9,2.9, -3.6,-3.9, 127.0, 0.0, 0.0,93.0,2020-12-02 18:00:00, None,49,,,,,,,,,,,,
84.0, 93.0, 2.9,0.0, -4.9,2.6, -3.9,-4.2, 84.0, 0.0, 0.0,93.0,2020-12-02 19:00:00, None,49,,,,,,,,,,,,
24.0, 93.0, 2.6,0.0, -5.2,2.1, -4.2,-4.3, 84.0, 0.0, 0.0,94.0,2020-12-02 20:00:00, None,49,,,,,,,,,,,,
82.0, 94.0, 2.1,0.0, -5.1,3.6, -4.3,-4.7, 24.0, 0.0, 0.0,94.0,2020-12-02 21:00:00, None,49,,,,,,,,,,,,
80.0, 94.0, 3.6,0.0, -5.5,4.5, -4.7,-5.0, 82.0, 0.0, 0.0,93.0,2020-12-02 22:00:00, None,49,,,,,,,,,,,,
152.0, 93.0, 4.5,0.0, -6.0,3.8, -5.0,-5.1, 80.0, 0.0, 0.0,94.0,2020-12-02 23:00:00, None,49,,,,,,,,,,,,
67.0, None, None,0.0, None,2.2, None,-5.2, None, None, None,94.0,2020-12-03 00:00:00, None,49,,,,,,,,,,,,
117.0, 94.0, 2.2,0.0, -6.0,3.4, -5.2,-5.5, 67.0, 0.0, 0.0,94.0,2020-12-03 01:00:00, None,49,,,,,,,,,,,,
76.0, 94.0, 3.4,0.0, -6.3,3.8, -5.5,-5.8, 117.0, 0.0, 0.0,94.0,2020-12-03 02:00:00, None,49,,,,,,,,,,,,
88.0, 94.0, 3.8,0.0, -6.6,2.2, -5.8,-5.9, 76.0, 0.0, 0.0,93.0,2020-12-03 03:00:00, None,49,,,,,,,,,,,,
123.0, 93.0, 2.2,0.0, -6.8,3.6, -5.9,-5.8, 88.0, 0.0, 0.0,93.0,2020-12-03 04:00:00, None,49,,,,,,,,,,,,
127.0, 93.0, 3.6,0.0, -6.7,1.7, -5.8,-6.0, 123.0, 0.0, 0.0,93.0,2020-12-03 05:00:00, None,49,,,,,,,,,,,,
79.0, 93.0, 1.7,0.0, -6.9,3.0, -6.0,-5.9, 127.0, 0.0, 0.0,93.0,2020-12-03 06:00:00, None,49,,,,,,,,,,,,
118.0, 93.0, 3.0,0.0, -6.8,3.7, -5.9,-6.0, 79.0, 0.0, 0.0,93.0,2020-12-03 07:00:00, None,49,,,,,,,,,,,,
129.0, 93.0, 3.7,0.0, -6.9,5.8, -6.0,-5.0, 118.0, 0.0, 0.0,94.0,2020-12-03 08:00:00, None,49,,,,,,,,,,,,
128.0, 94.0, 5.8,0.0, -5.8,2.8, -5.0,-4.0, 129.0, 0.0, 0.0,95.0,2020-12-03 09:00:00, None,49,,,,,,,,,,,,
