WDIR_VECT,time,week_of_year
24.0,2022-04-02 00:00:00,14
13.7,2022-04-02 01:00:00,14
17.0,2022-04-02 02:00:00,14
3.9,2022-04-02 03:00:00,14
0.2,2022-04-02 04:00:00,14
333.8,2022-04-02 05:00:00,14
38.4,2022-04-02 06:00:00,14
26.1,2022-04-02 07:00:00,14
258.9,2022-04-02 08:00:00,14
267.2,2022-04-02 09:00:00,14
282.2,2022-04-02 10:00:00,14
258.3,2022-04-02 11:00:00,14
144.8,2022-04-02 12:00:00,14
124.2,2022-04-02 13:00:00,14
175.0,2022-04-02 14:00:00,14
177.1,2022-04-02 15:00:00,14
1.1,2022-04-02 16:00:00,14
15.6,2022-04-02 17:00:00,14
36.1,2022-04-02 18:00:00,14
49.8,2022-04-02 19:00:00,14
49.7,2022-04-02 20:00:00,14
43.9,2022-04-02 21:00:00,14
24.3,2022-04-02 22:00:00,14
51.6,2022-04-02 23:00:00,14
48.7,2022-04-03 00:00:00,14
10.3,2022-04-03 01:00:00,14
29.7,2022-04-03 02:00:00,14
75.4,2022-04-03 03:00:00,14
78.5,2022-04-03 04:00:00,14
68.7,2022-04-03 05:00:00,14
80.5,2022-04-03 06:00:00,14
94.4,2022-04-03 07:00:00,14
92.9,2022-04-03 08:00:00,14
89.0,2022-04-03 09:00:00,14
88.5,2022-04-03 10:00:00,14
83.3,2022-04-03 11:00:00,14
81.8,2022-04-03 12:00:00,14
116.1,2022-04-03 13:00:00,14
162.2,2022-04-03 14:00:00,14
169.2,2022-04-03 15:00:00,14
169.7,2022-04-03 16:00:00,14
176.5,2022-04-03 17:00:00,14
87.4,2022-04-03 18:00:00,14
27.5,2022-04-03 19:00:00,14
34.7,2022-04-03 20:00:00,14
67.3,2022-04-03 21:00:00,14
85.2,2022-04-03 22:00:00,14
100.5,2022-04-03 23:00:00,14
124.0,2022-04-04 00:00:00,14
140.8,2022-04-04 01:00:00,14
163.7,2022-04-04 02:00:00,14
168.2,2022-04-04 03:00:00,14
162.8,2022-04-04 04:00:00,14
95.3,2022-04-04 05:00:00,14
201.1,2022-04-04 06:00:00,14
218.1,2022-04-04 07:00:00,14
247.2,2022-04-04 08:00:00,14
257.2,2022-04-04 09:00:00,14
225.2,2022-04-04 10:00:00,14
196.2,2022-04-04 11:00:00,14
187.8,2022-04-04 12:00:00,14
221.1,2022-04-04 13:00:00,14
222.8,2022-04-04 14:00:00,14
229.2,2022-04-04 15:00:00,14
234.7,2022-04-04 16:00:00,14
217.7,2022-04-04 17:00:00,14
207.0,2022-04-04 18:00:00,14
195.2,2022-04-04 19:00:00,14
198.9,2022-04-04 20:00:00,14
218.4,2022-04-04 21:00:00,14
213.8,2022-04-04 22:00:00,14
202.4,2022-04-04 23:00:00,14
214.8,2022-04-05 00:00:00,14
187.8,2022-04-05 01:00:00,14
185.1,2022-04-05 02:00:00,14
190.2,2022-04-05 03:00:00,14
17.9,2022-04-05 04:00:00,14
18.4,2022-04-05 05:00:00,14
30.7,2022-04-05 06:00:00,14
4.6,2022-04-05 07:00:00,14
4.0,2022-04-05 08:00:00,14
240.5,2022-04-05 09:00:00,14
255.6,2022-04-05 10:00:00,14
263.1,2022-04-05 11:00:00,14
261.5,2022-04-05 12:00:00,14
261.2,2022-04-05 13:00:00,14
260.9,2022-04-05 14:00:00,14
258.5,2022-04-05 15:00:00,14
254.6,2022-04-05 16:00:00,14
257.3,2022-04-05 17:00:00,14
261.5,2022-04-05 18:00:00,14
280.3,2022-04-05 19:00:00,14
358.9,2022-04-05 20:00:00,14
26.2,2022-04-05 21:00:00,14
34.7,2022-04-05 22:00:00,14
42.0,2022-04-05 23:00:00,14
27.1,2022-04-06 00:00:00,14
40.9,2022-04-06 01:00:00,14
26.6,2022-04-06 02:00:00,14
36.9,2022-04-06 03:00:00,14
21.7,2022-04-06 04:00:00,14
25.0,2022-04-06 05:00:00,14
34.6,2022-04-06 06:00:00,14
22.8,2022-04-06 07:00:00,14
94.7,2022-04-06 08:00:00,14
101.1,2022-04-06 09:00:00,14
117.0,2022-04-06 10:00:00,14
124.8,2022-04-06 11:00:00,14
218.5,2022-04-06 12:00:00,14
212.2,2022-04-06 13:00:00,14
244.1,2022-04-06 14:00:00,14
251.8,2022-04-06 15:00:00,14
231.1,2022-04-06 16:00:00,14
239.3,2022-04-06 17:00:00,14
225.8,2022-04-06 18:00:00,14
30.9,2022-04-06 19:00:00,14
50.7,2022-04-06 20:00:00,14
54.8,2022-04-06 21:00:00,14
46.2,2022-04-06 22:00:00,14
8.4,2022-04-06 23:00:00,14
62.8,2022-04-07 00:00:00,14
344.6,2022-04-07 01:00:00,14
19.9,2022-04-07 02:00:00,14
33.7,2022-04-07 03:00:00,14
29.7,2022-04-07 04:00:00,14
47.1,2022-04-07 05:00:00,14
