WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
356.2, None, None, None,72.5, None,2022-04-02 00:00:00, None,14
266.6, None, None, None,71.7, None,2022-04-02 01:00:00, None,14
203.2, None, None, None,78.9, None,2022-04-02 02:00:00, None,14
249.1, None, None, None,81.8, None,2022-04-02 03:00:00, None,14
263.0, None, None, None,82.4, None,2022-04-02 04:00:00, None,14
213.5, None, None, None,85.4, None,2022-04-02 05:00:00, None,14
247.4, None, None, None,89.2, None,2022-04-02 06:00:00, None,14
228.8, None, None, None,88.8, None,2022-04-02 07:00:00, None,14
229.2, None, None, None,90.8, None,2022-04-02 08:00:00, None,14
307.8, None, None, None,74.5, None,2022-04-02 09:00:00, None,14
269.6, None, None, None,61.4, None,2022-04-02 10:00:00, None,14
239.1, None, None, None,38.2, None,2022-04-02 11:00:00, None,14
272.0, None, None, None,28.8, None,2022-04-02 12:00:00, None,14
257.6, None, None, None,27.2, None,2022-04-02 13:00:00, None,14
262.8, None, None, None,25.5, None,2022-04-02 14:00:00, None,14
261.9, None, None, None,19.3, None,2022-04-02 15:00:00, None,14
261.1, None, None, None,19.1, None,2022-04-02 16:00:00, None,14
243.4, None, None, None,20.2, None,2022-04-02 17:00:00, None,14
250.7, None, None, None,22.6, None,2022-04-02 18:00:00, None,14
248.1, None, None, None,30.4, None,2022-04-02 19:00:00, None,14
278.1, None, None, None,34.7, None,2022-04-02 20:00:00, None,14
83.5, None, None, None,49.5, None,2022-04-02 21:00:00, None,14
224.9, None, None, None,55.6, None,2022-04-02 22:00:00, None,14
214.3, None, None, None,59.5, None,2022-04-02 23:00:00, None,14
252.1, None, None, None,65.6, None,2022-04-03 00:00:00, None,14
275.2, None, None, None,69.2, None,2022-04-03 01:00:00, None,14
219.8, None, None, None,80.3, None,2022-04-03 02:00:00, None,14
144.3, None, None, None,85.1, None,2022-04-03 03:00:00, None,14
258.4, None, None, None,88.9, None,2022-04-03 04:00:00, None,14
247.4, None, None, None,88.0, None,2022-04-03 05:00:00, None,14
169.0, None, None, None,88.3, None,2022-04-03 06:00:00, None,14
238.5, None, None, None,89.5, None,2022-04-03 07:00:00, None,14
255.8, None, None, None,81.0, None,2022-04-03 08:00:00, None,14
225.9, None, None, None,71.3, None,2022-04-03 09:00:00, None,14
274.9, None, None, None,67.8, None,2022-04-03 10:00:00, None,14
250.8, None, None, None,66.5, None,2022-04-03 11:00:00, None,14
117.7, None, None, None,84.1, None,2022-04-03 12:00:00, None,14
104.9, None, None, None,74.9, None,2022-04-03 13:00:00, None,14
79.4, None, None, None,58.9, None,2022-04-03 14:00:00, None,14
80.5, None, None, None,55.2, None,2022-04-03 15:00:00, None,14
74.2, None, None, None,49.7, None,2022-04-03 16:00:00, None,14
72.0, None, None, None,48.2, None,2022-04-03 17:00:00, None,14
69.9, None, None, None,51.5, None,2022-04-03 18:00:00, None,14
79.0, None, None, None,50.0, None,2022-04-03 19:00:00, None,14
66.9, None, None, None,53.0, None,2022-04-03 20:00:00, None,14
72.9, None, None, None,52.1, None,2022-04-03 21:00:00, None,14
85.1, None, None, None,46.7, None,2022-04-03 22:00:00, None,14
78.3, None, None, None,45.9, None,2022-04-03 23:00:00, None,14
94.3, None, None, None,51.6, None,2022-04-04 00:00:00, None,14
