pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 718.0, 18.0, None, None, None,2019-10-15 00:00:00,-2.7, None, None, None,42
None, None, 719.0, 20.0, None, None, None,2019-10-15 01:00:00,-2.7, None, None, None,42
None, None, 716.0, 22.0, None, None, None,2019-10-15 02:00:00,-2.6, None, None, None,42
None, None, 716.0, 22.0, None, None, None,2019-10-15 03:00:00,-2.5, None, None, None,42
None, None, 717.0, 23.0, None, None, None,2019-10-15 04:00:00,-2.5, None, None, None,42
None, None, 718.0, 24.0, None, None, None,2019-10-15 05:00:00,-2.2, None, None, None,42
None, None, 718.0, 25.0, None, None, None,2019-10-15 06:00:00,-2.1, None, None, None,42
None, None, 718.0, 27.0, None, None, None,2019-10-15 07:00:00,-2.0, None, None, None,42
None, None, 718.0, 30.0, None, None, None,2019-10-15 08:00:00,-1.8, None, None, None,42
None, None, 719.0, 31.0, None, None, None,2019-10-15 09:00:00,-1.7, None, None, None,42
None, None, 718.0, 32.0, None, None, None,2019-10-15 10:00:00,-1.6, None, None, None,42
None, None, 718.0, 34.0, None, None, None,2019-10-15 11:00:00,-1.5, None, None, None,42
None, None, 719.0, 34.0, None, None, None,2019-10-15 12:00:00,-1.6, None, None, None,42
None, None, 719.0, 35.0, None, None, None,2019-10-15 13:00:00,-1.6, None, None, None,42
None, None, 718.0, 36.0, None, None, None,2019-10-15 14:00:00,-1.4, None, None, None,42
None, None, 719.0, 37.0, None, None, None,2019-10-15 15:00:00,-1.3, None, None, None,42
None, None, 719.0, 37.0, None, None, None,2019-10-15 16:00:00,-1.0, None, None, None,42
None, None, 719.0, 37.0, None, None, None,2019-10-15 17:00:00,-1.0, None, None, None,42
None, None, 719.0, 38.0, None, None, None,2019-10-15 18:00:00,-0.6, None, None, None,42
None, None, 719.0, 40.0, None, None, None,2019-10-15 19:00:00,-0.5, None, None, None,42
None, None, 718.0, 42.0, None, None, None,2019-10-15 20:00:00,-0.1, None, None, None,42
None, None, 719.0, 43.0, None, None, None,2019-10-15 21:00:00,-0.1, None, None, None,42
None, None, 719.0, 44.0, None, None, None,2019-10-15 22:00:00,-0.1, None, None, None,42
None, None, 719.0, 44.0, None, None, None,2019-10-15 23:00:00,-0.1, None, None, None,42
None, None, 719.0, 44.0, None, None, None,2019-10-16 00:00:00,-0.1, None, None, None,42
None, None, 719.0, 44.0, None, None, None,2019-10-16 01:00:00,-0.1, None, None, None,42
None, None, 720.0, 44.0, None, None, None,2019-10-16 02:00:00,-0.1, None, None, None,42
None, None, 721.0, 44.0, None, None, None,2019-10-16 03:00:00,-0.1, None, None, None,42
None, None, 721.0, 45.0, None, None, None,2019-10-16 04:00:00,-0.1, None, None, None,42
None, None, 722.0, 45.0, None, None, None,2019-10-16 05:00:00,-0.1, None, None, None,42
None, None, 723.0, 45.0, None, None, None,2019-10-16 06:00:00,0.0, None, None, None,42
None, None, 723.0, 45.0, None, None, None,2019-10-16 07:00:00,0.0, None, None, None,42
None, None, 723.0, 45.0, None, None, None,2019-10-16 08:00:00,0.2, None, None, None,42
None, None, 724.0, 45.0, None, None, None,2019-10-16 09:00:00,0.3, None, None, None,42
None, None, 724.0, 45.0, None, None, None,2019-10-16 10:00:00,0.3, None, None, None,42
None, None, 725.0, 45.0, None, None, None,2019-10-16 11:00:00,0.5, None, None, None,42
None, None, 725.0, 45.0, None, None, None,2019-10-16 12:00:00,0.4, None, None, None,42
None, None, 726.0, 46.0, None, None, None,2019-10-16 13:00:00,0.5, None, None, None,42
None, None, 727.0, 46.0, None, None, None,2019-10-16 14:00:00,0.6, None, None, None,42
None, None, 729.0, 47.0, None, None, None,2019-10-16 15:00:00,0.6, None, None, None,42
None, None, 731.0, 47.0, None, None, None,2019-10-16 16:00:00,0.7, None, None, None,42
None, None, 733.0, 48.0, None, None, None,2019-10-16 17:00:00,0.8, None, None, None,42
None, None, 734.0, 48.0, None, None, None,2019-10-16 18:00:00,1.0, None, None, None,42
None, None, 736.0, 48.0, None, None, None,2019-10-16 19:00:00,0.9, None, None, None,42
None, None, 739.0, 50.0, None, None, None,2019-10-16 20:00:00,0.6, None, None, None,42
None, None, 740.0, 50.0, None, None, None,2019-10-16 21:00:00,1.1, None, None, None,42
None, None, 741.0, 50.0, None, None, None,2019-10-16 22:00:00,1.5, None, None, None,42
None, None, 742.0, 50.0, None, None, None,2019-10-16 23:00:00,1.3, None, None, None,42
None, None, 744.0, 50.0, None, None, None,2019-10-17 00:00:00,1.5, None, None, None,42
None, None, 744.0, 49.0, None, None, None,2019-10-17 01:00:00,0.9, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 02:00:00,0.2, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 03:00:00,-0.3, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 04:00:00,-0.3, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 05:00:00,-0.4, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 06:00:00,-0.6, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 07:00:00,-0.3, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 08:00:00,-0.6, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 09:00:00,-0.6, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 10:00:00,-0.6, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 11:00:00,-0.8, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 12:00:00,-0.8, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 13:00:00,-0.9, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 14:00:00,-0.8, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 15:00:00,-0.8, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 16:00:00,-0.6, None, None, None,42
None, None, 745.0, 49.0, None, None, None,2019-10-17 17:00:00,-0.3, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 18:00:00,0.2, None, None, None,42
None, None, 746.0, 49.0, None, None, None,2019-10-17 19:00:00,0.5, None, None, None,42
None, None, 747.0, 50.0, None, None, None,2019-10-17 20:00:00,1.3, None, None, None,42
None, None, 749.0, 50.0, None, None, None,2019-10-17 21:00:00,1.7, None, None, None,42
None, None, 750.0, 50.0, None, None, None,2019-10-17 22:00:00,2.4, None, None, None,42
None, None, 752.0, 50.0, None, None, None,2019-10-17 23:00:00,2.3, None, None, None,42
None, None, 752.0, 50.0, None, None, None,2019-10-18 00:00:00,2.3, None, None, None,42
None, None, 753.0, 50.0, None, None, None,2019-10-18 01:00:00,1.3, None, None, None,42
None, None, 753.0, 50.0, None, None, None,2019-10-18 02:00:00,0.8, None, None, None,42
None, None, 754.0, 50.0, None, None, None,2019-10-18 03:00:00,0.2, None, None, None,42
None, None, 754.0, 50.0, None, None, None,2019-10-18 04:00:00,-0.1, None, None, None,42
None, None, 754.0, 50.0, None, None, None,2019-10-18 05:00:00,-0.1, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 06:00:00,-0.3, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 07:00:00,-0.8, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 08:00:00,-0.2, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 09:00:00,-0.3, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 10:00:00,-1.1, None, None, None,42
None, None, 754.0, 49.0, None, None, None,2019-10-18 11:00:00,-0.9, None, None, None,42
None, None, 753.0, 49.0, None, None, None,2019-10-18 12:00:00,-0.9, None, None, None,42
None, None, 753.0, 50.0, None, None, None,2019-10-18 13:00:00,-0.9, None, None, None,42
None, None, 754.0, 51.0, None, None, None,2019-10-18 14:00:00,-1.2, None, None, None,42
None, None, 754.0, 51.0, None, None, None,2019-10-18 15:00:00,-1.4, None, None, None,42
None, None, 754.0, 52.0, None, None, None,2019-10-18 16:00:00,-0.1, None, None, None,42
None, None, 755.0, 52.0, None, None, None,2019-10-18 17:00:00,-0.3, None, None, None,42
None, None, 755.0, 52.0, None, None, None,2019-10-18 18:00:00,-0.6, None, None, None,42
None, None, 755.0, 52.0, None, None, None,2019-10-18 19:00:00,0.3, None, None, None,42
None, None, 754.0, 53.0, None, None, None,2019-10-18 20:00:00,-0.1, None, None, None,42
None, None, 756.0, 52.0, None, None, None,2019-10-18 21:00:00,-0.3, None, None, None,42
None, None, 756.0, 53.0, None, None, None,2019-10-18 22:00:00,-0.4, None, None, None,42
None, None, 757.0, 53.0, None, None, None,2019-10-18 23:00:00,-1.7, None, None, None,42
None, None, 758.0, 53.0, None, None, None,2019-10-19 00:00:00,-1.4, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 01:00:00,-2.1, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 02:00:00,-2.8, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 03:00:00,-2.1, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 04:00:00,-2.8, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 05:00:00,-2.3, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 06:00:00,-2.5, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 07:00:00,-2.7, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 08:00:00,-2.9, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 09:00:00,-3.1, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 10:00:00,-3.7, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 11:00:00,-3.2, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 12:00:00,-3.7, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 13:00:00,-3.0, None, None, None,42
None, None, 759.0, 53.0, None, None, None,2019-10-19 14:00:00,-2.8, None, None, None,42
None, None, 758.0, 53.0, None, None, None,2019-10-19 15:00:00,-2.9, None, None, None,42
None, None, 751.0, 53.0, None, None, None,2019-10-19 16:00:00,-2.6, None, None, None,42
None, None, 756.0, 53.0, None, None, None,2019-10-19 17:00:00,-2.1, None, None, None,42
None, None, 757.0, 53.0, None, None, None,2019-10-19 18:00:00,-1.7, None, None, None,42
None, None, 757.0, 53.0, None, None, None,2019-10-19 19:00:00,-0.8, None, None, None,42
None, None, 758.0, 54.0, None, None, None,2019-10-19 20:00:00,0.4, None, None, None,42
None, None, 758.0, 54.0, None, None, None,2019-10-19 21:00:00,0.7, None, None, None,42
None, None, 760.0, 54.0, None, None, None,2019-10-19 22:00:00,0.2, None, None, None,42
None, None, 761.0, 54.0, None, None, None,2019-10-19 23:00:00,-0.2, None, None, None,42
None, None, 761.0, 54.0, None, None, None,2019-10-20 00:00:00,-0.4, None, None, None,42
None, None, 761.0, 54.0, None, None, None,2019-10-20 01:00:00,-1.4, None, None, None,42
None, None, 761.0, 54.0, None, None, None,2019-10-20 02:00:00,-2.1, None, None, None,42
None, None, 761.0, 54.0, None, None, None,2019-10-20 03:00:00,-2.1, None, None, None,42
