WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
134.5,2021-05-28 00:00:00, None,99.6,22
121.7,2021-05-28 01:00:00, None,100.0,22
130.6,2021-05-28 02:00:00, None,99.7,22
125.2,2021-05-28 03:00:00, None,99.9,22
123.6,2021-05-28 04:00:00, None,100.0,22
122.5,2021-05-28 05:00:00, None,100.0,22
163.3,2021-05-28 06:00:00, None,99.7,22
13.4,2021-05-28 07:00:00, None,100.0,22
306.0,2021-05-28 08:00:00, None,84.9,22
301.5,2021-05-28 09:00:00, None,83.4,22
302.5,2021-05-28 10:00:00, None,74.3,22
301.0,2021-05-28 11:00:00, None,71.7,22
305.4,2021-05-28 12:00:00, None,66.4,22
255.7,2021-05-28 13:00:00, None,44.8,22
266.2,2021-05-28 14:00:00, None,44.1,22
244.7,2021-05-28 15:00:00, None,49.0,22
196.6,2021-05-28 16:00:00, None,51.7,22
203.9,2021-05-28 17:00:00, None,49.9,22
248.2,2021-05-28 18:00:00, None,48.2,22
293.0,2021-05-28 19:00:00, None,46.9,22
232.7,2021-05-28 20:00:00, None,67.8,22
233.8,2021-05-28 21:00:00, None,81.8,22
202.9,2021-05-28 22:00:00, None,90.3,22
138.3,2021-05-28 23:00:00, None,100.0,22
140.7,2021-05-29 00:00:00, None,99.7,22
188.4,2021-05-29 01:00:00, None,99.9,22
141.6,2021-05-29 02:00:00, None,99.9,22
154.9,2021-05-29 03:00:00, None,99.7,22
138.5,2021-05-29 04:00:00, None,99.9,22
154.0,2021-05-29 05:00:00, None,99.7,22
24.6,2021-05-29 06:00:00, None,99.8,22
353.3,2021-05-29 07:00:00, None,100.0,22
337.1,2021-05-29 08:00:00, None,77.0,22
334.1,2021-05-29 09:00:00, None,71.9,22
342.4,2021-05-29 10:00:00, None,70.2,22
328.6,2021-05-29 11:00:00, None,65.8,22
326.6,2021-05-29 12:00:00, None,63.5,22
327.2,2021-05-29 13:00:00, None,58.3,22
316.9,2021-05-29 14:00:00, None,56.9,22
322.6,2021-05-29 15:00:00, None,53.1,22
304.5,2021-05-29 16:00:00, None,40.6,22
306.2,2021-05-29 17:00:00, None,45.5,22
338.2,2021-05-29 18:00:00, None,44.9,22
328.8,2021-05-29 19:00:00, None,52.0,22
328.2,2021-05-29 20:00:00, None,68.2,22
313.5,2021-05-29 21:00:00, None,80.7,22
327.6,2021-05-29 22:00:00, None,91.3,22
294.4,2021-05-29 23:00:00, None,88.6,22
128.3,2021-05-30 00:00:00, None,92.7,22
253.6,2021-05-30 01:00:00, None,99.7,22
70.7,2021-05-30 02:00:00, None,99.7,22
99.6,2021-05-30 03:00:00, None,98.1,22
144.7,2021-05-30 04:00:00, None,100.0,22
129.7,2021-05-30 05:00:00, None,94.6,22
289.8,2021-05-30 06:00:00, None,98.7,22
330.0,2021-05-30 07:00:00, None,84.4,22
322.9,2021-05-30 08:00:00, None,80.7,22
318.1,2021-05-30 09:00:00, None,69.9,22
321.9,2021-05-30 10:00:00, None,51.0,22
307.4,2021-05-30 11:00:00, None,61.9,22
296.4,2021-05-30 12:00:00, None,59.0,22
337.2,2021-05-30 13:00:00, None,67.5,22
317.3,2021-05-30 14:00:00, None,52.3,22
325.5,2021-05-30 15:00:00, None,40.4,22
327.3,2021-05-30 16:00:00, None,44.6,22
307.6,2021-05-30 17:00:00, None,52.7,22
334.8,2021-05-30 18:00:00, None,60.7,22
309.8,2021-05-30 19:00:00, None,68.2,22
297.3,2021-05-30 20:00:00, None,60.5,22
306.6,2021-05-30 21:00:00, None,85.2,22
293.6,2021-05-30 22:00:00, None,92.2,22
300.7,2021-05-30 23:00:00, None,97.1,22
320.2,2021-05-31 00:00:00, None,99.6,22
133.2,2021-05-31 01:00:00, None,99.7,22
2.6,2021-05-31 02:00:00, None,99.9,22
112.1,2021-05-31 03:00:00, None,99.7,22
320.9,2021-05-31 04:00:00, None,99.7,22
118.6,2021-05-31 05:00:00, None,99.6,22
301.8,2021-05-31 06:00:00, None,99.6,22
32.3,2021-05-31 07:00:00, None,90.1,22
339.9,2021-05-31 08:00:00, None,77.0,22
320.2,2021-05-31 09:00:00, None,65.2,22
330.9,2021-05-31 10:00:00, None,62.3,22
320.2,2021-05-31 11:00:00, None,56.6,22
326.5,2021-05-31 12:00:00, None,58.7,22
328.3,2021-05-31 13:00:00, None,53.0,22
314.3,2021-05-31 14:00:00, None,58.2,22
301.9,2021-05-31 15:00:00, None,55.2,22
293.7,2021-05-31 16:00:00, None,48.7,22
309.6,2021-05-31 17:00:00, None,52.7,22
304.2,2021-05-31 18:00:00, None,53.2,22
294.2,2021-05-31 19:00:00, None,55.5,22
318.5,2021-05-31 20:00:00, None,78.4,22
309.3,2021-05-31 21:00:00, None,96.7,22
287.2,2021-05-31 22:00:00, None,96.6,22
331.1,2021-05-31 23:00:00, None,100.0,22
297.3,2021-06-01 00:00:00, None,99.9,22
43.9,2021-06-01 01:00:00, None,99.7,22
324.5,2021-06-01 02:00:00, None,99.6,22
302.2,2021-06-01 03:00:00, None,99.7,22
12.0,2021-06-01 04:00:00, None,99.6,22
5.9,2021-06-01 05:00:00, None,99.7,22
5.1,2021-06-01 06:00:00, None,99.9,22
15.3,2021-06-01 07:00:00, None,95.2,22
313.1,2021-06-01 08:00:00, None,79.4,22
324.0,2021-06-01 09:00:00, None,63.9,22
341.0,2021-06-01 10:00:00, None,63.8,22
327.7,2021-06-01 11:00:00, None,52.3,22
326.6,2021-06-01 12:00:00, None,51.3,22
