WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
162.0, 3.3, 2.864, None,2018-11-26 00:00:00, 3.346,48
153.3, 3.1, 2.483, None,2018-11-26 01:00:00, 3.063,48
127.2, 2.1, 1.368, None,2018-11-26 02:00:00, 2.106,48
49.1, 1.6, 0.883, None,2018-11-26 03:00:00, 1.6,48
35.4, 1.7, 1.243, None,2018-11-26 04:00:00, 1.714,48
166.6, 2.9, 1.734, None,2018-11-26 05:00:00, 2.886,48
158.9, 3.1, 2.767, None,2018-11-26 06:00:00, 3.075,48
171.1, 3.0, 2.922, None,2018-11-26 07:00:00, 2.986,48
173.5, 4.2, 4.071, None,2018-11-26 08:00:00, 4.235,48
166.7, 4.0, 2.478, None,2018-11-26 09:00:00, 4.045,48
173.7, 4.6, 3.294, None,2018-11-26 10:00:00, 4.609,48
183.8, 4.8, 3.774, None,2018-11-26 11:00:00, 4.823,48
170.3, 5.1, 4.259, None,2018-11-26 12:00:00, 5.123,48
166.3, 5.1, 3.61, None,2018-11-26 13:00:00, 5.081,48
157.0, 4.5, 2.429, None,2018-11-26 14:00:00, 4.543,48
166.0, 4.7, 2.844, None,2018-11-26 15:00:00, 4.654,48
173.0, 5.4, 4.197, None,2018-11-26 16:00:00, 5.412,48
177.5, 5.4, 4.777, None,2018-11-26 17:00:00, 5.422,48
177.1, 4.6, 4.478, None,2018-11-26 18:00:00, 4.598,48
177.2, 4.1, 4.903, None,2018-11-26 19:00:00, 4.073,48
179.4, 4.2, 4.647, None,2018-11-26 20:00:00, 4.2,48
166.6, 4.5, 4.045, None,2018-11-26 21:00:00, 4.513,48
172.7, 4.8, 4.749, None,2018-11-26 22:00:00, 4.808,48
166.7, 5.1, 4.09, None,2018-11-26 23:00:00, 5.121,48
165.4, 4.6, 2.303, None,2018-11-27 00:00:00, 4.574,48
163.1, 4.8, 2.964, None,2018-11-27 01:00:00, 4.773,48
122.9, 3.2, 1.017, None,2018-11-27 02:00:00, 3.234,48
153.1, 3.4, 0.902, None,2018-11-27 03:00:00, 3.447,48
67.3, 2.5, 1.187, None,2018-11-27 04:00:00, 2.535,48
343.1, 1.6, 1.159, None,2018-11-27 05:00:00, 1.555,48
6.1, 1.4, 1.045, None,2018-11-27 06:00:00, 1.391,48
16.0, 1.3, 1.236, None,2018-11-27 07:00:00, 1.347,48
10.2, 1.3, 1.219, None,2018-11-27 08:00:00, 1.328,48
99.3, 2.1, 1.121, None,2018-11-27 09:00:00, 2.104,48
65.7, 2.2, 0.883, None,2018-11-27 10:00:00, 2.151,48
140.3, 2.3, 1.278, None,2018-11-27 11:00:00, 2.347,48
132.3, 2.6, 1.259, None,2018-11-27 12:00:00, 2.648,48
177.3, 3.8, 3.408, None,2018-11-27 13:00:00, 3.835,48
192.8, 4.2, 3.106, None,2018-11-27 14:00:00, 4.227,48
193.6, 4.2, 3.192, None,2018-11-27 15:00:00, 4.157,48
214.2, 4.2, 1.885, None,2018-11-27 16:00:00, 4.155,48
194.5, 4.6, 1.853, None,2018-11-27 17:00:00, 4.581,48
191.0, 4.5, 2.138, None,2018-11-27 18:00:00, 4.473,48
210.0, 4.5, 2.39, None,2018-11-27 19:00:00, 4.543,48
192.0, 4.2, 1.655, None,2018-11-27 20:00:00, 4.155,48
187.8, 3.8, 1.312, None,2018-11-27 21:00:00, 3.755,48
199.0, 3.8, 2.776, None,2018-11-27 22:00:00, 3.792,48
201.6, 4.2, 3.188, None,2018-11-27 23:00:00, 4.154,48
205.1, 3.9, 3.152, None,2018-11-28 00:00:00, 3.901,48
215.1, 3.3, 3.044, None,2018-11-28 01:00:00, 3.292,48
203.3, 3.3, 3.089, None,2018-11-28 02:00:00, 3.278,48
199.3, 3.6, 3.058, None,2018-11-28 03:00:00, 3.626,48
196.7, 3.5, 2.615, None,2018-11-28 04:00:00, 3.502,48
190.7, 3.5, 2.683, None,2018-11-28 05:00:00, 3.53,48
194.5, 3.4, 3.233, None,2018-11-28 06:00:00, 3.395,48
194.2, 3.1, 2.572, None,2018-11-28 07:00:00, 3.067,48
201.3, 2.8, 3.334, None,2018-11-28 08:00:00, 2.799,48
193.6, 2.7, 3.399, None,2018-11-28 09:00:00, 2.657,48
183.9, 2.6, 2.723, None,2018-11-28 10:00:00, 2.567,48
190.5, 3.1, 2.176, None,2018-11-28 11:00:00, 3.075,48
193.5, 3.7, 2.39, None,2018-11-28 12:00:00, 3.673,48
193.2, 4.5, 3.121, None,2018-11-28 13:00:00, 4.495,48
201.1, 4.4, 3.292, None,2018-11-28 14:00:00, 4.397,48
214.0, 3.4, 2.882, None,2018-11-28 15:00:00, 3.443,48
196.2, 2.8, 3.678, None,2018-11-28 16:00:00, 2.791,48
192.0, 2.3, 3.635, None,2018-11-28 17:00:00, 2.303,48
192.7, 2.0, 3.08, None,2018-11-28 18:00:00, 1.993,48
218.8, 1.9, 2.02, None,2018-11-28 19:00:00, 1.913,48
204.4, 1.8, 2.301, None,2018-11-28 20:00:00, 1.805,48
189.1, 1.7, 2.712, None,2018-11-28 21:00:00, 1.652,48
192.7, 1.7, 2.22, None,2018-11-28 22:00:00, 1.713,48
187.6, 1.6, 1.475, None,2018-11-28 23:00:00, 1.586,48
200.1, 1.5, 1.921, None,2018-11-29 00:00:00, 1.51,48
202.4, 1.3, 1.625, None,2018-11-29 01:00:00, 1.31,48
208.2, 1.6, 2.032, None,2018-11-29 02:00:00, 1.555,48
194.4, 1.4, 2.102, None,2018-11-29 03:00:00, 1.388,48
201.8, 1.3, 2.639, None,2018-11-29 04:00:00, 1.317,48
200.0, 1.1, 2.297, None,2018-11-29 05:00:00, 1.075,48
188.5, 1.1, 2.264, None,2018-11-29 06:00:00, 1.072,48
189.1, 1.1, 2.245, None,2018-11-29 07:00:00, 1.1,48
200.8, 0.9, 2.152, None,2018-11-29 08:00:00, 0.916,48
206.1, 0.7, 2.505, None,2018-11-29 09:00:00, 0.667999,48
199.8, 0.7, 2.065, None,2018-11-29 10:00:00, 0.676998,48
198.6, 0.9, 2.124, None,2018-11-29 11:00:00, 0.916,48
186.2, 1.3, 2.279, None,2018-11-29 12:00:00, 1.349,48
181.0, 1.8, 2.291, None,2018-11-29 13:00:00, 1.807,48
181.6, 2.3, 1.762, None,2018-11-29 14:00:00, 2.26,48
187.0, 2.4, 2.079, None,2018-11-29 15:00:00, 2.403,48
190.8, 1.9, 2.204, None,2018-11-29 16:00:00, 1.894,48
183.7, 1.4, 1.512, None,2018-11-29 17:00:00, 1.435,48
182.6, 1.1, 1.736, None,2018-11-29 18:00:00, 1.128,48
194.6, 0.9, 1.789, None,2018-11-29 19:00:00, 0.927999,48
191.1, 0.7, 1.576, None,2018-11-29 20:00:00, 0.688,48
190.1, 0.5, 1.529, None,2018-11-29 21:00:00, 0.453,48
171.8, 0.4, 1.444, None,2018-11-29 22:00:00, 0.398,48
144.6, 0.2, 0.904999, None,2018-11-29 23:00:00, 0.187,48
138.4, -0.3, 0.31, None,2018-11-30 00:00:00, -0.275,48
211.8, 0.0, 0.92, None,2018-11-30 01:00:00, -0.037999,48
240.0, 0.0, 0.680998, None,2018-11-30 02:00:00, 0.0,48
230.7, -0.7, 0.625, None,2018-11-30 03:00:00, -0.697,48
257.0, -1.1, 0.976998, None,2018-11-30 04:00:00, -1.096,48
213.4, -1.5, 0.617999, None,2018-11-30 05:00:00, -1.525,48
202.5, -2.2, 1.087, None,2018-11-30 06:00:00, -2.183,48
220.8, -2.1, 0.536, None,2018-11-30 07:00:00, -2.131,48
247.2, -2.2, 0.832, None,2018-11-30 08:00:00, -2.232,48
248.7, -2.2, 0.615, None,2018-11-30 09:00:00, -2.179,48
248.1, -2.2, 0.813, None,2018-11-30 10:00:00, -2.167,48
198.6, -2.7, 1.329, None,2018-11-30 11:00:00, -2.726,48
204.9, -2.3, 0.884998, None,2018-11-30 12:00:00, -2.269,48
206.5, -1.9, 1.178, None,2018-11-30 13:00:00, -1.947,48
237.0, -1.7, 1.082, None,2018-11-30 14:00:00, -1.675,48
206.8, -1.8, 1.314, None,2018-11-30 15:00:00, -1.75,48
232.5, -1.8, 1.028, None,2018-11-30 16:00:00, -1.776,48
230.7, -1.7, 0.691999, None,2018-11-30 17:00:00, -1.749,48
204.3, -1.7, 0.453999, None,2018-11-30 18:00:00, -1.655,48
230.5, -1.8, 0.672999, None,2018-11-30 19:00:00, -1.76,48
298.1, -1.9, 1.255, None,2018-11-30 20:00:00, -1.904,48
276.3, -2.1, 0.934, None,2018-11-30 21:00:00, -2.136,48
273.3, -2.4, 1.344, None,2018-11-30 22:00:00, -2.413,48
274.4, -2.6, 1.224, None,2018-11-30 23:00:00, -2.581,48
233.7, -2.6, 1.108, None,2018-12-01 00:00:00, -2.557,48
259.1, -2.4, 0.785, None,2018-12-01 01:00:00, -2.391,48
282.1, -2.1, 0.592, None,2018-12-01 02:00:00, -2.091,48
300.1, -1.8, 0.695999, None,2018-12-01 03:00:00, -1.807,48
324.9, -1.6, 0.547999, None,2018-12-01 04:00:00, -1.634,48
12.3, -1.6, 0.225998, None,2018-12-01 05:00:00, -1.553,48
141.5, -1.7, 0.239998, None,2018-12-01 06:00:00, -1.703,48
181.9, -1.7, 0.326, None,2018-12-01 07:00:00, -1.741,48
234.6, -1.7, 0.579999, None,2018-12-01 08:00:00, -1.656,48
298.7, -1.6, 0.879, None,2018-12-01 09:00:00, -1.561,48
301.5, -1.6, 1.193, None,2018-12-01 10:00:00, -1.63,48
316.0, -1.5, 1.105, None,2018-12-01 11:00:00, -1.484,48
3.9, -1.0, 0.85, None,2018-12-01 12:00:00, -1.006,48
18.4, -0.8, 1.175, None,2018-12-01 13:00:00, -0.815998,48
17.3, -0.8, 1.295, None,2018-12-01 14:00:00, -0.786,48
23.7, -0.7, 1.131, None,2018-12-01 15:00:00, -0.712998,48
317.8, -1.1, 0.758, None,2018-12-01 16:00:00, -1.104,48
323.4, -1.7, 1.003, None,2018-12-01 17:00:00, -1.693,48
326.2, -2.0, 1.171, None,2018-12-01 18:00:00, -2.049,48
317.8, -2.4, 1.352, None,2018-12-01 19:00:00, -2.418,48
321.3, -2.7, 1.757, None,2018-12-01 20:00:00, -2.733,48
322.9, -2.9, 2.01, None,2018-12-01 21:00:00, -2.906,48
313.9, -3.3, 2.06, None,2018-12-01 22:00:00, -3.252,48
303.4, -4.0, 1.596, None,2018-12-01 23:00:00, -4.01,48
289.9, -4.4, 1.835, None,2018-12-02 00:00:00, -4.376,48
293.0, -4.8, 1.395, None,2018-12-02 01:00:00, -4.807,48
276.2, -4.6, 1.216, None,2018-12-02 02:00:00, -4.637,48
274.1, -4.3, 1.134, None,2018-12-02 03:00:00, -4.334,48
277.6, -4.3, 1.38, None,2018-12-02 04:00:00, -4.298,48
278.4, -4.4, 1.656, None,2018-12-02 05:00:00, -4.414,48
276.0, -4.7, 1.253, None,2018-12-02 06:00:00, -4.714,48
298.5, -4.6, 0.884, None,2018-12-02 07:00:00, -4.589,48
288.4, -4.8, 1.287, None,2018-12-02 08:00:00, -4.809,48
289.7, -5.3, 1.37, None,2018-12-02 09:00:00, -5.267,48
281.8, -5.3, 1.593, None,2018-12-02 10:00:00, -5.306,48
309.1, -5.1, 1.475, None,2018-12-02 11:00:00, -5.141,48
332.6, -4.5, 0.689, None,2018-12-02 12:00:00, -4.512,48
99.9, -3.9, 0.898, None,2018-12-02 13:00:00, -3.88,48
74.3, -3.9, 0.629998, None,2018-12-02 14:00:00, -3.945,48
74.8, -4.1, 0.764998, None,2018-12-02 15:00:00, -4.087,48
100.0, -4.1, 0.68, None,2018-12-02 16:00:00, -4.144,48
149.4, -4.1, 0.709999, None,2018-12-02 17:00:00, -4.106,48
316.2, -4.2, 0.6, None,2018-12-02 18:00:00, -4.215,48
236.9, -4.3, 0.759998, None,2018-12-02 19:00:00, -4.259,48
280.7, -4.4, 0.685998, None,2018-12-02 20:00:00, -4.441,48
291.5, -4.7, 0.936999, None,2018-12-02 21:00:00, -4.687,48
305.4, -4.7, 1.44, None,2018-12-02 22:00:00, -4.726,48
328.3, -4.5, 1.089, None,2018-12-02 23:00:00, -4.539,48
