pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,3.336, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 00:00:00, None, -0.005, None,15
None, None,3.006, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 02:00:00, None, -0.002, None,15
None, None,2.968, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 03:00:00, None, 0.09, None,15
None, None,2.752, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 04:00:00, None, -0.025, None,15
None, None,2.742, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 05:00:00, None, 0.003, None,15
None, None,3.719, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 06:00:00, None, -0.146, None,15
None, None,3.503, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 07:00:00, None, -0.191, None,15
None, None,4.898, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 08:00:00, None, -0.059, None,15
None, None,6.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 09:00:00, None, 0.18, None,15
None, None,6.057, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 10:00:00, None, 0.302, None,15
None, None,7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 11:00:00, None, 0.235, None,15
None, None,9.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 12:00:00, None, 0.535, None,15
None, None,11.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 13:00:00, None, 0.15, None,15
None, None,13.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 14:00:00, None, 0.193, None,15
None, None,13.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 15:00:00, None, 0.251, None,15
None, None,13.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 16:00:00, None, 0.167, None,15
None, None,11.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 17:00:00, None, 0.044, None,15
None, None,10.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 18:00:00, None, 0.066, None,15
None, None,9.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 19:00:00, None, -0.054, None,15
None, None,8.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 20:00:00, None, -0.143, None,15
None, None,7.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 21:00:00, None, -0.18, None,15
None, None,7.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 22:00:00, None, -0.11, None,15
None, None,6.627, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-09 23:00:00, None, -0.107, None,15
None, None,5.511, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 00:00:00, None, 0.001, None,15
None, None,5.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 01:00:00, None, -0.016, None,15
None, None,4.774, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-10 02:00:00, None, -0.069, None,15
