AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
0.0, 0.0,0.0,6.3, 1.856,2016-12-23 00:00:00,50.0, None,99.0,52
0.0, None,0.0,4.8, None,2016-12-23 00:15:00,65.0, None,99.0,52
-0.1, None,0.0,6.7, None,2016-12-23 00:30:00,61.0, None,99.0,52
-0.1, None,0.0,6.5, None,2016-12-23 00:45:00,61.0, None,99.0,52
-0.2, 0.0,0.0,9.1, 1.856,2016-12-23 01:00:00,85.0, None,99.0,52
-0.2, None,0.0,6.9, None,2016-12-23 01:15:00,77.0, None,99.0,52
-0.3, None,0.0,8.4, None,2016-12-23 01:30:00,79.0, None,99.0,52
-0.4, None,0.0,9.1, None,2016-12-23 01:45:00,79.0, None,99.0,52
-0.5, 1.0,0.0,10.6, 1.856,2016-12-23 02:00:00,62.0, None,99.0,52
-0.5, None,0.0,8.5, None,2016-12-23 02:15:00,65.0, None,99.0,52
-0.6, None,0.0,8.9, None,2016-12-23 02:30:00,66.0, None,99.0,52
-0.6, None,0.0,10.5, None,2016-12-23 02:45:00,66.0, None,99.0,52
-0.7, 1.0,0.0,11.7, 1.856,2016-12-23 03:00:00,65.0, None,99.0,52
-0.8, None,0.0,12.7, None,2016-12-23 03:15:00,73.0, None,99.0,52
-0.9, None,0.0,13.2, None,2016-12-23 03:30:00,68.0, None,99.0,52
-1.0, None,0.0,13.1, None,2016-12-23 03:45:00,71.0, None,99.0,52
-1.1, 2.0,0.0,13.1, 1.856,2016-12-23 04:00:00,74.0, None,99.0,52
-1.2, None,0.0,12.3, None,2016-12-23 04:15:00,80.0, None,99.0,52
-1.2, None,0.0,10.3, None,2016-12-23 04:30:00,72.0, None,99.0,52
-1.2, None,0.0,11.3, None,2016-12-23 04:45:00,76.0, None,99.0,52
-1.4, 1.0,0.0,9.1, 1.856,2016-12-23 05:00:00,94.0, None,99.0,52
-1.4, None,0.0,8.3, None,2016-12-23 05:15:00,103.0, None,99.0,52
-1.4, None,0.0,8.0, None,2016-12-23 05:30:00,103.0, None,99.0,52
-1.5, None,0.0,6.5, None,2016-12-23 05:45:00,103.0, None,99.0,52
-1.4, 1.0,0.0,5.5, 1.856,2016-12-23 06:00:00,81.0, None,99.0,52
-1.1, None,0.0,4.3, None,2016-12-23 06:15:00,53.0, None,99.0,52
-0.9, None,0.0,2.0, None,2016-12-23 06:30:00,359.0, None,99.0,52
-0.9, None,0.0,4.9, None,2016-12-23 06:45:00,356.0, None,99.0,52
-0.9, 1.0,0.0,5.3, 1.856,2016-12-23 07:00:00,332.0, None,99.0,52
-0.9, None,0.0,8.5, None,2016-12-23 07:15:00,334.0, None,99.0,52
-0.9, None,0.0,8.0, None,2016-12-23 07:30:00,331.0, None,99.0,52
-0.9, None,0.0,8.9, None,2016-12-23 07:45:00,337.0, None,99.0,52
-1.0, 1.0,0.0,9.2, 1.856,2016-12-23 08:00:00,337.0, None,99.0,52
