time,tasmin,tasmax,pcp,week_of_year
2018-11-19,-1.1,0.6,0.0,47
2018-11-20,-0.4,1.0,1.8,47
2018-11-21,-1.2,1.6,8.6,47
2018-11-22,-0.1,2.9,1.1,47
2018-11-23,0.0,2.2,2.9,47
2018-11-24,-0.4,2.0,6.4,47
2018-11-25,0.0,1.0,17.3,47
