time,tasmin,tasmax,pcp,week_of_year
2017-11-19,-1.8,4.6,1.0,47
2017-11-20,-10.7,-2.4,0.0,47
2017-11-21,-7.3,-5.9,10.0,47
2017-11-22,-6.4,3.7,1.0,47
2017-11-23,2.5,6.0,0.0,47
2017-11-24,-4.1,5.2,4.0,47
2017-11-25,-1.0,0.7,10.0,47
