wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
38.0, None, None,0.0, None,7.7, None,5.5, None, None, None,52.0,2019-03-19 00:00:00,12,,,,,,
48.0, None, None,0.0, None,7.7, None,5.4, None, None, None,53.0,2019-03-19 01:00:00,12,,,,,,
55.0, None, None,0.0, None,5.8, None,4.8, None, None, None,54.0,2019-03-19 02:00:00,12,,,,,,
287.0, None, None,0.0, None,0.3, None,3.5, None, None, None,59.0,2019-03-19 03:00:00,12,,,,,,
292.0, None, None,0.0, None,0.5, None,3.0, None, None, None,60.0,2019-03-19 04:00:00,12,,,,,,
317.0, None, None,0.0, None,0.0, None,2.9, None, None, None,61.0,2019-03-19 05:00:00,12,,,,,,
51.0, None, None,0.0, None,0.6, None,2.5, None, None, None,62.0,2019-03-19 06:00:00,12,,,,,,
163.0, None, None,0.0, None,0.1, None,5.3, None, None, None,55.0,2019-03-19 07:00:00,12,,,,,,
166.0, None, None,0.0, None,2.8, None,5.5, None, None, None,59.0,2019-03-19 08:00:00,12,,,,,,
107.0, None, None,0.0, None,7.6, None,6.4, None, None, None,54.0,2019-03-19 09:00:00,12,,,,,,
112.0, None, None,0.0, None,6.5, None,8.0, None, None, None,51.0,2019-03-19 10:00:00,12,,,,,,
103.0, None, None,0.0, None,7.2, None,8.9, None, None, None,48.0,2019-03-19 11:00:00,12,,,,,,
114.0, None, None,0.0, None,7.1, None,10.5, None, None, None,45.0,2019-03-19 12:00:00,12,,,,,,
103.0, None, None,0.0, None,6.6, None,11.3, None, None, None,41.0,2019-03-19 13:00:00,12,,,,,,
131.0, None, None,0.0, None,7.0, None,12.3, None, None, None,38.0,2019-03-19 14:00:00,12,,,,,,
103.0, None, None,0.0, None,6.0, None,12.9, None, None, None,35.0,2019-03-19 15:00:00,12,,,,,,
95.0, None, None,0.0, None,2.6, None,13.7, None, None, None,34.0,2019-03-19 16:00:00,12,,,,,,
212.0, None, None,0.0, None,0.5, None,10.8, None, None, None,40.0,2019-03-19 17:00:00,12,,,,,,
269.0, None, None,0.0, None,0.5, None,10.0, None, None, None,40.0,2019-03-19 18:00:00,12,,,,,,
348.0, None, None,0.0, None,0.0, None,9.8, None, None, None,40.0,2019-03-19 19:00:00,12,,,,,,
23.0, None, None,0.0, None,2.1, None,9.3, None, None, None,44.0,2019-03-19 20:00:00,12,,,,,,
29.0, None, None,0.0, None,0.3, None,8.9, None, None, None,44.0,2019-03-19 21:00:00,12,,,,,,
50.0, None, None,0.0, None,5.0, None,7.8, None, None, None,48.0,2019-03-19 22:00:00,12,,,,,,
60.0, None, None,0.0, None,3.8, None,7.4, None, None, None,50.0,2019-03-19 23:00:00,12,,,,,,
320.0, None, None,0.0, None,0.0, None,6.8, None, None, None,47.0,2019-03-20 00:00:00,12,,,,,,
281.0, None, None,0.0, None,0.0, None,5.4, None, None, None,49.0,2019-03-20 01:00:00,12,,,,,,
43.0, None, None,0.0, None,5.0, None,5.7, None, None, None,52.0,2019-03-20 02:00:00,12,,,,,,
42.0, None, None,0.0, None,2.5, None,4.6, None, None, None,53.0,2019-03-20 03:00:00,12,,,,,,
331.0, None, None,0.0, None,0.4, None,4.3, None, None, None,54.0,2019-03-20 04:00:00,12,,,,,,
302.0, None, None,0.0, None,0.1, None,4.0, None, None, None,54.0,2019-03-20 05:00:00,12,,,,,,
36.0, None, None,0.0, None,5.4, None,3.7, None, None, None,59.0,2019-03-20 06:00:00,12,,,,,,
179.0, None, None,0.0, None,1.1, None,6.4, None, None, None,53.0,2019-03-20 07:00:00,12,,,,,,
150.0, None, None,0.0, None,2.1, None,6.9, None, None, None,55.0,2019-03-20 08:00:00,12,,,,,,
146.0, None, None,0.0, None,4.8, None,8.4, None, None, None,57.0,2019-03-20 09:00:00,12,,,,,,
157.0, None, None,0.0, None,5.8, None,9.6, None, None, None,43.0,2019-03-20 10:00:00,12,,,,,,
125.0, None, None,0.0, None,6.1, None,10.5, None, None, None,42.0,2019-03-20 11:00:00,12,,,,,,
93.0, None, None,0.0, None,9.0, None,11.4, None, None, None,41.0,2019-03-20 12:00:00,12,,,,,,
116.0, None, None,0.0, None,6.4, None,12.8, None, None, None,39.0,2019-03-20 13:00:00,12,,,,,,
103.0, None, None,0.0, None,7.7, None,13.3, None, None, None,37.0,2019-03-20 14:00:00,12,,,,,,
98.0, None, None,0.0, None,6.5, None,14.7, None, None, None,33.0,2019-03-20 15:00:00,12,,,,,,
188.0, None, None,0.0, None,3.2, None,15.7, None, None, None,30.0,2019-03-20 16:00:00,12,,,,,,
51.0, None, None,0.0, None,4.9, None,12.5, None, None, None,35.0,2019-03-20 17:00:00,12,,,,,,
24.0, None, None,0.0, None,0.0, None,12.3, None, None, None,37.0,2019-03-20 18:00:00,12,,,,,,
245.0, None, None,0.0, None,0.1, None,11.8, None, None, None,37.0,2019-03-20 19:00:00,12,,,,,,
291.0, None, None,0.0, None,1.4, None,11.0, None, None, None,38.0,2019-03-20 20:00:00,12,,,,,,
10.0, None, None,0.0, None,1.0, None,10.2, None, None, None,40.0,2019-03-20 21:00:00,12,,,,,,
37.0, None, None,0.0, None,6.5, None,9.2, None, None, None,43.0,2019-03-20 22:00:00,12,,,,,,
269.0, None, None,0.0, None,0.5, None,8.3, None, None, None,45.0,2019-03-20 23:00:00,12,,,,,,
35.0, None, None,0.0, None,7.7, None,7.3, None, None, None,49.0,2019-03-21 00:00:00,12,,,,,,
336.0, None, None,0.0, None,1.4, None,7.9, None, None, None,45.0,2019-03-21 01:00:00,12,,,,,,
33.0, None, None,0.0, None,4.2, None,7.5, None, None, None,48.0,2019-03-21 02:00:00,12,,,,,,
37.0, None, None,0.0, None,8.0, None,5.7, None, None, None,53.0,2019-03-21 03:00:00,12,,,,,,
286.0, None, None,0.0, None,0.0, None,5.9, None, None, None,54.0,2019-03-21 04:00:00,12,,,,,,
296.0, None, None,0.0, None,0.1, None,4.1, None, None, None,61.0,2019-03-21 05:00:00,12,,,,,,
263.0, None, None,0.0, None,0.3, None,4.7, None, None, None,57.0,2019-03-21 06:00:00,12,,,,,,
93.0, None, None,0.0, None,1.1, None,6.7, None, None, None,52.0,2019-03-21 07:00:00,12,,,,,,
168.0, None, None,0.0, None,3.3, None,7.9, None, None, None,53.0,2019-03-21 08:00:00,12,,,,,,
174.0, None, None,0.0, None,4.0, None,8.6, None, None, None,52.0,2019-03-21 09:00:00,12,,,,,,
135.0, None, None,0.0, None,6.5, None,9.8, None, None, None,42.0,2019-03-21 10:00:00,12,,,,,,
199.0, None, None,0.0, None,5.4, None,11.4, None, None, None,43.0,2019-03-21 11:00:00,12,,,,,,
105.0, None, None,0.0, None,6.0, None,12.8, None, None, None,38.0,2019-03-21 12:00:00,12,,,,,,
93.0, None, None,0.0, None,10.8, None,13.4, None, None, None,38.0,2019-03-21 13:00:00,12,,,,,,
99.0, None, None,0.0, None,8.1, None,14.8, None, None, None,36.0,2019-03-21 14:00:00,12,,,,,,
94.0, None, None,0.0, None,4.3, None,15.0, None, None, None,34.0,2019-03-21 15:00:00,12,,,,,,
215.0, None, None,0.0, None,3.1, None,17.0, None, None, None,29.0,2019-03-21 16:00:00,12,,,,,,
328.0, None, None,0.0, None,0.3, None,13.7, None, None, None,31.0,2019-03-21 17:00:00,12,,,,,,
57.0, None, None,0.0, None,3.5, None,13.1, None, None, None,31.0,2019-03-21 18:00:00,12,,,,,,
36.0, None, None,0.0, None,1.0, None,12.1, None, None, None,34.0,2019-03-21 19:00:00,12,,,,,,
265.0, None, None,0.0, None,1.0, None,12.0, None, None, None,34.0,2019-03-21 20:00:00,12,,,,,,
48.0, None, None,0.0, None,1.3, None,10.6, None, None, None,40.0,2019-03-21 21:00:00,12,,,,,,
14.0, None, None,0.0, None,0.8, None,9.9, None, None, None,43.0,2019-03-21 22:00:00,12,,,,,,
46.0, None, None,0.0, None,0.5, None,8.7, None, None, None,43.0,2019-03-21 23:00:00,12,,,,,,
287.0, None, None,0.0, None,0.1, None,8.2, None, None, None,45.0,2019-03-22 00:00:00,12,,,,,,
14.0, None, None,0.0, None,0.6, None,7.1, None, None, None,47.0,2019-03-22 01:00:00,12,,,,,,
278.0, None, None,0.0, None,0.3, None,6.4, None, None, None,51.0,2019-03-22 02:00:00,12,,,,,,
29.0, None, None,0.0, None,0.0, None,6.4, None, None, None,52.0,2019-03-22 03:00:00,12,,,,,,
47.0, None, None,0.0, None,2.3, None,5.6, None, None, None,53.0,2019-03-22 04:00:00,12,,,,,,
59.0, None, None,0.0, None,0.4, None,5.0, None, None, None,57.0,2019-03-22 05:00:00,12,,,,,,
42.0, None, None,0.0, None,3.9, None,4.6, None, None, None,57.0,2019-03-22 06:00:00,12,,,,,,
222.0, None, None,0.0, None,2.1, None,6.3, None, None, None,54.0,2019-03-22 07:00:00,12,,,,,,
158.0, None, None,0.0, None,4.2, None,7.3, None, None, None,55.0,2019-03-22 08:00:00,12,,,,,,
164.0, None, None,0.0, None,4.3, None,8.2, None, None, None,56.0,2019-03-22 09:00:00,12,,,,,,
189.0, None, None,0.0, None,6.5, None,9.9, None, None, None,51.0,2019-03-22 10:00:00,12,,,,,,
202.0, None, None,0.0, None,7.6, None,11.0, None, None, None,40.0,2019-03-22 11:00:00,12,,,,,,
190.0, None, None,0.0, None,7.3, None,12.6, None, None, None,45.0,2019-03-22 12:00:00,12,,,,,,
201.0, None, None,0.0, None,7.0, None,13.1, None, None, None,45.0,2019-03-22 13:00:00,12,,,,,,
207.0, None, None,0.0, None,7.9, None,15.4, None, None, None,36.0,2019-03-22 14:00:00,12,,,,,,
214.0, None, None,0.0, None,14.1, None,16.6, None, None, None,31.0,2019-03-22 15:00:00,12,,,,,,
200.0, None, None,0.0, None,11.9, None,16.1, None, None, None,30.0,2019-03-22 16:00:00,12,,,,,,
203.0, None, None,0.0, None,9.0, None,15.1, None, None, None,33.0,2019-03-22 17:00:00,12,,,,,,
192.0, None, None,0.0, None,7.8, None,13.6, None, None, None,35.0,2019-03-22 18:00:00,12,,,,,,
193.0, None, None,0.0, None,8.8, None,12.7, None, None, None,42.0,2019-03-22 19:00:00,12,,,,,,
143.0, None, None,0.0, None,6.0, None,11.8, None, None, None,49.0,2019-03-22 20:00:00,12,,,,,,
194.0, None, None,0.0, None,6.1, None,11.3, None, None, None,53.0,2019-03-22 21:00:00,12,,,,,,
186.0, None, None,0.0, None,2.0, None,10.5, None, None, None,57.0,2019-03-22 22:00:00,12,,,,,,
84.0, None, None,0.0, None,1.4, None,10.4, None, None, None,57.0,2019-03-22 23:00:00,12,,,,,,
26.0, None, None,0.0, None,1.4, None,9.8, None, None, None,61.0,2019-03-23 00:00:00,12,,,,,,
269.0, None, None,0.0, None,0.5, None,8.8, None, None, None,67.0,2019-03-23 01:00:00,12,,,,,,
255.0, None, None,0.0, None,4.5, None,9.0, None, None, None,65.0,2019-03-23 02:00:00,12,,,,,,
151.0, None, None,0.0, None,0.9, None,8.4, None, None, None,67.0,2019-03-23 03:00:00,12,,,,,,
14.0, None, None,0.0, None,2.6, None,8.3, None, None, None,65.0,2019-03-23 04:00:00,12,,,,,,
51.0, None, None,0.0, None,3.6, None,8.1, None, None, None,64.0,2019-03-23 05:00:00,12,,,,,,
5.0, None, None,0.0, None,4.2, None,8.0, None, None, None,67.0,2019-03-23 06:00:00,12,,,,,,
53.0, None, None,0.0, None,3.6, None,7.5, None, None, None,73.0,2019-03-23 07:00:00,12,,,,,,
161.0, None, None,0.0, None,0.3, None,8.4, None, None, None,70.0,2019-03-23 08:00:00,12,,,,,,
62.0, None, None,0.0, None,5.0, None,9.0, None, None, None,67.0,2019-03-23 09:00:00,12,,,,,,
