pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 12.53,43.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 00:00:00, None, None, 0.245,20
None, None, 11.58,45.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 01:00:00, None, None, 0.238,20
None, None, 10.29,49.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 02:00:00, None, None, 0.345,20
None, None, 9.46,52.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 03:00:00, None, None, 0.357,20
None, None, 8.94,54.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 04:00:00, None, None, 0.276,20
None, None, 8.13,56.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 05:00:00, None, None, 0.456,20
None, None, 8.06,57.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 06:00:00, None, None, 0.415,20
None, None, 9.34,52.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 07:00:00, None, None, 0.58,20
None, None, 11.63,48.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 08:00:00, None, None, 0.737,20
None, None, 18.39,36.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 11:00:00, None, None, 0.193,20
None, None, 20.11,32.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 12:00:00, None, None, 0.324,20
None, None, 23.84,23.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 14:00:00, None, None, 0.493,20
None, None, 22.28,20.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-14 16:00:00, None, None, 0.128,20
None, None, 22.05,24.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 15:00:00, None, None, -0.45,20
None, None, 20.85,25.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 16:00:00, None, None, 0.291,20
None, None, 20.36,25.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 17:00:00, None, None, 0.496,20
None, None, 19.47,28.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 18:00:00, None, None, 0.332,20
None, None, 18.2,33.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 19:00:00, None, None, 0.147,20
None, None, 16.39,42.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 20:00:00, None, None, 0.061,20
None, None, 14.01,52.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 21:00:00, None, None, 0.235,20
None, None, 12.56,53.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 22:00:00, None, None, 0.181,20
None, None, 12.77,49.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-15 23:00:00, None, None, 0.304,20
None, None, 12.09,52.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 00:00:00, None, None, 0.422,20
None, None, 11.02,56.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 01:00:00, None, None, 0.406,20
None, None, 10.6,59.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 02:00:00, None, None, 0.299,20
None, None, 9.82,62.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 03:00:00, None, None, 0.231,20
None, None, 9.09,64.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 04:00:00, None, None, 0.482,20
None, None, 8.7,69.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 05:00:00, None, None, -0.071,20
None, None, 7.887,72.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 06:00:00, None, None, 0.073,20
None, None, 8.8,66.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 07:00:00, None, None, 0.578,20
None, None, 12.94,58.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 08:00:00, None, None, 0.028,20
None, None, 13.67,59.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 09:00:00, None, None, 0.312,20
None, None, 14.91,56.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 10:00:00, None, None, 0.585,20
None, None, 16.49,47.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 11:00:00, None, None, 0.33,20
None, None, 17.98,38.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 12:00:00, None, None, 0.472,20
None, None, 19.66,29.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 13:00:00, None, None, 1.164,20
None, None, 19.99,28.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 14:00:00, None, None, 0.728,20
None, None, 19.93,27.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 15:00:00, None, None, 0.482,20
None, None, 18.62,26.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 16:00:00, None, None, 0.288,20
None, None, 18.37,29.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 17:00:00, None, None, 0.413,20
None, None, 17.25,32.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 18:00:00, None, None, 0.44,20
None, None, 16.13,31.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 19:00:00, None, None, 0.196,20
None, None, 14.1,38.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 20:00:00, None, None, 0.055,20
None, None, 11.81,49.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 21:00:00, None, None, 0.281,20
None, None, 10.0,55.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 22:00:00, None, None, 0.333,20
None, None, 10.3,44.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-16 23:00:00, None, None, 0.06,20
None, None, 8.88,48.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 00:00:00, None, None, -0.023,20
None, None, 7.724,52.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 01:00:00, None, None, 0.091,20
None, None, 7.083,54.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 02:00:00, None, None, 0.31,20
None, None, 6.429,56.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 03:00:00, None, None, 0.535,20
None, None, 6.179,57.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 04:00:00, None, None, 0.029,20
None, None, 5.36,59.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 05:00:00, None, None, 0.52,20
None, None, 5.315,60.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 06:00:00, None, None, 0.586,20
None, None, 6.394,56.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 07:00:00, None, None, 0.842,20
None, None, 9.87,46.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 08:00:00, None, None, 0.535,20
None, None, 12.94,40.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 09:00:00, None, None, 0.146,20
None, None, 13.6,38.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 10:00:00, None, None, 0.272,20
None, None, 17.64,32.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 11:00:00, None, None, 0.343,20
None, None, 19.54,27.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 12:00:00, None, None, 0.041,20
None, None, 19.7,27.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 13:00:00, None, None, -0.36,20
None, None, 19.2,26.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 14:00:00, None, None, 0.654,20
None, None, 22.13,20.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 15:00:00, None, None, 0.269,20
None, None, 20.53,20.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 16:00:00, None, None, 0.555,20
None, None, 20.59,22.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 17:00:00, None, None, 0.03,20
None, None, 20.02,25.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-17 18:00:00, None, None, 0.185,20
