air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,14.06, None, None, None, None, 151.12,2018-05-14 00:00:00, None, None, None,20
None,13.09, None, None, None, None, 151.32,2018-05-14 01:00:00, None, None, None,20
None,11.68, None, None, None, None, 151.09,2018-05-14 02:00:00, None, None, None,20
None,12.37, None, None, None, None, 150.42,2018-05-14 03:00:00, None, None, None,20
None,12.11, None, None, None, None, 151.13,2018-05-14 04:00:00, None, None, None,20
None,11.03, None, None, None, None, 152.62,2018-05-14 05:00:00, None, None, None,20
None,11.08, None, None, None, None, 151.4,2018-05-14 06:00:00, None, None, None,20
None,12.87, None, None, None, None, 151.28,2018-05-14 07:00:00, None, None, None,20
None,14.73, None, None, None, None, 151.07,2018-05-14 08:00:00, None, None, None,20
None,14.54, None, None, None, None, 151.86,2018-05-14 09:00:00, None, None, None,20
None,14.3, None, None, None, None, 151.28,2018-05-14 10:00:00, None, None, None,20
None,15.95, None, None, None, None, 149.6,2018-05-14 11:00:00, None, None, None,20
None,17.05, None, None, None, None, 150.95,2018-05-14 12:00:00, None, None, None,20
None,18.09, None, None, None, None, 151.31,2018-05-14 13:00:00, None, None, None,20
None,19.62, None, None, None, None, 147.65,2018-05-14 14:00:00, None, None, None,20
None,18.1, None, None, None, None, 147.13,2018-05-14 15:00:00, None, None, None,20
None,18.43, None, None, None, None, 146.48,2018-05-14 16:00:00, None, None, None,20
None,17.52, None, None, None, None, 148.22,2018-05-14 17:00:00, None, None, None,20
None,16.56, None, None, None, None, 145.13,2018-05-14 18:00:00, None, None, None,20
None,15.26, None, None, None, None, 145.79,2018-05-14 19:00:00, None, None, None,20
None,15.3, None, None, None, None, 144.85,2018-05-14 20:00:00, None, None, None,20
None,15.0, None, None, None, None, 146.73,2018-05-14 21:00:00, None, None, None,20
None,15.01, None, None, None, None, 144.65,2018-05-14 22:00:00, None, None, None,20
None,13.51, None, None, None, None, 143.98,2018-05-14 23:00:00, None, None, None,20
None,12.75, None, None, None, None, 146.54,2018-05-15 00:00:00, None, None, None,20
None,13.07, None, None, None, None, 145.07,2018-05-15 01:00:00, None, None, None,20
None,12.19, None, None, None, None, 145.4,2018-05-15 02:00:00, None, None, None,20
None,11.97, None, None, None, None, 146.2,2018-05-15 03:00:00, None, None, None,20
None,11.42, None, None, None, None, 144.33,2018-05-15 04:00:00, None, None, None,20
None,11.04, None, None, None, None, 145.6,2018-05-15 05:00:00, None, None, None,20
None,11.55, None, None, None, None, 145.29,2018-05-15 06:00:00, None, None, None,20
None,13.19, None, None, None, None, 144.28,2018-05-15 07:00:00, None, None, None,20
None,13.17, None, None, None, None, 144.47,2018-05-15 08:00:00, None, None, None,20
None,13.33, None, None, None, None, 143.86,2018-05-15 09:00:00, None, None, None,20
None,13.42, None, None, None, None, 144.87,2018-05-15 10:00:00, None, None, None,20
None,14.87, None, None, None, None, 142.29,2018-05-15 11:00:00, None, None, None,20
None,16.21, None, None, None, None, 142.29,2018-05-15 12:00:00, None, None, None,20
None,15.33, None, None, None, None, 141.14,2018-05-15 13:00:00, None, None, None,20
None,15.86, None, None, None, None, 138.37,2018-05-15 14:00:00, None, None, None,20
None,15.83, None, None, None, None, 138.53,2018-05-15 15:00:00, None, None, None,20
None,16.18, None, None, None, None, 138.17,2018-05-15 16:00:00, None, None, None,20
None,16.05, None, None, None, None, 138.31,2018-05-15 17:00:00, None, None, None,20
None,15.62, None, None, None, None, 137.89,2018-05-15 18:00:00, None, None, None,20
None,14.44, None, None, None, None, 136.63,2018-05-15 19:00:00, None, None, None,20
None,13.41, None, None, None, None, 136.85,2018-05-15 20:00:00, None, None, None,20
None,13.26, None, None, None, None, 136.66,2018-05-15 21:00:00, None, None, None,20
None,13.18, None, None, None, None, 137.51,2018-05-15 22:00:00, None, None, None,20
None,12.03, None, None, None, None, 138.86,2018-05-15 23:00:00, None, None, None,20
None,11.74, None, None, None, None, 136.62,2018-05-16 00:00:00, None, None, None,20
None,11.07, None, None, None, None, 137.31,2018-05-16 01:00:00, None, None, None,20
None,11.06, None, None, None, None, 136.9,2018-05-16 02:00:00, None, None, None,20
None,10.33, None, None, None, None, 137.46,2018-05-16 03:00:00, None, None, None,20
None,9.83, None, None, None, None, 138.07,2018-05-16 04:00:00, None, None, None,20
None,9.08, None, None, None, None, 137.97,2018-05-16 05:00:00, None, None, None,20
None,9.54, None, None, None, None, 137.66,2018-05-16 06:00:00, None, None, None,20
None,10.4, None, None, None, None, 137.57,2018-05-16 07:00:00, None, None, None,20
None,11.51, None, None, None, None, 133.34,2018-05-16 08:00:00, None, None, None,20
None,11.15, None, None, None, None, 134.54,2018-05-16 09:00:00, None, None, None,20
None,10.72, None, None, None, None, 134.65,2018-05-16 10:00:00, None, None, None,20
None,12.5, None, None, None, None, 133.53,2018-05-16 11:00:00, None, None, None,20
None,11.84, None, None, None, None, 130.33,2018-05-16 12:00:00, None, None, None,20
None,13.36, None, None, None, None, 131.41,2018-05-16 13:00:00, None, None, None,20
None,13.53, None, None, None, None, 131.32,2018-05-16 14:00:00, None, None, None,20
None,12.89, None, None, None, None, 129.85,2018-05-16 15:00:00, None, None, None,20
None,13.8, None, None, None, None, 130.74,2018-05-16 16:00:00, None, None, None,20
None,12.65, None, None, None, None, 129.15,2018-05-16 17:00:00, None, None, None,20
None,12.12, None, None, None, None, 127.4,2018-05-16 18:00:00, None, None, None,20
None,11.22, None, None, None, None, 131.15,2018-05-16 19:00:00, None, None, None,20
None,10.86, None, None, None, None, 130.14,2018-05-16 20:00:00, None, None, None,20
None,10.79, None, None, None, None, 127.52,2018-05-16 21:00:00, None, None, None,20
None,10.21, None, None, None, None, 128.25,2018-05-16 22:00:00, None, None, None,20
None,9.7, None, None, None, None, 128.88,2018-05-16 23:00:00, None, None, None,20
None,8.27, None, None, None, None, 127.91,2018-05-17 00:00:00, None, None, None,20
None,8.24, None, None, None, None, 127.16,2018-05-17 01:00:00, None, None, None,20
None,8.16, None, None, None, None, 128.46,2018-05-17 02:00:00, None, None, None,20
None,7.89, None, None, None, None, 127.56,2018-05-17 03:00:00, None, None, None,20
None,6.768, None, None, None, None, 127.8,2018-05-17 04:00:00, None, None, None,20
None,7.12, None, None, None, None, 128.15,2018-05-17 05:00:00, None, None, None,20
None,7.29, None, None, None, None, 128.27,2018-05-17 06:00:00, None, None, None,20
None,8.47, None, None, None, None, 128.15,2018-05-17 07:00:00, None, None, None,20
None,10.57, None, None, None, None, 127.67,2018-05-17 08:00:00, None, None, None,20
None,12.45, None, None, None, None, 127.87,2018-05-17 09:00:00, None, None, None,20
None,13.66, None, None, None, None, 128.24,2018-05-17 10:00:00, None, None, None,20
None,16.26, None, None, None, None, 127.09,2018-05-17 11:00:00, None, None, None,20
None,18.17, None, None, None, None, 125.24,2018-05-17 12:00:00, None, None, None,20
None,16.66, None, None, None, None, 125.12,2018-05-17 13:00:00, None, None, None,20
None,16.99, None, None, None, None, 123.22,2018-05-17 14:00:00, None, None, None,20
None,17.58, None, None, None, None, 121.64,2018-05-17 15:00:00, None, None, None,20
None,18.37, None, None, None, None, 120.71,2018-05-17 16:00:00, None, None, None,20
None,17.79, None, None, None, None, 121.39,2018-05-17 17:00:00, None, None, None,20
None,16.07, None, None, None, None, 121.49,2018-05-17 18:00:00, None, None, None,20
None,15.58, None, None, None, None, 124.28,2018-05-17 19:00:00, None, None, None,20
None,15.4, None, None, None, None, 122.52,2018-05-17 20:00:00, None, None, None,20
None,14.52, None, None, None, None, 122.58,2018-05-17 21:00:00, None, None, None,20
None,14.76, None, None, None, None, 123.34,2018-05-17 22:00:00, None, None, None,20
None,13.8, None, None, None, None, 124.01,2018-05-17 23:00:00, None, None, None,20
None,13.78, None, None, None, None, 123.41,2018-05-18 00:00:00, None, None, None,20
None,12.47, None, None, None, None, 122.88,2018-05-18 01:00:00, None, None, None,20
None,12.71, None, None, None, None, 121.78,2018-05-18 02:00:00, None, None, None,20
None,12.32, None, None, None, None, 121.74,2018-05-18 03:00:00, None, None, None,20
None,11.93, None, None, None, None, 121.17,2018-05-18 04:00:00, None, None, None,20
None,11.43, None, None, None, None, 122.71,2018-05-18 05:00:00, None, None, None,20
None,10.72, None, None, None, None, 122.12,2018-05-18 06:00:00, None, None, None,20
None,11.73, None, None, None, None, 119.97,2018-05-18 07:00:00, None, None, None,20
None,12.79, None, None, None, None, 119.03,2018-05-18 08:00:00, None, None, None,20
None,13.68, None, None, None, None, 119.16,2018-05-18 09:00:00, None, None, None,20
None,15.76, None, None, None, None, 118.34,2018-05-18 10:00:00, None, None, None,20
None,17.17, None, None, None, None, 117.52,2018-05-18 11:00:00, None, None, None,20
None,19.41, None, None, None, None, 116.34,2018-05-18 12:00:00, None, None, None,20
None,19.1, None, None, None, None, 116.61,2018-05-18 13:00:00, None, None, None,20
None,16.8, None, None, None, None, 115.9,2018-05-18 14:00:00, None, None, None,20
None,17.67, None, None, None, None, 113.82,2018-05-18 15:00:00, None, None, None,20
None,17.53, None, None, None, None, 114.15,2018-05-18 16:00:00, None, None, None,20
None,17.7, None, None, None, None, 113.32,2018-05-18 17:00:00, None, None, None,20
None,16.6, None, None, None, None, 112.66,2018-05-18 18:00:00, None, None, None,20
None,15.04, None, None, None, None, 114.11,2018-05-18 19:00:00, None, None, None,20
None,14.74, None, None, None, None, 112.6,2018-05-18 20:00:00, None, None, None,20
None,14.3, None, None, None, None, 113.74,2018-05-18 21:00:00, None, None, None,20
None,14.22, None, None, None, None, 112.39,2018-05-18 22:00:00, None, None, None,20
None,13.32, None, None, None, None, 112.53,2018-05-18 23:00:00, None, None, None,20
None,12.91, None, None, None, None, 113.55,2018-05-19 00:00:00, None, None, None,20
None,12.04, None, None, None, None, 113.36,2018-05-19 01:00:00, None, None, None,20
None,11.68, None, None, None, None, 113.02,2018-05-19 02:00:00, None, None, None,20
None,11.22, None, None, None, None, 112.92,2018-05-19 03:00:00, None, None, None,20
None,10.54, None, None, None, None, 112.75,2018-05-19 04:00:00, None, None, None,20
None,9.63, None, None, None, None, 112.8,2018-05-19 05:00:00, None, None, None,20
