RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.046, 149.5, None, None, None, None, None, None, None, None, 258.3, None, None,5.063, None, None, None, 9.78, None, None, None, None, None,2018-05-14 00:00:00, None,20
None, None, None, None, 0.33, 158.2, None, None, None, None, None, None, None, None, 258.2, None, None,5.266, None, None, None, 8.02, None, None, None, None, None,2018-05-14 01:00:00, None,20
None, None, None, None, 0.157, 153.7, None, None, None, None, None, None, None, None, 258.4, None, None,5.297, None, None, None, 11.57, None, None, None, None, None,2018-05-14 02:00:00, None,20
None, None, None, None, 0.078, 147.6, None, None, None, None, None, None, None, None, 258.2, None, None,4.939, None, None, None, 11.12, None, None, None, None, None,2018-05-14 03:00:00, None,20
None, None, None, None, 0.035, 145.6, None, None, None, None, None, None, None, None, 258.3, None, None,4.737, None, None, None, 10.91, None, None, None, None, None,2018-05-14 04:00:00, None,20
None, None, None, None, 0.195, 148.2, None, None, None, None, None, None, None, None, 258.1, None, None,4.913, None, None, None, 19.99, None, None, None, None, None,2018-05-14 05:00:00, None,20
None, None, None, None, 0.206, 147.3, None, None, None, None, None, None, None, None, 258.2, None, None,4.747, None, None, None, 30.17, None, None, None, None, None,2018-05-14 06:00:00, None,20
None, None, None, None, 0.681, 144.5, None, None, None, None, None, None, None, None, 258.0, None, None,5.485, None, None, None, 15.3, None, None, None, None, None,2018-05-14 07:00:00, None,20
None, None, None, None, 1.709, 141.3, None, None, None, None, None, None, None, None, 258.0, None, None,7.44, None, None, None, 13.81, None, None, None, None, None,2018-05-14 08:00:00, None,20
None, None, None, None, 1.19, 143.2, None, None, None, None, None, None, None, None, 257.0, None, None,10.48, None, None, None, 32.34, None, None, None, None, None,2018-05-14 09:00:00, None,20
