snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
543.0, None,2017-05-28 00:00:00,12.7, None, 219.0, None,22
541.0, None,2017-05-28 01:00:00,12.2, None, 219.0, None,22
539.0, None,2017-05-28 02:00:00,13.6, None, 220.0, None,22
537.0, None,2017-05-28 03:00:00,13.0, None, 219.0, None,22
536.0, None,2017-05-28 04:00:00,11.0, None, 218.0, None,22
534.0, None,2017-05-28 05:00:00,9.9, None, 218.0, None,22
533.0, None,2017-05-28 06:00:00,9.0, None, 216.0, None,22
532.0, None,2017-05-28 07:00:00,8.8, None, 217.0, None,22
532.0, None,2017-05-28 08:00:00,7.9, None, 217.0, None,22
531.0, None,2017-05-28 09:00:00,7.5, None, 218.0, None,22
529.0, None,2017-05-28 10:00:00,6.9, None, 218.0, None,22
528.0, None,2017-05-28 11:00:00,6.4, None, 217.0, None,22
528.0, None,2017-05-28 12:00:00,6.6, None, 217.0, None,22
527.0, None,2017-05-28 13:00:00,6.6, None, 216.0, None,22
526.0, None,2017-05-28 14:00:00,6.1, None, 217.0, None,22
525.0, None,2017-05-28 15:00:00,9.4, None, 215.0, None,22
524.0, None,2017-05-28 16:00:00,11.2, None, 215.0, None,22
523.0, None,2017-05-28 17:00:00,12.1, None, 214.0, None,22
522.0, None,2017-05-28 18:00:00,14.0, None, 216.0, None,22
521.0, None,2017-05-28 19:00:00,14.0, None, 216.0, None,22
521.0, None,2017-05-28 20:00:00,15.5, None, 217.0, None,22
520.0, None,2017-05-28 21:00:00,15.2, None, 215.0, None,22
519.0, None,2017-05-28 22:00:00,16.1, None, 215.0, None,22
518.0, None,2017-05-28 23:00:00,17.0, None, 215.0, None,22
516.0, None,2017-05-29 00:00:00,18.0, None, 215.0, None,22
515.0, None,2017-05-29 01:00:00,16.3, None, 213.0, None,22
514.0, None,2017-05-29 02:00:00,15.6, None, 213.0, None,22
513.0, None,2017-05-29 03:00:00,15.6, None, 213.0, None,22
510.0, None,2017-05-29 04:00:00,13.7, None, 213.0, None,22
508.0, None,2017-05-29 05:00:00,12.4, None, 213.0, None,22
506.0, None,2017-05-29 06:00:00,11.3, None, 214.0, None,22
504.0, None,2017-05-29 07:00:00,11.3, None, 213.0, None,22
503.0, None,2017-05-29 08:00:00,11.2, None, 214.0, None,22
502.0, None,2017-05-29 09:00:00,11.0, None, 213.0, None,22
500.0, None,2017-05-29 10:00:00,10.1, None, 212.0, None,22
499.0, None,2017-05-29 11:00:00,9.2, None, 213.0, None,22
498.0, None,2017-05-29 12:00:00,8.9, None, 212.0, None,22
498.0, None,2017-05-29 13:00:00,8.8, None, 211.0, None,22
497.0, None,2017-05-29 14:00:00,9.8, None, 211.0, None,22
496.0, None,2017-05-29 15:00:00,11.0, None, 212.0, None,22
495.0, None,2017-05-29 16:00:00,11.7, None, 212.0, None,22
495.0, None,2017-05-29 17:00:00,11.7, None, 211.0, None,22
494.0, None,2017-05-29 18:00:00,14.2, None, 212.0, None,22
494.0, None,2017-05-29 19:00:00,13.8, None, 209.0, None,22
493.0, None,2017-05-29 20:00:00,14.6, None, None, None,22
492.0, None,2017-05-29 21:00:00,14.6, None, None, None,22
490.0, None,2017-05-29 22:00:00,14.0, None, 209.0, None,22
488.0, None,2017-05-29 23:00:00,14.0, None, 208.0, None,22
486.0, None,2017-05-30 00:00:00,13.7, None, 209.0, None,22
484.0, None,2017-05-30 01:00:00,14.6, None, 207.0, None,22
482.0, None,2017-05-30 02:00:00,14.5, None, 204.0, None,22
480.0, None,2017-05-30 03:00:00,14.8, None, 205.0, None,22
477.0, None,2017-05-30 04:00:00,12.7, None, None, None,22
475.0, None,2017-05-30 05:00:00,11.7, None, None, None,22
473.0, None,2017-05-30 06:00:00,11.3, None, 204.0, None,22
472.0, None,2017-05-30 07:00:00,10.0, None, 203.0, None,22
470.0, None,2017-05-30 08:00:00,10.0, None, 201.0, None,22
469.0, None,2017-05-30 09:00:00,9.2, None, 202.0, None,22
468.0, None,2017-05-30 10:00:00,9.2, None, 202.0, None,22
467.0, None,2017-05-30 11:00:00,8.3, None, 203.0, None,22
466.0, None,2017-05-30 12:00:00,8.1, None, 203.0, None,22
464.0, None,2017-05-30 13:00:00,8.4, None, 202.0, None,22
463.0, None,2017-05-30 14:00:00,8.4, None, 200.0, None,22
462.0, None,2017-05-30 15:00:00,10.5, None, 202.0, None,22
461.0, None,2017-05-30 16:00:00,12.1, None, 200.0, None,22
460.0, None,2017-05-30 17:00:00,12.3, None, 201.0, None,22
459.0, None,2017-05-30 18:00:00,13.3, None, 199.0, None,22
459.0, None,2017-05-30 19:00:00,14.1, None, 197.0, None,22
458.0, None,2017-05-30 20:00:00,14.2, None, 197.0, None,22
458.0, None,2017-05-30 21:00:00,14.1, None, 196.0, None,22
456.0, None,2017-05-30 22:00:00,15.0, None, 192.0, None,22
454.0, None,2017-05-30 23:00:00,15.1, None, 156.0, None,22
453.0, None,2017-05-31 00:00:00,14.1, None, 193.0, None,22
451.0, None,2017-05-31 01:00:00,15.1, None, 192.0, None,22
449.0, None,2017-05-31 02:00:00,13.7, None, 192.0, None,22
