AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
5.5, 0.0,1.8,2022-10-01 00:00:00, 4.5, 20.5,40,,,,,,,,,,,,,,,,,,,,,,
5.5, None,1.7,2022-10-01 00:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.6, None,1.7,2022-10-01 00:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.7, None,1.8,2022-10-01 00:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.7, None,1.9,2022-10-01 01:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.9, None,1.7,2022-10-01 01:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.8, None,1.9,2022-10-01 01:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.7, None,1.8,2022-10-01 01:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.5, None,1.8,2022-10-01 02:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.2, None,2.2,2022-10-01 02:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.0, None,2.0,2022-10-01 02:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.9, None,2.2,2022-10-01 02:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.8, None,2.2,2022-10-01 03:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,2.0,2022-10-01 03:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,2.1,2022-10-01 03:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.2,2022-10-01 03:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,2.4,2022-10-01 04:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.8, None,2.3,2022-10-01 04:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,2.4,2022-10-01 04:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.6,2022-10-01 04:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.6,2022-10-01 05:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,3.0,2022-10-01 05:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,2.7,2022-10-01 05:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.9,2022-10-01 05:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.7,2022-10-01 06:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.5, None,3.0,2022-10-01 06:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.6, None,3.1,2022-10-01 06:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
4.7, None,3.0,2022-10-01 06:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.0, None,2.9,2022-10-01 07:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
5.3, None,3.1,2022-10-01 07:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
6.1, None,3.0,2022-10-01 07:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
7.2, None,3.0,2022-10-01 07:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
7.9, None,3.0,2022-10-01 08:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
8.6, None,2.9,2022-10-01 08:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
9.1, None,3.1,2022-10-01 08:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
9.6, None,3.2,2022-10-01 08:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
10.2, None,3.1,2022-10-01 09:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
10.7, None,3.2,2022-10-01 09:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
11.8, None,3.0,2022-10-01 09:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
13.0, None,2.7,2022-10-01 09:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
14.5, None,3.0,2022-10-01 10:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
15.3, None,2.9,2022-10-01 10:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
15.7, None,2.6,2022-10-01 10:30:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
16.8, None,2.4,2022-10-01 10:45:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
17.1, None,2.3,2022-10-01 11:00:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
18.0, None,2.0,2022-10-01 11:15:00, None, None,40,,,,,,,,,,,,,,,,,,,,,,
