wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
333.0, 91.0, 14.3, 0.0, -0.5, 15.1, 0.8, -1.1, 277.0, 0.0, 0.0, 86.0,2022-11-05 00:00:00,45,,,,,,
358.0, 96.0, 12.1, 0.0, -1.2, 34.7, -0.6, -4.9, 275.0, 0.0, 0.0, 93.0,2022-11-05 01:00:00,45,,,,,,
327.0, 86.0, 15.1, 0.0, -3.1, 12.1, -1.1, -4.6, 333.0, 0.0, 0.0, 94.0,2022-11-05 02:00:00,45,,,,,,
260.0, 93.0, 34.7, 0.0, -5.9, 2.5, -4.9, -4.6, 358.0, 0.0, 0.0, 95.0,2022-11-05 03:00:00,45,,,,,,
272.0, 94.0, 12.1, 0.0, -5.4, 9.8, -4.6, -4.9, 327.0, 0.0, 0.0, 94.0,2022-11-05 04:00:00,45,,,,,,
288.0, 95.0, 2.5, 0.0, -5.3, 9.2, -4.6, -5.5, 260.0, 0.0, 0.0, 92.0,2022-11-05 05:00:00,45,,,,,,
297.0, None, None, 0.0, None, 14.1, None, -5.4, None, None, None, 91.0,2022-11-05 06:00:00,45,,,,,,
274.0, None, None, 0.0, None, 15.1, None, -4.3, None, None, None, 88.0,2022-11-05 07:00:00,45,,,,,,
290.0, 91.0, 14.1, 0.0, -6.6, 14.7, -5.4, -3.9, 297.0, 0.0, 0.0, 85.0,2022-11-05 08:00:00,45,,,,,,
305.0, 88.0, 15.1, 0.0, -6.0, 17.2, -4.3, -4.0, 274.0, 0.0, 0.0, 81.0,2022-11-05 09:00:00,45,,,,,,
263.0, 85.0, 14.7, 0.0, -6.0, 10.0, -3.9, -3.1, 290.0, 0.0, 0.0, 82.0,2022-11-05 10:00:00,45,,,,,,
314.0, 81.0, 17.2, 0.0, -6.8, 9.8, -4.0, -4.1, 305.0, 0.0, 0.0, 81.0,2022-11-05 11:00:00,45,,,,,,
305.0, 82.0, None, 0.0, -5.7, 9.0, -3.1, -3.4, 263.0, 0.0, 0.0, 76.0,2022-11-05 12:00:00,45,,,,,,
266.0, 81.0, 9.8, 0.0, -6.9, 5.8, -4.1, -2.8, 314.0, 0.0, 0.0, 81.0,2022-11-05 13:00:00,45,,,,,,
300.0, 76.0, None, 0.0, -7.0, 10.4, -3.4, -4.4, 305.0, 0.0, 0.0, 82.0,2022-11-05 14:00:00,45,,,,,,
298.0, 81.0, 5.8, 0.0, -5.6, 9.8, -2.8, -5.0, 266.0, 0.0, 0.0, 79.0,2022-11-05 15:00:00,45,,,,,,
318.0, 82.0, 10.4, 0.0, -7.0, 12.4, -4.4, -6.0, 300.0, 0.0, 0.0, 78.0,2022-11-05 16:00:00,45,,,,,,
320.0, 79.0, 9.8, 0.0, -8.1, 11.9, -5.0, -6.3, 298.0, 0.0, 0.0, 77.0,2022-11-05 17:00:00,45,,,,,,
