station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
8.0, 850.0, None, -4.6, -4.8, 155.0, None, None, 0.0, 435.0, None, 2020-01-01 00:00:00, None
9.0, 850.0, None, -3.9, -3.9, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 01:00:00, None
7.0, 850.0, None, -3.9, -3.8, 153.0, None, None, 0.0, 435.0, None, 2020-01-01 02:00:00, None
6.0, 850.0, None, -3.9, -3.9, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 03:00:00, None
5.0, 850.0, None, -4.0, -4.0, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 04:00:00, None
5.0, 850.0, None, -3.8, -3.8, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 05:00:00, None
5.0, 850.0, None, -4.0, -3.9, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 06:00:00, None
4.0, 850.0, None, -3.8, -3.8, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 07:00:00, None
4.0, 850.0, None, -4.1, -4.0, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 08:00:00, None
4.0, 850.0, None, -3.4, -3.4, 154.0, None, None, 0.0, 435.0, None, 2020-01-01 09:00:00, None
4.0, 850.0, None, -3.3, -3.2, 155.0, None, None, 0.0, 435.0, None, 2020-01-01 10:00:00, None
5.0, 851.0, None, -3.3, -3.2, 155.0, None, None, 1.0, 435.0, None, 2020-01-01 11:00:00, None
5.0, 851.0, None, -3.3, -3.2, 155.0, None, None, 0.0, 435.0, None, 2020-01-01 12:00:00, None
5.0, 851.0, None, -3.3, -3.3, 155.0, None, None, 0.0, 436.0, None, 2020-01-01 13:00:00, None
5.0, 851.0, None, -3.4, -3.3, 154.0, None, None, 0.0, 436.0, None, 2020-01-01 14:00:00, None
4.0, 851.0, None, -3.3, -3.3, 153.0, None, None, 0.0, 436.0, None, 2020-01-01 15:00:00, None
5.0, 852.0, None, -3.6, -3.5, 156.0, None, None, 1.0, 436.0, None, 2020-01-01 16:00:00, None
4.0, 852.0, None, -3.6, -3.6, 156.0, None, None, 0.0, 437.0, None, 2020-01-01 17:00:00, None
6.0, 854.0, None, -5.7, -5.6, 157.0, None, None, 2.0, 437.0, None, 2020-01-01 18:00:00, None
7.0, 855.0, None, -6.8, -6.7, 159.0, None, None, 1.0, 438.0, None, 2020-01-01 19:00:00, None
6.0, 855.0, None, -8.0, -7.9, 158.0, None, None, 0.0, 438.0, None, 2020-01-01 20:00:00, None
7.0, 856.0, None, -8.9, -8.9, 158.0, None, None, 1.0, 439.0, None, 2020-01-01 21:00:00, None
7.0, 856.0, None, -9.6, -9.8, 158.0, None, None, 0.0, 439.0, None, 2020-01-01 22:00:00, None
6.0, 856.0, None, -10.1, -10.2, 158.0, None, None, 0.0, 439.0, None, 2020-01-01 23:00:00, None
6.0, 856.0, None, -10.4, -10.6, 158.0, None, None, 0.0, 439.0, None, 2020-01-02 00:00:00, None
6.0, 856.0, None, -10.4, -10.4, 158.0, None, None, 0.0, 439.0, None, 2020-01-02 01:00:00, None
6.0, 856.0, None, -10.8, -10.8, 157.0, None, None, 0.0, 439.0, None, 2020-01-02 02:00:00, None
6.0, 856.0, None, -11.1, -11.0, 157.0, None, None, 0.0, 439.0, None, 2020-01-02 03:00:00, None
7.0, 857.0, None, -11.7, -11.7, 158.0, None, None, 1.0, 439.0, None, 2020-01-02 04:00:00, None
7.0, 857.0, None, -12.1, -12.1, 158.0, None, None, 0.0, 439.0, None, 2020-01-02 05:00:00, None
7.0, 857.0, None, -12.6, -12.5, 157.0, None, None, 0.0, 439.0, None, 2020-01-02 06:00:00, None
7.0, 857.0, None, -12.7, -12.6, 157.0, None, None, 0.0, 439.0, None, 2020-01-02 07:00:00, None
7.0, 857.0, None, -13.1, -13.1, 157.0, None, None, None, 439.0, None, 2020-01-02 09:00:00, None
7.0, 857.0, None, -12.5, -12.4, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 10:00:00, None
6.0, 857.0, None, -12.7, -12.7, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 11:00:00, None
6.0, 857.0, None, -12.1, -12.0, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 12:00:00, None
6.0, 857.0, None, -12.3, -12.2, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 13:00:00, None
6.0, 857.0, None, -12.4, -12.3, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 14:00:00, None
6.0, 857.0, None, -12.8, -12.8, 156.0, None, None, 0.0, 438.0, None, 2020-01-02 15:00:00, None
5.0, 857.0, None, -12.9, -12.9, 155.0, None, None, 0.0, 438.0, None, 2020-01-02 16:00:00, None
5.0, 857.0, None, -13.1, -13.1, 155.0, None, None, 0.0, 438.0, None, 2020-01-02 17:00:00, None
3.0, 857.0, None, -12.8, -12.9, 155.0, None, None, 0.0, 438.0, None, 2020-01-02 18:00:00, None
2.0, 857.0, None, -12.6, -12.7, 155.0, None, None, 0.0, 438.0, None, 2020-01-02 19:00:00, None
2.0, 857.0, None, -12.1, -12.4, 155.0, None, None, 0.0, 438.0, None, 2020-01-02 20:00:00, None
0.0, 856.0, None, -12.1, -12.1, 155.0, None, None, None, 439.0, None, 2020-01-02 21:00:00, None
0.0, 856.0, None, -12.2, -12.1, 155.0, None, None, 0.0, 439.0, None, 2020-01-02 22:00:00, None
0.0, 856.0, None, -11.7, -11.6, 245.0, None, None, 0.0, 439.0, None, 2020-01-02 23:00:00, None
0.0, 856.0, None, -11.7, -11.6, 155.0, None, None, 0.0, 439.0, None, 2020-01-03 00:00:00, None
0.0, 856.0, None, -11.2, -11.1, 156.0, None, None, 0.0, 439.0, None, 2020-01-03 01:00:00, None
0.0, 856.0, None, -10.7, -10.7, 156.0, None, None, 0.0, 439.0, None, 2020-01-03 02:00:00, None
None, 855.0, None, -9.9, -9.9, 156.0, None, None, None, 440.0, None, 2020-01-03 03:00:00, None
None, 856.0, None, -9.0, -9.0, 158.0, None, None, 1.0, 440.0, None, 2020-01-03 04:00:00, None
0.0, 857.0, None, -8.7, -8.6, 159.0, None, None, 1.0, 441.0, None, 2020-01-03 05:00:00, None
2.0, 859.0, None, -7.9, -7.9, 161.0, None, None, 2.0, 443.0, None, 2020-01-03 06:00:00, None
4.0, 861.0, None, -5.2, -5.2, 165.0, None, None, 2.0, 443.0, None, 2020-01-03 07:00:00, None
None, 864.0, None, -2.8, -2.8, 167.0, None, None, 3.0, 445.0, None, 2020-01-03 08:00:00, None
12.0, 869.0, None, -2.2, -2.1, 170.0, None, None, 5.0, 448.0, None, 2020-01-03 09:00:00, None
15.0, 872.0, None, -1.6, -1.6, 173.0, None, None, 3.0, 450.0, None, 2020-01-03 10:00:00, None
17.0, 874.0, None, -1.3, -1.2, 177.0, None, None, 2.0, 452.0, None, 2020-01-03 11:00:00, None
18.0, 875.0, None, -1.0, -0.9, 178.0, None, None, 1.0, 455.0, None, 2020-01-03 12:00:00, None
17.0, 874.0, None, -0.5, -0.5, 179.0, None, None, None, 457.0, None, 2020-01-03 13:00:00, None
25.0, 882.0, None, -0.2, -0.4, 179.0, None, None, 8.0, 458.0, None, 2020-01-03 14:00:00, None
26.0, 883.0, None, 0.0, -0.4, 178.0, None, None, 1.0, 460.0, None, 2020-01-03 15:00:00, None
26.0, 883.0, None, 0.7, -0.3, 177.0, None, None, 0.0, 462.0, None, 2020-01-03 16:00:00, None
25.0, 882.0, None, 1.3, 0.2, 177.0, None, None, None, 464.0, None, 2020-01-03 17:00:00, None
27.0, 884.0, None, 1.3, 0.2, 177.0, None, None, 2.0, 465.0, None, 2020-01-03 18:00:00, None
26.0, 883.0, None, 1.4, 0.7, 176.0, None, None, None, 466.0, None, 2020-01-03 19:00:00, None
25.0, 882.0, None, 1.7, 1.3, 174.0, None, None, None, 468.0, None, 2020-01-03 20:00:00, None
27.0, 883.0, None, 1.8, 1.5, 175.0, None, None, 1.0, 468.0, None, 2020-01-03 21:00:00, None
27.0, 883.0, None, 1.6, 1.4, 174.0, None, None, 0.0, 469.0, None, 2020-01-03 22:00:00, None
28.0, 884.0, None, 0.6, 0.5, 174.0, None, None, 1.0, 469.0, None, 2020-01-03 23:00:00, None
28.0, 884.0, None, -0.9, -0.8, 174.0, None, None, 0.0, 470.0, None, 2020-01-04 00:00:00, None
33.0, 889.0, None, -4.6, -4.4, 176.0, None, None, 5.0, 471.0, None, 2020-01-04 01:00:00, None
34.0, 890.0, None, -5.6, -5.6, 178.0, None, None, 1.0, 472.0, None, 2020-01-04 02:00:00, None
35.0, 890.0, None, -5.4, -5.4, 178.0, None, None, 0.0, 473.0, None, 2020-01-04 03:00:00, None
33.0, 889.0, None, -5.2, -5.2, 178.0, None, None, None, 473.0, None, 2020-01-04 04:00:00, None
33.0, 890.0, None, -5.5, -5.6, 177.0, None, None, 1.0, 473.0, None, 2020-01-04 05:00:00, None
31.0, 890.0, None, -6.1, -6.1, 176.0, None, None, 0.0, 474.0, None, 2020-01-04 06:00:00, None
30.0, 891.0, None, -6.9, -6.9, 176.0, None, None, 1.0, 474.0, None, 2020-01-04 07:00:00, None
27.0, 891.0, None, -7.3, -7.3, 177.0, None, None, 0.0, 474.0, None, 2020-01-04 08:00:00, None
22.0, 891.0, None, -7.7, -7.7, 177.0, None, None, 0.0, 474.0, None, 2020-01-04 09:00:00, None
20.0, 892.0, None, -8.2, -8.1, 177.0, None, None, 1.0, 474.0, None, 2020-01-04 10:00:00, None
16.0, 890.0, None, -8.8, -8.7, 177.0, None, None, None, 474.0, None, 2020-01-04 11:00:00, None
16.0, 891.0, None, -9.1, -9.0, 177.0, None, None, 1.0, 474.0, None, 2020-01-04 12:00:00, None
18.0, 892.0, None, -8.3, -8.2, 177.0, None, None, 1.0, 475.0, None, 2020-01-04 13:00:00, None
10.0, 892.0, None, -8.4, -8.4, 177.0, None, None, 0.0, 475.0, None, 2020-01-04 14:00:00, None
10.0, 893.0, None, -8.4, -8.4, 177.0, None, None, 1.0, 475.0, None, 2020-01-04 15:00:00, None
9.0, 892.0, None, -8.3, -8.3, 177.0, None, None, None, 475.0, None, 2020-01-04 16:00:00, None
9.0, 891.0, None, -8.1, -8.1, 176.0, None, None, None, 475.0, None, 2020-01-04 17:00:00, None
7.0, 891.0, None, -8.0, -8.0, 176.0, None, None, 0.0, 475.0, None, 2020-01-04 18:00:00, None
9.0, 892.0, None, -7.9, -7.9, 176.0, None, None, 1.0, 476.0, None, 2020-01-04 19:00:00, None
10.0, 892.0, None, -7.6, -7.5, 176.0, None, None, 0.0, 476.0, None, 2020-01-04 20:00:00, None
8.0, 891.0, None, -7.6, -7.6, 176.0, None, None, None, 477.0, None, 2020-01-04 21:00:00, None
9.0, 892.0, None, -7.4, -7.4, 176.0, None, None, 1.0, 477.0, None, 2020-01-04 22:00:00, None
8.0, 892.0, None, -7.6, -7.6, 176.0, None, None, 0.0, 478.0, None, 2020-01-04 23:00:00, None
8.0, 892.0, None, -7.4, -7.4, 176.0, None, None, 0.0, 478.0, None, 2020-01-05 00:00:00, None
3.0, 892.0, None, -7.0, -7.1, 175.0, None, None, 0.0, 478.0, None, 2020-01-05 01:00:00, None
0.0, 890.0, None, -6.4, -6.5, 175.0, None, None, None, 478.0, None, 2020-01-05 02:00:00, None
1.0, 891.0, None, -5.9, -5.9, 175.0, None, None, 1.0, 479.0, None, 2020-01-05 03:00:00, None
2.0, 891.0, None, -5.8, -5.9, 174.0, None, None, 0.0, 479.0, None, 2020-01-05 04:00:00, None
1.0, 891.0, None, -5.2, -5.3, 175.0, None, None, 0.0, 479.0, None, 2020-01-05 05:00:00, None
1.0, 891.0, None, -5.4, -5.4, 174.0, None, None, 0.0, 480.0, None, 2020-01-05 06:00:00, None
0.0, 891.0, None, -5.0, -5.0, 174.0, None, None, 0.0, 480.0, None, 2020-01-05 07:00:00, None
0.0, 891.0, None, -4.8, -4.8, 174.0, None, None, 0.0, 480.0, None, 2020-01-05 08:00:00, None
None, 890.0, None, -4.5, -4.6, 174.0, None, None, None, 481.0, None, 2020-01-05 09:00:00, None
None, 890.0, None, -4.3, -4.3, 173.0, None, None, 0.0, 481.0, None, 2020-01-05 10:00:00, None
1.0, 891.0, None, -4.3, -4.3, 172.0, None, None, 1.0, 481.0, None, 2020-01-05 11:00:00, None
None, 890.0, None, -5.1, -5.1, 172.0, None, None, None, 481.0, None, 2020-01-05 12:00:00, None
0.0, 892.0, None, -6.3, -6.2, 171.0, None, None, 2.0, 481.0, None, 2020-01-05 13:00:00, None
3.0, 895.0, None, -8.6, -8.4, 180.0, None, None, 3.0, 482.0, None, 2020-01-05 14:00:00, None
4.0, 897.0, None, -10.0, -10.0, 181.0, None, None, 2.0, 483.0, None, 2020-01-05 15:00:00, None
5.0, 897.0, None, -9.9, -9.9, 181.0, None, None, 0.0, 484.0, None, 2020-01-05 16:00:00, None
7.0, 898.0, None, -10.0, -10.1, 180.0, None, None, 1.0, 484.0, None, 2020-01-05 17:00:00, None
6.0, 897.0, None, -9.9, -10.0, 180.0, None, None, None, 484.0, None, 2020-01-05 18:00:00, None
5.0, 897.0, None, -9.8, -9.8, 180.0, None, None, 0.0, 484.0, None, 2020-01-05 19:00:00, None
5.0, 897.0, None, -9.9, -9.9, 180.0, None, None, 0.0, 484.0, None, 2020-01-05 20:00:00, None
6.0, 897.0, None, -10.0, -10.0, 179.0, None, None, 0.0, 484.0, None, 2020-01-05 21:00:00, None
4.0, 896.0, None, -10.3, -10.3, 179.0, None, None, None, 484.0, None, 2020-01-05 22:00:00, None
4.0, 896.0, None, -10.2, -10.1, 179.0, None, None, 0.0, 484.0, None, 2020-01-05 23:00:00, None
4.0, 896.0, None, -10.2, -10.1, 180.0, None, None, 0.0, 484.0, None, 2020-01-06 00:00:00, None
4.0, 896.0, None, -10.2, -10.2, 179.0, None, None, 0.0, 485.0, None, 2020-01-06 01:00:00, None
7.0, 897.0, None, -10.2, -10.1, 178.0, None, None, 1.0, 485.0, None, 2020-01-06 02:00:00, None
8.0, 899.0, None, -10.3, -10.2, 180.0, None, None, 2.0, 485.0, None, 2020-01-06 03:00:00, None
9.0, 900.0, None, -10.3, -10.3, 180.0, None, None, 1.0, 485.0, None, 2020-01-06 04:00:00, None
9.0, 900.0, None, -10.5, -10.4, 180.0, None, None, 0.0, 485.0, None, 2020-01-06 05:00:00, None
9.0, 900.0, None, -10.5, -10.5, 180.0, None, None, 0.0, 485.0, None, 2020-01-06 06:00:00, None
9.0, 900.0, None, -10.6, -10.6, 179.0, None, None, 0.0, 486.0, None, 2020-01-06 07:00:00, None
9.0, 900.0, None, -11.0, -11.0, 179.0, None, None, 0.0, 486.0, None, 2020-01-06 08:00:00, None
9.0, 899.0, None, -10.3, -10.3, 179.0, None, None, None, 486.0, None, 2020-01-06 09:00:00, None
9.0, 899.0, None, -10.0, -9.9, 179.0, None, None, 0.0, 486.0, None, 2020-01-06 10:00:00, None
8.0, 899.0, None, -9.7, -9.5, 178.0, None, None, 0.0, 486.0, None, 2020-01-06 11:00:00, None
8.0, 898.0, None, -9.3, -9.0, 178.0, None, None, None, 486.0, None, 2020-01-06 12:00:00, None
6.0, 898.0, None, -9.4, -9.3, 179.0, None, None, 0.0, 487.0, None, 2020-01-06 13:00:00, None
4.0, 899.0, None, -9.4, -9.3, 179.0, None, None, 1.0, 487.0, None, 2020-01-06 14:00:00, None
2.0, 899.0, None, -9.6, -9.4, 179.0, None, None, 0.0, 487.0, None, 2020-01-06 15:00:00, None
2.0, 899.0, None, -9.7, -9.6, 180.0, None, None, 0.0, 488.0, None, 2020-01-06 16:00:00, None
3.0, 901.0, None, -9.7, -9.7, 179.0, None, None, 2.0, 488.0, None, 2020-01-06 17:00:00, None
4.0, 901.0, None, -9.6, -9.6, 181.0, None, None, 0.0, 488.0, None, 2020-01-06 18:00:00, None
4.0, 901.0, None, -9.6, -9.6, 181.0, None, None, 0.0, 488.0, None, 2020-01-06 19:00:00, None
3.0, 900.0, None, -9.6, -9.5, 181.0, None, None, None, 488.0, None, 2020-01-06 20:00:00, None
4.0, 901.0, None, -9.7, -9.7, 179.0, None, None, 1.0, 488.0, None, 2020-01-06 21:00:00, None
5.0, 901.0, None, -10.0, -10.1, 179.0, None, None, 0.0, 488.0, None, 2020-01-06 22:00:00, None
6.0, 902.0, None, -12.1, -11.4, 180.0, None, None, 1.0, 488.0, None, 2020-01-06 23:00:00, None
6.0, 902.0, None, -11.0, -10.9, 180.0, None, None, 0.0, 488.0, None, 2020-01-07 00:00:00, None
7.0, 903.0, None, -13.6, -13.3, 179.0, None, None, 1.0, 488.0, None, 2020-01-07 01:00:00, None
5.0, 902.0, None, -13.1, -12.9, 179.0, None, None, None, 488.0, None, 2020-01-07 02:00:00, None
3.0, 902.0, None, -11.5, -11.7, 179.0, None, None, 0.0, 488.0, None, 2020-01-07 03:00:00, None
2.0, 902.0, None, -11.4, -11.6, 178.0, None, None, 0.0, 488.0, None, 2020-01-07 04:00:00, None
1.0, 901.0, None, -10.9, -10.9, 178.0, None, None, None, 488.0, None, 2020-01-07 05:00:00, None
1.0, 901.0, None, -11.0, -11.0, 178.0, None, None, 0.0, 488.0, None, 2020-01-07 06:00:00, None
1.0, 901.0, None, -10.8, -10.8, 178.0, None, None, 0.0, 488.0, None, 2020-01-07 07:00:00, None
0.0, 900.0, None, -10.4, -10.3, 179.0, None, None, None, 488.0, None, 2020-01-07 08:00:00, None
1.0, 900.0, None, -9.9, -9.9, 178.0, None, None, 0.0, 488.0, None, 2020-01-07 09:00:00, None
1.0, 900.0, None, -9.5, -9.5, 178.0, None, None, 0.0, 488.0, None, 2020-01-07 10:00:00, None
1.0, 900.0, None, -9.3, -9.2, 177.0, None, None, 0.0, 489.0, None, 2020-01-07 11:00:00, None
1.0, 899.0, None, -9.2, -9.2, 177.0, None, None, None, 490.0, None, 2020-01-07 12:00:00, None
1.0, 899.0, None, -9.6, -9.5, 178.0, None, None, 0.0, 491.0, None, 2020-01-07 13:00:00, None
1.0, 900.0, None, -9.5, -9.5, 178.0, None, None, 1.0, 492.0, None, 2020-01-07 14:00:00, None
3.0, 902.0, None, -9.5, -9.4, 178.0, None, None, 2.0, 493.0, None, 2020-01-07 15:00:00, None
2.0, 901.0, None, -10.4, -10.3, 178.0, None, None, None, 494.0, None, 2020-01-07 16:00:00, None
1.0, 902.0, None, -10.3, -10.2, 179.0, None, None, 1.0, 495.0, None, 2020-01-07 17:00:00, None
