ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
14.0,0.0,-2.0,14.0,2021-10-28,16.0,0.5,43,,,,,
,,,,2021-10-22 00:00:00,,,43,13.0,3.9,147.0,83.0,0.0
,,,,2021-10-22 01:00:00,,,43,11.8,4.1,150.0,82.0,0.0
,,,,2021-10-22 02:00:00,,,43,12.6,2.6,143.0,95.0,0.0
,,,,2021-10-22 03:00:00,,,43,10.4,2.5,151.0,100.0,0.0
,,,,2021-10-22 04:00:00,,,43,4.7,2.6,156.0,100.0,0.0
,,,,2021-10-22 05:00:00,,,43,7.5,3.0,144.0,100.0,0.0
,,,,2021-10-22 06:00:00,,,43,12.9,3.1,168.0,100.0,0.0
,,,,2021-10-22 07:00:00,,,43,12.7,2.9,172.0,100.0,0.0
,,,,2021-10-22 08:00:00,,,43,12.3,3.0,174.0,100.0,0.0
,,,,2021-10-22 09:00:00,,,43,14.3,2.9,179.0,100.0,0.0
,,,,2021-10-22 10:00:00,,,43,13.8,2.9,188.0,100.0,0.0
,,,,2021-10-22 11:00:00,,,43,12.5,2.9,204.0,100.0,0.0
,,,,2021-10-22 12:00:00,,,43,4.4,2.6,217.0,100.0,0.0
,,,,2021-10-22 13:00:00,,,43,6.3,2.1,252.0,100.0,0.0
,,,,2021-10-22 14:00:00,,,43,1.8,1.9,265.0,100.0,0.0
,,,,2021-10-22 15:00:00,,,43,0.0,1.4,269.0,100.0,0.0
,,,,2021-10-22 16:00:00,,,43,0.0,1.2,182.0,100.0,0.0
,,,,2021-10-22 17:00:00,,,43,0.0,1.0,114.0,100.0,0.0
,,,,2021-10-22 18:00:00,,,43,0.0,0.0,319.0,100.0,0.0
,,,,2021-10-22 19:00:00,,,43,0.0,0.0,283.0,100.0,0.0
,,,,2021-10-22 20:00:00,,,43,1.7,-0.1,286.0,100.0,0.0
,,,,2021-10-22 21:00:00,,,43,1.6,-0.1,278.0,100.0,0.0
