pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 11.98, 20.7, None, None, None, None, 12.0, 12.0, 0.5, None, 0.0,2021-09-10 00:00:00, 3.0, 3.124, None,37
None, 12.26, 20.7, None, None, None, None, 12.3, 12.0, 0.0, None, 0.0,2021-09-10 01:00:00, 3.0, 3.245, None,37
None, 12.3, 20.7, None, None, None, None, 12.3, 12.0, -0.1, None, 0.0,2021-09-10 02:00:00, 3.0, 3.106, None,37
None, 11.8, 20.7, None, None, None, None, 11.8, 11.7, -0.1, None, 0.0,2021-09-10 03:00:00, 3.0, 3.192, None,37
None, 11.4, 20.7, None, None, None, None, 11.4, 11.4, 0.0, None, 0.0,2021-09-10 04:00:00, 3.0, 3.085, None,37
None, 10.86, 20.7, None, None, None, None, 10.9, 10.8, 0.0, None, 0.0,2021-09-10 05:00:00, 3.0, 3.051, None,37
None, 10.35, 20.7, None, None, None, None, 10.4, 10.3, -0.2, None, 0.0,2021-09-10 06:00:00, 3.0, 3.0, None,37
None, 10.15, 10.4, None, None, None, None, 10.2, 9.7, -0.1, None, 0.0,2021-09-10 07:00:00, 3.0, 3.071, None,37
None, 12.2, 12.2, None, None, None, None, 12.2, 9.5, 0.0, None, 0.0,2021-09-10 08:00:00, 3.0, 2.686, None,37
None, 12.59, 12.6, None, None, None, None, 12.6, 9.5, 0.0, None, 1.0,2021-09-10 09:00:00, 3.0, 3.244, None,37
None, 13.62, 14.0, None, None, None, None, 13.6, 9.5, 0.1, None, 0.0,2021-09-10 10:00:00, 3.0, 2.931, None,37
None, 15.06, 15.1, None, None, None, None, 15.1, 9.5, 0.0, None, 1.0,2021-09-10 11:00:00, 3.0, 3.47, None,37
None, 17.68, 17.7, None, None, None, None, 17.7, 9.5, 0.0, None, 0.0,2021-09-10 12:00:00, 3.0, 3.203, None,37
None, 21.3, 21.3, None, None, None, None, 21.3, 9.5, 0.2, None, 0.0,2021-09-10 13:00:00, 3.0, 2.892, None,37
None, 23.73, 23.7, None, None, None, None, 23.7, 9.5, 0.2, None, 0.0,2021-09-10 14:00:00, 3.0, 2.835, None,37
None, 23.74, 24.5, None, None, None, None, 23.7, 9.5, 0.2, None, 0.0,2021-09-10 15:00:00, 3.0, 2.573, None,37
None, 21.21, 24.5, None, None, None, None, 21.2, 9.5, 0.0, None, 0.0,2021-09-10 16:00:00, 3.0, 2.602, None,37
None, 19.44, 24.5, None, None, None, None, 19.4, 9.5, 0.0, None, 0.0,2021-09-10 17:00:00, 3.0, 2.972, None,37
None, 19.08, 24.5, None, None, None, None, 19.1, 9.5, -0.1, None, 0.0,2021-09-10 18:00:00, 3.0, 2.858, None,37
None, 16.36, 19.1, None, None, None, None, 16.4, 16.4, 0.0, None, 0.0,2021-09-10 19:00:00, 3.0, 2.906, None,37
None, 14.92, 19.1, None, None, None, None, 14.9, 14.9, -0.1, None, 0.0,2021-09-10 20:00:00, 3.0, 3.041, None,37
None, 13.69, 19.1, None, None, None, None, 13.7, 13.7, -1.3, None, 0.0,2021-09-10 21:00:00, 3.0, 2.933, None,37
None, 12.86, 19.1, None, None, None, None, 12.9, 12.8, 0.2, None, 0.0,2021-09-10 22:00:00, 3.0, 2.953, None,37
None, 12.15, 19.1, None, None, None, None, 12.2, 12.2, 0.7, None, 0.0,2021-09-10 23:00:00, 3.0, 2.957, None,37
None, 12.29, 19.1, None, None, None, None, 12.3, 12.1, -0.5, None, 0.0,2021-09-11 00:00:00, 3.0, 2.925, None,37
None, 12.01, 19.1, None, None, None, None, 12.0, 12.0, 0.4, None, 0.0,2021-09-11 01:00:00, 3.0, 2.928, None,37
None, 11.86, 19.1, None, None, None, None, 11.9, 11.7, 0.0, None, 0.0,2021-09-11 02:00:00, 3.0, 2.945, None,37
