RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 1.001, 203.0, -45.0, 14.6, None, None, None, None, None, None, None, None, None, None, 14.56, None, 18.3, None, None, 52.9, None, 14.6, 0.0, None,2021-09-10 00:00:00, None,37
None, None, None, None, 0.788, 269.5, -45.0, 14.1, None, None, None, None, None, None, None, None, None, None, 14.09, None, 18.3, None, None, 45.48, None, 14.1, 0.0, None,2021-09-10 01:00:00, None,37
None, None, None, None, 1.219, 115.1, -45.0, 13.2, None, None, None, None, None, None, None, None, None, None, 13.18, None, 18.3, None, None, 54.02, None, 13.2, -0.2, None,2021-09-10 02:00:00, None,37
None, None, None, None, 0.924, 95.8, -46.0, 12.7, None, None, None, None, None, None, None, None, None, None, 12.69, None, 18.3, None, None, 56.3, None, 12.7, 0.0, None,2021-09-10 03:00:00, None,37
None, None, None, None, 4.535, 67.42, -46.0, 11.9, None, None, None, None, None, None, None, None, None, None, 11.88, None, 18.3, None, None, 6.545, None, 11.9, 0.0, None,2021-09-10 04:00:00, None,37
None, None, None, None, 6.534, 69.33, -46.0, 11.3, None, None, None, None, None, None, None, None, None, None, 11.26, None, 18.3, None, None, 9.93, None, 11.3, -0.1, None,2021-09-10 05:00:00, None,37
None, None, None, None, 9.38, 63.13, -47.0, 11.0, None, None, None, None, None, None, None, None, None, None, 11.06, None, 18.3, None, None, 10.1, None, 11.1, 0.0, None,2021-09-10 06:00:00, None,37
None, None, None, None, 10.12, 62.27, -46.0, 11.1, None, None, None, None, None, None, None, None, None, None, 11.22, None, 11.3, None, None, 11.63, None, 11.2, 0.0, None,2021-09-10 07:00:00, None,37
None, None, None, None, 11.88, 60.44, -47.0, 10.8, None, None, None, None, None, None, None, None, None, None, 10.78, None, 11.3, None, None, 11.13, None, 10.8, 0.1, None,2021-09-10 08:00:00, None,37
None, None, None, None, 15.24, 57.81, -46.0, 10.8, None, None, None, None, None, None, None, None, None, None, 12.01, None, 12.0, None, None, 10.31, None, 12.0, -0.2, None,2021-09-10 09:00:00, None,37
None, None, None, None, 14.61, 55.29, -45.0, 10.8, None, None, None, None, None, None, None, None, None, None, 12.9, None, 12.9, None, None, 8.84, None, 12.9, 0.0, None,2021-09-10 10:00:00, None,37
None, None, None, None, 17.28, 54.66, -45.0, 10.8, None, None, None, None, None, None, None, None, None, None, 13.92, None, 13.9, None, None, 10.6, None, 13.9, -0.1, None,2021-09-10 11:00:00, None,37
None, None, None, None, 13.89, 53.34, -43.0, 10.8, None, None, None, None, None, None, None, None, None, None, 17.57, None, 17.6, None, None, 8.83, None, 17.6, 0.0, None,2021-09-10 12:00:00, None,37
