pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
9.0, 11.78, 98.7, 16.7, 99.0, 11.0, 11.8, 10.7, 11.0, 0.0, None,2021-09-10 00:00:00, None, None,37
None, 12.31, 98.6, 16.7, 99.0, 12.0, 12.3, 10.7, 12.0, -0.6, None,2021-09-10 01:00:00, None, None,37
None, 12.22, 98.6, 16.7, 99.0, 12.0, 12.2, 10.7, 12.0, -0.3, None,2021-09-10 02:00:00, None, None,37
None, 12.32, 98.5, 16.7, 99.0, 12.0, 12.3, 10.7, 12.0, -0.1, None,2021-09-10 03:00:00, None, None,37
None, 11.84, 98.0, 16.7, 98.0, 11.0, 11.8, 10.7, 11.0, 0.2, None,2021-09-10 04:00:00, None, None,37
None, 11.74, 97.8, 16.7, 98.0, 11.0, 11.7, 10.7, 11.0, 0.8, None,2021-09-10 05:00:00, None, None,37
None, 11.55, 97.2, 16.7, 97.0, 11.0, 11.6, 10.7, 11.0, 0.0, None,2021-09-10 06:00:00, None, None,37
None, 11.53, 97.5, 11.9, 98.0, 11.0, 11.5, 11.3, 11.0, 0.0, None,2021-09-10 07:00:00, None, None,37
None, 11.47, 98.0, 12.1, 98.0, 11.0, 11.5, 11.3, 11.0, 0.0, None,2021-09-10 08:00:00, None, None,37
None, 11.59, 96.8, 12.1, 97.0, 11.0, 11.6, 11.3, 11.0, 0.0, None,2021-09-10 09:00:00, None, None,37
None, 12.91, 89.9, 13.2, 90.0, 12.0, 12.9, 11.3, 12.0, 0.0, None,2021-09-10 10:00:00, None, None,37
None, 13.78, 89.6, 13.9, 90.0, 12.0, 13.8, 11.3, 12.0, -0.3, None,2021-09-10 11:00:00, None, None,37
None, 15.11, 80.3, 15.4, 80.0, 12.0, 15.1, 11.3, 12.0, -0.7, None,2021-09-10 12:00:00, None, None,37
None, 17.44, 71.36, 17.5, 71.0, 12.0, 17.4, 11.3, 12.0, 0.0, None,2021-09-10 13:00:00, None, None,37
None, 20.2, 60.67, 20.3, 61.0, 13.0, 20.2, 11.3, 13.0, -1.0, None,2021-09-10 14:00:00, None, None,37
None, 22.74, 48.25, 22.9, 48.0, 11.0, 22.7, 11.3, 11.0, -1.0, None,2021-09-10 15:00:00, None, None,37
None, 22.76, 42.43, 24.2, 42.0, 9.0, 22.8, 11.3, 9.0, 0.8, None,2021-09-10 16:00:00, None, None,37
None, 23.13, 39.2, 24.2, 39.0, 9.0, 23.1, 11.3, 9.0, -0.5, None,2021-09-10 17:00:00, None, None,37
None, 22.68, 34.29, 24.2, 34.0, 6.0, 22.7, 11.3, 6.0, 0.2, None,2021-09-10 18:00:00, None, None,37
None, 21.24, 38.83, 22.8, 39.0, 7.0, 21.2, 20.9, 7.0, 0.4, None,2021-09-10 19:00:00, None, None,37
None, 18.89, 51.3, 22.8, 51.0, 8.0, 18.9, 19.0, 8.0, 0.0, None,2021-09-10 20:00:00, None, None,37
None, 16.37, 62.07, 22.8, 62.0, 9.0, 16.4, 16.4, 9.0, 0.0, None,2021-09-10 21:00:00, None, None,37
None, 15.69, 65.51, 22.8, 66.0, 9.0, 15.7, 15.2, 9.0, 1.0, None,2021-09-10 22:00:00, None, None,37
None, 15.48, 64.84, 22.8, 65.0, 9.0, 15.5, 15.2, 9.0, 0.0, None,2021-09-10 23:00:00, None, None,37
None, 14.58, 66.79, 22.8, 67.0, 9.0, 14.6, 14.6, 9.0, 0.0, None,2021-09-11 00:00:00, None, None,37
