AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
3.8, 0.0,0.0,2.8, 0.0,2020-10-21 00:00:00,191.0,95.0,43
3.8, None,0.0,3.1, None,2020-10-21 00:15:00,116.0,96.0,43
3.7, None,0.0,3.0, None,2020-10-21 00:30:00,116.0,96.0,43
3.6, None,0.0,3.1, None,2020-10-21 00:45:00,99.0,97.0,43
3.7, 0.0,0.0,2.9, 0.002,2020-10-21 01:00:00,46.0,96.0,43
3.3, None,0.0,3.2, None,2020-10-21 01:15:00,299.0,97.0,43
3.6, None,0.0,2.7, None,2020-10-21 01:30:00,329.0,96.0,43
3.4, None,0.0,3.9, None,2020-10-21 01:45:00,29.0,97.0,43
3.0, 0.0,0.0,2.9, 0.0,2020-10-21 02:00:00,156.0,96.0,43
2.5, None,0.0,3.8, None,2020-10-21 02:15:00,49.0,97.0,43
2.2, None,0.0,4.6, None,2020-10-21 02:30:00,48.0,96.0,43
1.5, None,0.0,4.5, None,2020-10-21 02:45:00,33.0,96.0,43
1.0, -1.0,0.0,3.4, 0.0,2020-10-21 03:00:00,35.0,97.0,43
0.8, None,0.0,3.3, None,2020-10-21 03:15:00,38.0,97.0,43
0.3, None,0.0,2.8, None,2020-10-21 03:30:00,19.0,97.0,43
0.1, None,0.0,2.2, None,2020-10-21 03:45:00,18.0,97.0,43
0.1, 0.0,0.0,2.0, 0.0,2020-10-21 04:00:00,354.0,97.0,43
-0.1, None,0.0,1.6, None,2020-10-21 04:15:00,334.0,98.0,43
-0.2, None,0.0,1.8, None,2020-10-21 04:30:00,35.0,98.0,43
-0.2, None,0.0,3.2, None,2020-10-21 04:45:00,2.0,98.0,43
-0.3, 0.0,0.0,1.9, 0.0,2020-10-21 05:00:00,13.0,98.0,43
-0.4, None,0.0,1.7, None,2020-10-21 05:15:00,330.0,98.0,43
-0.3, None,0.0,1.8, None,2020-10-21 05:30:00,330.0,98.0,43
-0.5, None,0.0,2.1, None,2020-10-21 05:45:00,13.0,98.0,43
-0.6, 0.0,0.0,2.6, 0.0,2020-10-21 06:00:00,38.0,98.0,43
-0.6, None,0.0,2.8, None,2020-10-21 06:15:00,5.0,98.0,43
-0.7, None,0.0,1.7, None,2020-10-21 06:30:00,256.0,98.0,43
-1.0, None,0.0,1.8, None,2020-10-21 06:45:00,86.0,98.0,43
-0.9, 0.0,0.0,1.8, 0.001,2020-10-21 07:00:00,31.0,98.0,43
-0.8, None,0.0,4.0, None,2020-10-21 07:15:00,44.0,98.0,43
-0.5, None,0.0,2.0, None,2020-10-21 07:30:00,263.0,98.0,43
-0.4, None,0.0,2.0, None,2020-10-21 07:45:00,55.0,98.0,43
1.0, 1.0,0.254,1.9, 0.0,2020-10-21 08:00:00,32.0,96.0,43
2.3, None,0.0,1.5, None,2020-10-21 08:15:00,126.0,95.0,43
4.1, None,0.0,2.0, None,2020-10-21 08:30:00,91.0,92.0,43
4.9, None,0.0,1.4, None,2020-10-21 08:45:00,313.0,93.0,43
4.4, 0.0,0.0,3.9, 0.001,2020-10-21 09:00:00,222.0,93.0,43
3.8, None,0.0,1.5, None,2020-10-21 09:15:00,239.0,94.0,43
4.5, None,0.0,3.3, None,2020-10-21 09:30:00,199.0,91.0,43
4.7, None,0.0,3.4, None,2020-10-21 09:45:00,265.0,92.0,43
5.8, 1.0,0.0,3.5, 0.002,2020-10-21 10:00:00,210.0,84.0,43
6.1, None,0.0,6.2, None,2020-10-21 10:15:00,233.0,79.0,43
6.8, None,0.0,5.9, None,2020-10-21 10:30:00,249.0,74.0,43
7.9, None,0.0,6.8, None,2020-10-21 10:45:00,262.0,58.0,43
7.8, 0.0,0.0,9.6, 0.0,2020-10-21 11:00:00,248.0,61.0,43
8.1, None,0.0,11.3, None,2020-10-21 11:15:00,286.0,54.0,43
7.6, None,0.0,8.1, None,2020-10-21 11:30:00,304.0,58.0,43
