WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.6027,2016-11-25 00:00:00,-6.92565,48
None, None, 1.68657,2016-11-25 01:00:00,-7.47889,48
None, None, 1.93094,2016-11-25 02:00:00,-7.32538,48
None, None, 3.41785,2016-11-25 03:00:00,-7.65396,48
None, None, 3.29114,2016-11-25 04:00:00,-8.02778,48
None, None, 2.65621,2016-11-25 05:00:00,-8.13762,48
None, None, 2.97598,2016-11-25 06:00:00,-7.81913,48
None, None, 3.76349,2016-11-25 07:00:00,-8.25054,48
None, None, 3.17075,2016-11-25 08:00:00,-8.29383,48
None, None, 2.3578,2016-11-25 09:00:00,-8.96226,48
None, None, 2.45454,2016-11-25 10:00:00,-9.05633,48
None, None, 2.6187,2016-11-25 11:00:00,-9.03169,48
None, None, 2.49543,2016-11-25 12:00:00,-8.03136,48
None, None, 3.06424,2016-11-25 13:00:00,-7.85823,48
None, None, 2.53044,2016-11-25 14:00:00,-6.48332,48
None, None, 2.91359,2016-11-25 15:00:00,-5.6899,48
None, None, 4.04854,2016-11-25 16:00:00,-5.47468,48
None, None, 3.85146,2016-11-25 17:00:00,-5.87861,48
None, None, 5.43871,2016-11-25 18:00:00,-6.09172,48
None, None, 6.61132,2016-11-25 19:00:00,-5.49286,48
None, None, 7.07461,2016-11-25 20:00:00,-5.44794,48
None, None, 6.66666,2016-11-25 21:00:00,-5.68947,48
None, None, 4.52017,2016-11-25 22:00:00,-7.03075,48
None, None, 4.85682,2016-11-25 23:00:00,-6.85383,48
None, None, 5.37467,2016-11-26 00:00:00,-6.81976,48
None, None, 3.84032,2016-11-26 01:00:00,-6.9406,48
None, None, 2.56616,2016-11-26 02:00:00,-6.82632,48
None, None, 2.52318,2016-11-26 03:00:00,-7.06628,48
None, None, 3.14811,2016-11-26 04:00:00,-9.04843,48
None, None, 2.69194,2016-11-26 05:00:00,-8.44746,48
None, None, 2.85652,2016-11-26 06:00:00,-9.0815,48
None, None, 2.53827,2016-11-26 07:00:00,-8.18601,48
None, None, 2.5704,2016-11-26 08:00:00,-9.55119,48
None, None, 2.23935,2016-11-26 09:00:00,-8.1674,48
None, None, 1.78964,2016-11-26 10:00:00,-6.75025,48
None, None, 1.23045,2016-11-26 11:00:00,-6.48448,48
None, None, 1.45629,2016-11-26 12:00:00,-6.64257,48
None, None, 2.21721,2016-11-26 13:00:00,-8.84109,48
None, None, 2.28614,2016-11-26 14:00:00,-8.84075,48
None, None, 2.41659,2016-11-26 15:00:00,-10.94,48
None, None, 2.01403,2016-11-26 16:00:00,-10.925,48
None, None, 1.40713,2016-11-26 17:00:00,-9.35247,48
None, None, 2.76208,2016-11-26 18:00:00,-8.31243,48
None, None, 2.23798,2016-11-26 19:00:00,-8.1068,48
None, None, 1.32843,2016-11-26 20:00:00,-8.46433,48
None, None, 0.833369,2016-11-26 21:00:00,-9.08094,48
None, None, 1.12136,2016-11-26 22:00:00,-8.40331,48
None, None, 1.30133,2016-11-26 23:00:00,-9.37389,48
None, None, 2.02199,2016-11-27 00:00:00,-10.6238,48
None, None, 2.20974,2016-11-27 01:00:00,-10.7308,48
None, None, 1.81932,2016-11-27 02:00:00,-10.5703,48
None, None, 1.3791,2016-11-27 03:00:00,-10.0184,48
None, None, 2.47078,2016-11-27 04:00:00,-9.73015,48
None, None, 3.12849,2016-11-27 05:00:00,-9.14631,48
None, None, 0.50994,2016-11-27 06:00:00,-9.27398,48
None, None, 0.766166,2016-11-27 07:00:00,-9.55954,48
None, None, 1.41877,2016-11-27 08:00:00,-10.2662,48
None, None, 0.912787,2016-11-27 09:00:00,-10.41,48
None, None, 0.759195,2016-11-27 10:00:00,-9.6708,48
None, None, 2.40459,2016-11-27 11:00:00,-10.7767,48
None, None, 2.19321,2016-11-27 12:00:00,-10.191,48
None, None, 1.78224,2016-11-27 13:00:00,-9.53157,48
None, None, 0.967411,2016-11-27 14:00:00,-8.36042,48
None, None, 1.34381,2016-11-27 15:00:00,-9.2344,48
None, None, 1.45773,2016-11-27 16:00:00,-7.11865,48
None, None, 2.50334,2016-11-27 17:00:00,-7.66499,48
None, None, 3.03966,2016-11-27 18:00:00,-8.58455,48
None, None, 3.29308,2016-11-27 19:00:00,-8.5074,48
None, None, 3.07229,2016-11-27 20:00:00,-8.99294,48
None, None, 3.74689,2016-11-27 21:00:00,-9.7424,48
