pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.43, None, None,2019-06-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.64, None, None,2019-06-18 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.51, None, None,2019-06-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.24, None, None,2019-06-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.85, None, None,2019-06-18 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.35, None, None,2019-06-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.949, None, None,2019-06-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.993, None, None,2019-06-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.6, None, None,2019-06-18 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.79, None, None,2019-06-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.21, None, None,2019-06-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.18, None, None,2019-06-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.42, None, None,2019-06-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.56, None, None,2019-06-18 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.62, None, None,2019-06-18 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.74, None, None,2019-06-18 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.04, None, None,2019-06-18 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.13, None, None,2019-06-18 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.75, None, None,2019-06-18 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.62, None, None,2019-06-18 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.88, None, None,2019-06-18 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.35, None, None,2019-06-18 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.39, None, None,2019-06-18 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.24, None, None,2019-06-19 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.357, None, None,2019-06-19 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.487, None, None,2019-06-19 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.467, None, None,2019-06-19 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 5.689, None, None,2019-06-19 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 4.951, None, None,2019-06-19 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 4.733, None, None,2019-06-19 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 5.027, None, None,2019-06-19 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 5.769, None, None,2019-06-19 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.472, None, None,2019-06-19 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.69, None, None,2019-06-19 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 10.13, None, None,2019-06-19 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.05, None, None,2019-06-19 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.23, None, None,2019-06-19 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.94, None, None,2019-06-19 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.69, None, None,2019-06-19 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.26, None, None,2019-06-19 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.01, None, None,2019-06-19 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.64, None, None,2019-06-19 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.57, None, None,2019-06-19 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.4, None, None,2019-06-19 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.18, None, None,2019-06-19 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.95, None, None,2019-06-19 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 10.26, None, None,2019-06-19 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.13, None, None,2019-06-20 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.33, None, None,2019-06-20 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.843, None, None,2019-06-20 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.674, None, None,2019-06-20 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 5.89, None, None,2019-06-20 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 5.787, None, None,2019-06-20 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.468, None, None,2019-06-20 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.9, None, None,2019-06-20 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.54, None, None,2019-06-20 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.02, None, None,2019-06-20 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.91, None, None,2019-06-20 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.67, None, None,2019-06-20 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.96, None, None,2019-06-20 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.46, None, None,2019-06-20 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 14.73, None, None,2019-06-20 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 15.17, None, None,2019-06-20 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 15.47, None, None,2019-06-20 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 16.07, None, None,2019-06-20 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 16.77, None, None,2019-06-20 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 15.91, None, None,2019-06-20 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 14.44, None, None,2019-06-20 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.26, None, None,2019-06-20 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.46, None, None,2019-06-20 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 11.63, None, None,2019-06-21 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 10.96, None, None,2019-06-21 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 10.4, None, None,2019-06-21 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 10.0, None, None,2019-06-21 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.5, None, None,2019-06-21 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 8.55, None, None,2019-06-21 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 7.257, None, None,2019-06-21 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.499, None, None,2019-06-21 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 6.385, None, None,2019-06-21 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 9.7, None, None,2019-06-21 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 13.06, None, None,2019-06-21 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 15.85, None, None,2019-06-21 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 18.83, None, None,2019-06-21 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 19.5, None, None,2019-06-21 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 20.45, None, None,2019-06-21 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 20.72, None, None,2019-06-21 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 21.66, None, None,2019-06-21 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 21.43, None, None,2019-06-21 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 21.01, None, None,2019-06-21 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 21.28, None, None,2019-06-21 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 17.72, None, None,2019-06-21 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 18.59, None, None,2019-06-21 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 16.21, None, None,2019-06-21 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 16.21, None, None,2019-06-22 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
None, None, 12.85, None, None,2019-06-22 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,25
